train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
448000,0.056465279310941696,0.05517403408885002,"[51.49361801147461, 4.371699333190918, 5.818185806274414, 4.749137878417969]",51.49361801147461,0.38890960812568665,0.1298964799384211
456000,0.05560784041881561,0.05438540503382683,"[53.78799819946289, 4.384686470031738, 4.775635242462158, 5.855515956878662]",53.78799819946289,0.39588141441345215,0.12912756104804154
464000,0.05589514225721359,0.054720211774110794,"[53.37193298339844, 5.139620304107666, 4.230467319488525, 5.684388160705566]",53.37193298339844,0.3941434323787689,0.1281318574754715
472000,0.055092163383960724,0.05387209728360176,"[4.821669101715088, 53.35005187988281, 4.4157891273498535, 5.7793731689453125]",53.35005187988281,0.3959464132785797,0.1272439307838592
480000,0.055393144488334656,0.054217930883169174,"[6.001236438751221, 4.362240314483643, 4.776126384735107, 53.30842971801758]",53.30842971801758,0.3967955410480499,0.1263561107579998
488000,0.05508135259151459,0.05392202362418175,"[53.3341178894043, 5.606273174285889, 4.4538044929504395, 4.764835357666016]",53.3341178894043,0.3945496678352356,0.12542474654448438
496000,0.05490892753005028,0.05386047065258026,"[4.736443519592285, 4.510831832885742, 53.03939437866211, 5.698746681213379]",53.03939437866211,0.39454546570777893,0.1245550066711221
504000,0.05498483031988144,0.05390843376517296,"[5.560096263885498, 4.356438636779785, 4.926454544067383, 53.23857498168945]",53.23857498168945,0.3955349922180176,0.12373483724568358
512000,0.0553433932363987,0.05428393930196762,"[4.691460132598877, 53.4822883605957, 6.905903339385986, 4.383337497711182]",53.4822883605957,0.39479467272758484,0.12289798654209971
520000,0.05445864051580429,0.053245265036821365,"[5.2515130043029785, 58.2326774597168, 3.9593377113342285, 37.347564697265625]",58.2326774597168,0.4182537794113159,0.1226397598331895
528000,0.05463067442178726,0.05355244129896164,"[55.03043746948242, 5.904815196990967, 4.3382344245910645, 4.773641109466553]",55.03043746948242,0.39547982811927795,0.12134100504656682
536000,0.05484768748283386,0.053805217146873474,"[5.389174938201904, 5.006692409515381, 4.513230323791504, 53.78059005737305]",53.78059005737305,0.39245668053627014,0.12048260277891933
544000,0.05476682633161545,0.05372481420636177,"[54.16449737548828, 4.380563735961914, 5.686851501464844, 5.150618076324463]",54.16449737548828,0.39679890871047974,0.11981796741889554
552000,0.05452006682753563,0.053313247859478,"[63.814849853515625, 27.57315444946289, 5.050379276275635, 3.7943382263183594]",63.814849853515625,0.4091789126396179,0.11947285184621285
560000,0.053886380046606064,0.052855078130960464,"[5.696799278259277, 53.13889694213867, 4.717409610748291, 4.4158406257629395]",53.13889694213867,0.39412805438041687,0.11827542566609131
568000,0.05407210811972618,0.05305619537830353,"[4.406360149383545, 4.811919689178467, 5.885303497314453, 54.31551742553711]",54.31551742553711,0.39552006125450134,0.11760997994636642
576000,0.05402784049510956,0.05307651683688164,"[54.268409729003906, 4.739735126495361, 5.690942287445068, 4.461730480194092]",54.268409729003906,0.3945743441581726,0.11689105424542376
584000,0.05417225882411003,0.05320918187499046,"[4.752959728240967, 54.670711517333984, 4.456056118011475, 5.901673316955566]",54.670711517333984,0.39519864320755005,0.11622369262359747
592000,0.05482712388038635,0.0538487434387207,"[53.321109771728516, 5.630250453948975, 4.431532382965088, 4.729206562042236]",53.321109771728516,0.3941044807434082,0.11550620169120171
600000,0.05401195213198662,0.05306569114327431,"[53.96160125732422, 5.645113468170166, 4.838441848754883, 4.418560981750488]",53.96160125732422,0.39522457122802734,0.114878007796307
608000,0.05397984758019447,0.052855320274829865,"[47.49245834350586, 52.39858627319336, 4.863734722137451, 4.080588340759277]",52.39858627319336,0.4144929349422455,0.11455301020105862
616000,0.05333850532770157,0.0522802472114563,"[65.16365814208984, 3.53670597076416, 22.392250061035156, 5.527727127075195]",65.16365814208984,0.40438029170036316,0.11393270496139338
624000,0.0534709095954895,0.05258430540561676,"[54.35284423828125, 5.700226783752441, 4.466641426086426, 4.778099536895752]",54.35284423828125,0.39463889598846436,0.11296387554398196
632000,0.053651727735996246,0.0526973158121109,"[4.760213851928711, 5.751586437225342, 4.436535835266113, 54.01609420776367]",54.01609420776367,0.3947168290615082,0.11234584690610967
640000,0.053354017436504364,0.05243309214711189,"[4.8282904624938965, 54.023590087890625, 5.674163341522217, 4.424590587615967]",54.023590087890625,0.39499565958976746,0.11174801502594792
648000,0.05332258716225624,0.05248526856303215,"[5.878455638885498, 53.8640022277832, 4.438777923583984, 4.7445831298828125]",53.8640022277832,0.39379480481147766,0.11113118054904544
656000,0.05331522598862648,0.052481263875961304,"[54.79867172241211, 4.4399495124816895, 5.886093616485596, 4.745893955230713]",54.79867172241211,0.3950182795524597,0.110586049570169
664000,0.05427123233675957,0.05344708263874054,"[53.28968811035156, 4.6709980964660645, 4.5543012619018555, 4.83043098449707]",53.28968811035156,0.3753598928451538,0.10963055254085277
672000,0.0531855933368206,0.05231783166527748,"[4.7145233154296875, 5.984170913696289, 53.98351287841797, 4.439073085784912]",53.98351287841797,0.3939145505428314,0.10941797321422585
680000,0.05410712957382202,0.053289078176021576,"[4.634376525878906, 5.76754903793335, 4.488173961639404, 54.722686767578125]",54.722686767578125,0.3878600001335144,0.10876913996988687
688000,0.053498558700084686,0.052612368017435074,"[5.676000118255615, 6.005894184112549, 55.77009201049805, 4.247735977172852]",55.77009201049805,0.3940328359603882,0.10835022710048951
696000,0.052415844053030014,0.05146649852395058,"[53.51088333129883, 3.8844070434570312, 5.130515098571777, 42.16107177734375]",53.51088333129883,0.4185084402561188,0.10818976106522968
704000,0.05258170887827873,0.05158378183841705,"[5.0666093826293945, 61.015960693359375, 3.9336681365966797, 33.5909423828125]",61.015960693359375,0.41601407527923584,0.10773060268324149
712000,0.05297141149640083,0.05217551812529564,"[6.0060014724731445, 54.367435455322266, 4.730192184448242, 4.4143877029418945]",54.367435455322266,0.39550986886024475,0.10677232666780556
720000,0.0535539947450161,0.05262041464447975,"[3.9882876873016357, 4.981563091278076, 28.162263870239258, 55.200645446777344]",55.200645446777344,0.41041210293769836,0.10652156091312373
728000,0.054301075637340546,0.053452614694833755,"[11.38464641571045, 5.301829814910889, 4.03666353225708, 56.179012298583984]",56.179012298583984,0.4012075960636139,0.10588116606264873
736000,0.0530388318002224,0.05223308876156807,"[6.569758415222168, 4.423349380493164, 4.83079719543457, 54.65636444091797]",54.65636444091797,0.39243054389953613,0.10521652618502453
744000,0.052132319658994675,0.05128059536218643,"[24.607540130615234, 68.78199768066406, 3.9950194358825684, 5.358375549316406]",68.78199768066406,0.41471561789512634,0.10527957029053996
752000,0.05230560153722763,0.05143100023269653,"[4.942523002624512, 31.987085342407227, 4.019591808319092, 65.5199203491211]",65.5199203491211,0.4113938808441162,0.10470452990433476
760000,0.05260485038161278,0.05184170976281166,"[55.17653274536133, 4.438202381134033, 5.719583988189697, 4.730400562286377]",55.17653274536133,0.39453446865081787,0.10381888473538804
768000,0.05242374166846275,0.05169057473540306,"[5.751425743103027, 4.793370246887207, 55.35304260253906, 4.40484094619751]",55.35304260253906,0.39420267939567566,0.10334990926283963
776000,0.05172822251915932,0.050915952771902084,"[3.924269199371338, 5.128530502319336, 52.98078918457031, 47.656673431396484]",52.98078918457031,0.42034509778022766,0.1032665429606457
784000,0.0518421046435833,0.0510239452123642,"[5.0779242515563965, 3.924198627471924, 46.584197998046875, 52.74181365966797]",52.74181365966797,0.419515460729599,0.10279550097577747
792000,0.052499376237392426,0.05177534371614456,"[5.607937812805176, 54.83414840698242, 4.725432395935059, 4.468088626861572]",54.83414840698242,0.39289790391921997,0.10196313511927048
800000,0.05193774029612541,0.051050618290901184,"[5.092735290527344, 58.85749435424805, 4.001789569854736, 40.98835372924805]",58.85749435424805,0.418122798204422,0.10197041747402945
