train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.12005753815174103,0.11932746320962906,"[6.008030414581299, 4.246033668518066, 12.10968017578125, 3.3835277557373047]",12.10968017578125,0.4160999655723572,0.2324329455748519
16000,0.08639226108789444,0.08574387431144714,"[10.254568099975586, 3.897380828857422, 12.944405555725098, 3.478731632232666]",12.944405555725098,0.4262046217918396,0.17504544456615428
24000,0.069512739777565,0.06915414333343506,"[4.505669116973877, 15.247872352600098, 6.128822326660156, 3.8113110065460205]",15.247872352600098,0.4049389958381653,0.1474839583268047
32000,0.07217521220445633,0.07120445370674133,"[11.735782623291016, 16.521780014038086, 7.7252302169799805, 4.4109416007995605]",16.521780014038086,0.44176870584487915,0.13132807573328245
40000,0.055560629814863205,0.05478348582983017,"[4.266858100891113, 3.937307596206665, 18.254873275756836, 8.772998809814453]",18.254873275756836,0.4394353926181793,0.11947956187838235
48000,0.05056953430175781,0.05060603842139244,"[4.476304531097412, 21.154369354248047, 21.63985824584961, 4.031285285949707]",21.63985824584961,0.4476994276046753,0.11082215844982564
56000,0.04131998494267464,0.041239481419324875,"[3.947187900543213, 5.4515838623046875, 4.406872749328613, 32.29034423828125]",32.29034423828125,0.41314730048179626,0.10377773716853511
64000,0.04281194880604744,0.042461004108190536,"[11.552605628967285, 18.0003719329834, 6.381442546844482, 6.177971839904785]",18.0003719329834,0.4289022982120514,0.0973747227757517
72000,0.03798462450504303,0.037776295095682144,"[4.658782005310059, 5.013774394989014, 18.088876724243164, 24.758962631225586]",24.758962631225586,0.4413796365261078,0.09303495363018925
80000,0.04151327162981033,0.041296154260635376,"[12.78128433227539, 12.187642097473145, 8.248162269592285, 12.520959854125977]",12.78128433227539,0.40848174691200256,0.08775594126754556
88000,0.033242419362068176,0.03314046189188957,"[33.957374572753906, 9.75365924835205, 4.8929924964904785, 5.246419906616211]",33.957374572753906,0.4477243721485138,0.0856272295650322
96000,0.03181445226073265,0.03156953305006027,"[4.900048732757568, 34.33641052246094, 16.73157501220703, 4.8940887451171875]",34.33641052246094,0.4488030672073364,0.08244382546019775
104000,0.031103307381272316,0.0309193916618824,"[5.369054794311523, 22.723318099975586, 7.420405864715576, 14.89410400390625]",22.723318099975586,0.429963082075119,0.07903043778297086
112000,0.028395865112543106,0.028294919058680534,"[4.39178991317749, 5.779330730438232, 34.19762420654297, 7.010490894317627]",34.19762420654297,0.4437481462955475,0.0770002794890789
120000,0.027785714715719223,0.02785143069922924,"[5.834400177001953, 4.785552501678467, 7.786746025085449, 44.327213287353516]",44.327213287353516,0.4454657733440399,0.07494278819579023
128000,0.027648402377963066,0.027609053999185562,"[4.863031387329102, 5.2729620933532715, 20.286224365234375, 39.97768783569336]",39.97768783569336,0.44956105947494507,0.07278322407408525
136000,0.023091735318303108,0.022996079176664352,"[44.42502212524414, 5.026148796081543, 8.844989776611328, 4.598865509033203]",44.42502212524414,0.42710569500923157,0.07077954627611266
144000,0.024172687903046608,0.024049580097198486,"[5.045135974884033, 11.221832275390625, 38.00813674926758, 5.153487682342529]",38.00813674926758,0.419112890958786,0.06882913636744263
152000,0.025808358564972878,0.02568838931620121,"[31.04984474182129, 4.809609413146973, 5.6692986488342285, 38.65327453613281]",38.65327453613281,0.4561457633972168,0.06748325785674417
160000,0.02227597124874592,0.022131837904453278,"[5.365130424499512, 5.997415065765381, 7.095957279205322, 49.59210205078125]",49.59210205078125,0.44499608874320984,0.06608296659588819
168000,0.02591259591281414,0.025817999616265297,"[4.590174198150635, 26.55783462524414, 5.213637828826904, 42.462432861328125]",42.462432861328125,0.4550003707408905,0.06462142847461591
176000,0.02395334094762802,0.023888301104307175,"[43.78926086425781, 40.65879440307617, 4.797592639923096, 5.056044101715088]",43.78926086425781,0.4617873430252075,0.06336750575154836
184000,0.03294707089662552,0.032797474414110184,"[16.379043579101562, 32.71013259887695, 29.10132598876953, 17.72214126586914]",32.71013259887695,0.44357603788375854,0.06181280487538096
192000,0.020626790821552277,0.020590100437402725,"[4.403069019317627, 5.624329090118408, 7.790692329406738, 54.54008865356445]",54.54008865356445,0.44287243485450745,0.06100352589072157
200000,0.019930794835090637,0.019795890897512436,"[5.251235485076904, 14.787739753723145, 54.14063262939453, 4.980149269104004]",54.14063262939453,0.42388054728507996,0.059785349815677756
208000,0.022824576124548912,0.02278216928243637,"[3.9857699871063232, 53.91972351074219, 30.336095809936523, 12.457281112670898]",53.91972351074219,0.4421178698539734,0.05886040521343001
