train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
696000,0.017026644200086594,0.016919415444135666,"[4.518640995025635, 21.676450729370117, 6.477555274963379, 68.00325775146484]",68.00325775146484,0.4305552840232849,0.05934098596520593
704000,0.019281800836324692,0.01912642829120159,"[56.67499542236328, 5.391300201416016, 5.971388816833496, 9.75271987915039]",56.67499542236328,0.42936384677886963,0.058963735687165335
712000,0.01843084953725338,0.018299316987395287,"[27.835119247436523, 5.26248025894165, 55.46255874633789, 5.2806549072265625]",55.46255874633789,0.44276148080825806,0.058756312591266166
720000,0.018306776881217957,0.01817496307194233,"[5.18612003326416, 37.21097183227539, 5.954871654510498, 49.06059646606445]",49.06059646606445,0.44489729404449463,0.05843521605923692
728000,0.019073553383350372,0.01893606409430504,"[5.766941547393799, 6.6903862953186035, 6.970172882080078, 59.63372039794922]",59.63372039794922,0.4255291521549225,0.05809000566610305
736000,0.01920628361403942,0.01905694603919983,"[6.714461803436279, 56.71409225463867, 6.772207260131836, 5.729193687438965]",56.71409225463867,0.4222448468208313,0.05776823542659731
744000,0.018063323572278023,0.017957236617803574,"[5.074840545654297, 53.46717834472656, 6.049379825592041, 34.37114334106445]",53.46717834472656,0.4433612525463104,0.05761706269749668
752000,0.017006203532218933,0.016918206587433815,"[71.71941375732422, 6.262267112731934, 21.118560791015625, 4.5294599533081055]",71.71941375732422,0.43304893374443054,0.05738459471846494
760000,0.019008511677384377,0.0188727006316185,"[57.62921905517578, 5.864864826202393, 7.024803161621094, 6.551871299743652]",57.62921905517578,0.4255490005016327,0.05698459528909367
768000,0.01938535086810589,0.019241539761424065,"[7.604999542236328, 5.865789890289307, 56.44011306762695, 5.4260711669921875]",56.44011306762695,0.4328436255455017,0.056763915640857386
776000,0.01867680996656418,0.01852722093462944,"[55.95186233520508, 7.313963413238525, 5.87639045715332, 6.079178810119629]",55.95186233520508,0.4272732436656952,0.056463605702738895
784000,0.018768463283777237,0.01865735836327076,"[6.2498273849487305, 56.66358947753906, 6.8315534591674805, 5.4843597412109375]",56.66358947753906,0.4249212443828583,0.05619686778250624
792000,0.017465822398662567,0.017382916063070297,"[6.082871437072754, 4.6886677742004395, 62.754180908203125, 24.43217658996582]",62.754180908203125,0.43874871730804443,0.05607455480776039
800000,0.019180698320269585,0.01905081234872341,"[7.505801200866699, 59.12081527709961, 5.68001651763916, 6.612105369567871]",59.12081527709961,0.42867717146873474,0.055737898254680986
