train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.19704340398311615,0.14864452183246613,"[7.701151371002197, 9.80148983001709, 2.5856447219848633, 2.2319602966308594]",9.80148983001709,0.43388304114341736,0.45117157106375344
16000,0.14364215731620789,0.10515367239713669,"[2.9542620182037354, 3.434274196624756, 15.566469192504883, 3.6510579586029053]",15.566469192504883,0.450682133436203,0.35031685717201577
24000,0.1234680563211441,0.09293749183416367,"[3.321239709854126, 3.2184319496154785, 20.2138671875, 3.6412193775177]",20.2138671875,0.45273715257644653,0.2995728640622008
32000,0.11112498492002487,0.08617336302995682,"[4.375577449798584, 3.1914565563201904, 3.4879908561706543, 20.696735382080078]",20.696735382080078,0.450139582157135,0.2660986789964908
40000,0.10207206010818481,0.08122379332780838,"[25.900911331176758, 3.3956010341644287, 3.4135429859161377, 3.212062120437622]",25.900911331176758,0.45179274678230286,0.24398813897662144
48000,0.09919223934412003,0.08040281385183334,"[3.7143847942352295, 23.646591186523438, 4.357797145843506, 7.691904067993164]",23.646591186523438,0.45120593905448914,0.22542698654423898
56000,0.08766590058803558,0.06991659104824066,"[3.8663976192474365, 3.7381722927093506, 4.92247200012207, 29.202312469482422]",29.202312469482422,0.45506951212882996,0.2124525141221337
64000,0.08897451311349869,0.07191410660743713,"[6.355836868286133, 17.742631912231445, 33.791133880615234, 2.387399196624756]",33.791133880615234,0.46207112073898315,0.20161405193392626
72000,0.08167263865470886,0.06825581938028336,"[33.191036224365234, 7.6270599365234375, 3.724621295928955, 4.033267974853516]",33.191036224365234,0.45559364557266235,0.19151470331801287
80000,0.0776636004447937,0.06474655866622925,"[4.4278154373168945, 3.6049864292144775, 33.02389907836914, 11.453057289123535]",33.02389907836914,0.4585275650024414,0.18310731218075818
88000,0.0802074447274208,0.06649624556303024,"[22.95976448059082, 6.29714298248291, 39.19546890258789, 2.8367919921875]",39.19546890258789,0.46363121271133423,0.17657170817371998
96000,0.07231352478265762,0.06037503853440285,"[43.868446350097656, 4.706457138061523, 3.7047367095947266, 3.5173306465148926]",43.868446350097656,0.45393893122673035,0.17035646097861232
104000,0.07022097706794739,0.05940230190753937,"[4.160247802734375, 3.8485043048858643, 36.00175857543945, 6.174609184265137]",36.00175857543945,0.46040603518486023,0.16393914696856418
112000,0.06675408780574799,0.05602725222706795,"[43.55632781982422, 4.770053863525391, 5.071594715118408, 3.540437698364258]",43.55632781982422,0.45727792382240295,0.15941307326517862
120000,0.06486982107162476,0.0548853874206543,"[3.206519603729248, 5.201127529144287, 43.65018844604492, 6.11221170425415]",43.65018844604492,0.4582710564136505,0.1547451483168099
128000,0.06491588801145554,0.05482497811317444,"[3.783438205718994, 48.30256271362305, 5.2376933097839355, 4.018869400024414]",48.30256271362305,0.46035659313201904,0.15084232103007927
136000,0.0695783793926239,0.059845276176929474,"[6.947694301605225, 30.87236785888672, 45.892799377441406, 2.841683864593506]",45.892799377441406,0.4759828746318817,0.14697215185187562
144000,0.060819510370492935,0.051823101937770844,"[8.4010648727417, 47.773162841796875, 3.4238650798797607, 5.406982421875]",47.773162841796875,0.4615482985973358,0.14329737522058547
152000,0.05909278243780136,0.0504089817404747,"[5.588222026824951, 49.9257926940918, 3.6319470405578613, 11.108433723449707]",49.9257926940918,0.46110057830810547,0.14009091582537392
160000,0.061154503375291824,0.05136777460575104,"[6.935239791870117, 32.49341583251953, 61.940391540527344, 2.757889747619629]",61.940391540527344,0.4739872217178345,0.13778209546553916
168000,0.056690800935029984,0.04929353669285774,"[5.548180103302002, 10.403818130493164, 52.84428024291992, 2.892807722091675]",52.84428024291992,0.45772865414619446,0.13422829774844203
176000,0.05778815224766731,0.050389792770147324,"[64.49665832519531, 15.794095039367676, 5.041100978851318, 3.847731351852417]",64.49665832519531,0.45292526483535767,0.1320202389086262
