train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.16610769927501678,0.15313901007175446,"[3.7333879470825195, 5.628294467926025, 15.095196723937988, 12.98086166381836]",15.095196723937988,0.4116606116294861,0.47576238453118486
16000,0.14874708652496338,0.13975094258785248,"[14.638519287109375, 3.4857640266418457, 14.345267295837402, 14.449090957641602]",14.638519287109375,0.4138972759246826,0.3717240037055132
24000,0.12679284811019897,0.12100932002067566,"[18.119237899780273, 3.3529739379882812, 9.092461585998535, 20.547611236572266]",20.547611236572266,0.3911803364753723,0.31866958803382434
32000,0.09604019671678543,0.09150959551334381,"[13.859461784362793, 3.4296212196350098, 25.400442123413086, 7.442260265350342]",25.400442123413086,0.4108887314796448,0.2873177879991214
40000,0.10022801905870438,0.09661035984754562,"[21.091068267822266, 3.1347970962524414, 13.390430450439453, 24.715145111083984]",24.715145111083984,0.39960458874702454,0.26240098133456224
48000,0.08845832943916321,0.08554435521364212,"[27.605201721191406, 6.583513259887695, 28.224990844726562, 3.7480721473693848]",28.224990844726562,0.4335126280784607,0.24619550666642318
56000,0.08146887272596359,0.07877838611602783,"[31.682945251464844, 3.7437713146209717, 19.788402557373047, 6.09747314453125]",31.682945251464844,0.425919771194458,0.23132102137761382
64000,0.08278271555900574,0.08037803322076797,"[12.9247407913208, 32.059444427490234, 3.2126975059509277, 28.04352569580078]",32.059444427490234,0.4082404375076294,0.21839225345331617
72000,0.0743599385023117,0.0720144659280777,"[36.557655334472656, 10.26929759979248, 8.505927085876465, 3.701587200164795]",36.557655334472656,0.41305387020111084,0.20865771265692382
80000,0.07900141924619675,0.07703637331724167,"[9.501251220703125, 37.107425689697266, 44.062713623046875, 3.5639572143554688]",44.062713623046875,0.4004313051700592,0.19973377842824494
88000,0.06676039099693298,0.06505995243787766,"[40.7305908203125, 14.14102840423584, 7.089420318603516, 3.092639684677124]",40.7305908203125,0.4038366973400116,0.19204901219934203
96000,0.06643271446228027,0.06481441110372543,"[26.714990615844727, 39.110103607177734, 6.401608943939209, 3.5350606441497803]",39.110103607177734,0.43073949217796326,0.18614032115713366
104000,0.06498634815216064,0.06345470249652863,"[44.02362823486328, 10.634675979614258, 3.8158135414123535, 6.691474437713623]",44.02362823486328,0.4256431758403778,0.18011251519171606
112000,0.06181732937693596,0.06023985147476196,"[3.323463201522827, 41.64852523803711, 17.303733825683594, 6.632696151733398]",41.64852523803711,0.4192112982273102,0.17436504041822232
120000,0.05971510708332062,0.0582825131714344,"[3.19822096824646, 6.40144681930542, 46.659706115722656, 15.939398765563965]",46.659706115722656,0.41229522228240967,0.16940210183562507
128000,0.058512672781944275,0.05712530016899109,"[8.46438980102539, 51.98134231567383, 27.37981414794922, 3.3743131160736084]",51.98134231567383,0.4218980371952057,0.16534819759395236
136000,0.06013946980237961,0.05876123160123825,"[33.43367385864258, 7.310753345489502, 3.742332696914673, 47.4183235168457]",47.4183235168457,0.4389911890029907,0.16153895726608453
144000,0.058838680386543274,0.05736974999308586,"[45.96445083618164, 3.7155861854553223, 6.046376705169678, 38.23398971557617]",45.96445083618164,0.43913957476615906,0.15767408400138888
152000,0.05801687762141228,0.056531183421611786,"[9.095159530639648, 10.137341499328613, 3.646091938018799, 52.703857421875]",52.703857421875,0.41451552510261536,0.1536904381508908
160000,0.05667882785201073,0.05527408793568611,"[10.093052864074707, 6.023694038391113, 3.86614727973938, 50.654056549072266]",50.654056549072266,0.40949949622154236,0.15023162832325057
168000,0.05215528607368469,0.05094781145453453,"[20.44232940673828, 3.152493715286255, 61.27447509765625, 7.4857964515686035]",61.27447509765625,0.412992000579834,0.14751432705253648
176000,0.05479728430509567,0.05362055450677872,"[7.117403507232666, 39.62290954589844, 3.727618932723999, 49.14379119873047]",49.14379119873047,0.4280319809913635,0.14473232486969287
