train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.13147222995758057,0.12462136894464493,"[2.730175018310547, 5.669952392578125, 1.6365221738815308, 4.813335418701172]",5.669952392578125,0.4234197437763214,0.19164751796386567
16000,0.11588184535503387,0.11546023190021515,"[5.519360542297363, 2.5667150020599365, 6.200021266937256, 2.7552032470703125]",6.200021266937256,0.44754499197006226,0.1436802884251234
24000,0.08306077122688293,0.08057144284248352,"[1.8078272342681885, 5.65635347366333, 6.2219557762146, 10.194024085998535]",10.194024085998535,0.45068830251693726,0.12212471047425653
32000,0.07214242219924927,0.06664483994245529,"[8.049071311950684, 6.855296611785889, 7.3857316970825195, 1.6447222232818604]",8.049071311950684,0.44753244519233704,0.10720171349161717
40000,0.06561824679374695,0.059671152383089066,"[7.1760969161987305, 1.7054245471954346, 7.699690818786621, 9.283620834350586]",9.283620834350586,0.45226502418518066,0.09760651401378632
48000,0.06038703769445419,0.0540599450469017,"[1.9955885410308838, 9.413905143737793, 8.246148109436035, 6.0004987716674805]",9.413905143737793,0.4398379325866699,0.09004213049805358
56000,0.05808109790086746,0.05131417512893677,"[8.435011863708496, 1.694148302078247, 7.528244972229004, 9.643691062927246]",9.643691062927246,0.445951372385025,0.0842393377318385
64000,0.05181445926427841,0.04651804640889168,"[1.7870913743972778, 8.829483032226562, 13.589794158935547, 7.579649925231934]",13.589794158935547,0.45690563321113586,0.08004541575452843
72000,0.0579674169421196,0.05189121887087822,"[2.044159412384033, 16.48615264892578, 2.7424709796905518, 20.37843894958496]",20.37843894958496,0.44392022490501404,0.0764924364834652
80000,0.047796159982681274,0.04230932891368866,"[8.616329193115234, 13.211066246032715, 9.775324821472168, 1.8927186727523804]",13.211066246032715,0.46011775732040405,0.07250414040924547
88000,0.0406358577311039,0.03667288273572922,"[1.8394498825073242, 13.581541061401367, 17.933847427368164, 8.92825698852539]",17.933847427368164,0.4597776234149933,0.06990166915058342
96000,0.04131666570901871,0.0371200330555439,"[10.630182266235352, 10.30651569366455, 14.083800315856934, 1.8662593364715576]",14.083800315856934,0.457624226808548,0.06693817895080378
104000,0.036777567118406296,0.03376523032784462,"[29.079029083251953, 6.188952922821045, 1.7819427251815796, 7.906337738037109]",29.079029083251953,0.4577057361602783,0.06545673282443565
112000,0.0370553657412529,0.0340062752366066,"[9.108769416809082, 15.97435474395752, 3.893925189971924, 11.2468843460083]",15.97435474395752,0.44126150012016296,0.06256414857566288
120000,0.035996612161397934,0.033346060663461685,"[28.185373306274414, 1.9886329174041748, 5.678974628448486, 19.879749298095703]",28.185373306274414,0.4711243808269501,0.06143362262430593
128000,0.03354983031749725,0.03178556635975838,"[1.956438660621643, 22.995622634887695, 8.533113479614258, 15.680602073669434]",22.995622634887695,0.46423017978668213,0.05944147113790305
136000,0.04183991998434067,0.03933735936880112,"[5.3063483238220215, 3.9214365482330322, 20.922651290893555, 15.189918518066406]",20.922651290893555,0.4441220164299011,0.05766551415380661
144000,0.028756070882081985,0.026921944692730904,"[27.230079650878906, 13.375812530517578, 4.889747619628906, 13.04660701751709]",27.230079650878906,0.432650625705719,0.05641884579082484
152000,0.029617520049214363,0.027866369113326073,"[24.000234603881836, 22.55333137512207, 1.9044324159622192, 12.731457710266113]",24.000234603881836,0.46027833223342896,0.055066964179422064
160000,0.029160376638174057,0.02720647305250168,"[1.8830057382583618, 19.690881729125977, 12.767568588256836, 27.76641273498535]",27.76641273498535,0.46360188722610474,0.053964389343114726
168000,0.029310815036296844,0.027558069676160812,"[10.264752388000488, 26.386598587036133, 2.2967262268066406, 21.63395881652832]",26.386598587036133,0.45616647601127625,0.05272084261211251
176000,0.03050430491566658,0.028951862826943398,"[2.317361354827881, 10.813336372375488, 7.6158647537231445, 25.399517059326172]",25.399517059326172,0.4404102563858032,0.05153617244981801
184000,0.028217153623700142,0.026618126779794693,"[12.019923210144043, 24.827871322631836, 1.8808276653289795, 26.52373504638672]",26.52373504638672,0.46411123871803284,0.050645612744072484
192000,0.025857262313365936,0.024928690865635872,"[1.9604905843734741, 6.174901485443115, 17.496274948120117, 38.88707733154297]",38.88707733154297,0.4611148536205292,0.04999549534690017
200000,0.027783852070569992,0.026274006813764572,"[1.892217993736267, 39.370140075683594, 14.300966262817383, 18.42549705505371]",39.370140075683594,0.43690359592437744,0.049007376703280134
208000,0.025239206850528717,0.02353574149310589,"[21.60596466064453, 14.1111421585083, 1.937111258506775, 29.239843368530273]",29.239843368530273,0.4619236886501312,0.048000879932791646
216000,0.025208115577697754,0.023329345509409904,"[31.75644302368164, 1.8984712362289429, 28.84899139404297, 9.845685958862305]",31.75644302368164,0.4632093012332916,0.047261636714673365
224000,0.024879101663827896,0.023263439536094666,"[1.9309684038162231, 26.743085861206055, 29.10863494873047, 13.174370765686035]",29.10863494873047,0.46324920654296875,0.04642709766807617
232000,0.023685038089752197,0.022396115586161613,"[1.9424494504928589, 18.49262046813965, 40.15962600708008, 13.030956268310547]",40.15962600708008,0.46218234300613403,0.04593784820303851
240000,0.023848624899983406,0.022447658702731133,"[11.08026123046875, 37.808204650878906, 1.9455236196517944, 31.409732818603516]",37.808204650878906,0.4651597738265991,0.045205720170503796
248000,0.023387812077999115,0.021958617493510246,"[1.997057557106018, 23.854299545288086, 40.98258590698242, 14.572845458984375]",40.98258590698242,0.46709150075912476,0.04460626027987391
256000,0.022415781393647194,0.021337909623980522,"[26.88453483581543, 42.13447952270508, 2.0140886306762695, 9.343570709228516]",42.13447952270508,0.46927034854888916,0.04399780467055412
264000,0.021956779062747955,0.020692795515060425,"[43.2281494140625, 35.35590362548828, 9.392193794250488, 1.9605798721313477]",43.2281494140625,0.46345609426498413,0.043391044148973185
272000,0.02548675611615181,0.02413756772875786,"[14.465353012084961, 23.033878326416016, 27.104780197143555, 9.443082809448242]",27.104780197143555,0.44368767738342285,0.042427453875237435
280000,0.022589532658457756,0.021313320845365524,"[39.697933197021484, 13.580994606018066, 1.9823238849639893, 31.63068962097168]",39.697933197021484,0.46442121267318726,0.042197768413790734
288000,0.02263183519244194,0.021767642349004745,"[9.251418113708496, 16.340917587280273, 47.22995376586914, 1.9057694673538208]",47.22995376586914,0.46365827322006226,0.041777424521161406
296000,0.023403923958539963,0.022428316995501518,"[43.317039489746094, 7.165228366851807, 9.540712356567383, 15.570610046386719]",43.317039489746094,0.4415537118911743,0.04114205846280159
304000,0.020774085074663162,0.019609056413173676,"[14.36694622039795, 43.812644958496094, 1.9870344400405884, 45.64231872558594]",45.64231872558594,0.46540534496307373,0.04075077535574578
312000,0.021185744553804398,0.02016306482255459,"[2.1020314693450928, 23.03705406188965, 13.016260147094727, 45.360294342041016]",45.360294342041016,0.4649631679058075,0.040269422990268255
320000,0.01946348510682583,0.018539512529969215,"[2.1504080295562744, 27.409395217895508, 51.452056884765625, 14.90622329711914]",51.452056884765625,0.47388726472854614,0.039913471775835284
328000,0.019792908802628517,0.018613705411553383,"[1.9319195747375488, 36.75349044799805, 13.56484317779541, 42.70728302001953]",42.70728302001953,0.4638919234275818,0.039327806672686885
336000,0.020686402916908264,0.019714999943971634,"[39.286014556884766, 47.60518264770508, 2.0636115074157715, 15.901592254638672]",47.60518264770508,0.47235384583473206,0.03898954934265567
344000,0.01926514506340027,0.018385032191872597,"[1.9584094285964966, 11.017561912536621, 49.7869987487793, 55.19397735595703]",55.19397735595703,0.4665508568286896,0.03865028964314997
352000,0.021962765604257584,0.02097831293940544,"[35.31685256958008, 3.1963860988616943, 2.6766040325164795, 32.77375030517578]",35.31685256958008,0.4460078477859497,0.037929407593441405
360000,0.01849326863884926,0.017734548076987267,"[20.624713897705078, 63.14011764526367, 17.494478225708008, 2.217228412628174]",63.14011764526367,0.46066609025001526,0.037925756487447705
368000,0.0195984598249197,0.018855275586247444,"[8.30844497680664, 58.14323425292969, 2.0268378257751465, 33.192203521728516]",58.14323425292969,0.46697255969047546,0.03751744613165272
376000,0.01886555552482605,0.01791846752166748,"[53.59572219848633, 23.243900299072266, 2.055561065673828, 26.429561614990234]",53.59572219848633,0.4671436846256256,0.03710689716469749
384000,0.017961766570806503,0.017229607328772545,"[12.129695892333984, 64.53031158447266, 2.109736919403076, 15.24190616607666]",64.53031158447266,0.4736908972263336,0.03687497172389701
392000,0.01855907216668129,0.017829356715083122,"[65.91568756103516, 3.8448712825775146, 14.41749095916748, 2.3877475261688232]",65.91568756103516,0.4509623646736145,0.03648823238016998
400000,0.01863621547818184,0.017669575288891792,"[17.271690368652344, 2.02846360206604, 48.86320495605469, 35.96522903442383]",48.86320495605469,0.46521955728530884,0.0360236530444398
408000,0.017604608088731766,0.016974661499261856,"[65.58116912841797, 53.65756607055664, 8.519497871398926, 2.0018157958984375]",65.58116912841797,0.4673651456832886,0.03586765655694287
416000,0.01811365783214569,0.017584770917892456,"[2.027336359024048, 42.267086029052734, 9.868627548217773, 67.44303131103516]",67.44303131103516,0.47633421421051025,0.0355883141824597
424000,0.018607746809720993,0.018037866801023483,"[57.090599060058594, 12.218191146850586, 32.1947021484375, 1.971480131149292]",57.090599060058594,0.4661647379398346,0.03516917080917223
432000,0.017998704686760902,0.017381688579916954,"[33.291969299316406, 3.701585292816162, 50.560909271240234, 7.068492412567139]",50.560909271240234,0.44778165221214294,0.03476440240041832
440000,0.016700144857168198,0.016066089272499084,"[2.1492116451263428, 64.24150085449219, 23.84327507019043, 17.73565673828125]",64.24150085449219,0.46574831008911133,0.034643334199090214
448000,0.01748906634747982,0.016545379534363747,"[17.265974044799805, 2.0603814125061035, 50.363258361816406, 28.476133346557617]",50.363258361816406,0.46746405959129333,0.03423784392606722
456000,0.018098080530762672,0.017241284251213074,"[23.001794815063477, 5.49543571472168, 35.08820724487305, 52.30341339111328]",52.30341339111328,0.4391600489616394,0.033918591990730475
464000,0.01946919970214367,0.01860796846449375,"[70.46018981933594, 2.7755234241485596, 6.470344066619873, 20.729463577270508]",70.46018981933594,0.467621773481369,0.03386798577618415
472000,0.017015203833580017,0.016344264149665833,"[51.5268669128418, 9.411680221557617, 18.326560974121094, 44.20410919189453]",51.5268669128418,0.4387052357196808,0.03338265460889331
480000,0.019123556092381477,0.01847015880048275,"[4.049930572509766, 3.0396957397460938, 71.7605209350586, 10.894037246704102]",71.7605209350586,0.4571230113506317,0.03333604160031349
488000,0.016332564875483513,0.015564994886517525,"[2.035459518432617, 61.01285934448242, 30.036535263061523, 59.83515548706055]",61.01285934448242,0.4706193506717682,0.0330346476353237
496000,0.018350595608353615,0.01770905591547489,"[2.0670905113220215, 11.315427780151367, 56.349491119384766, 41.78768539428711]",56.349491119384766,0.47135791182518005,0.032753570917108156
504000,0.018054626882076263,0.017427386716008186,"[15.26007080078125, 8.194241523742676, 2.093902349472046, 92.11085510253906]",92.11085510253906,0.46429750323295593,0.032740405057065256
512000,0.016008075326681137,0.015424096956849098,"[3.6785526275634766, 10.96770191192627, 2.8170878887176514, 76.92778778076172]",76.92778778076172,0.4514736831188202,0.03239262428063144
520000,0.017967240884900093,0.017106052488088608,"[42.61739730834961, 32.84789276123047, 8.82686710357666, 30.074678421020508]",42.61739730834961,0.45992138981819153,0.03189888467052992
528000,0.01647588424384594,0.015654563903808594,"[17.640644073486328, 33.590370178222656, 2.014530658721924, 50.70380783081055]",50.70380783081055,0.4693934917449951,0.03178065208383661
536000,0.016277797520160675,0.015405007638037205,"[64.34502410888672, 48.77260971069336, 1.8903958797454834, 22.282913208007812]",64.34502410888672,0.46640658378601074,0.031670377815319325
544000,0.016924627125263214,0.016072740778326988,"[14.387628555297852, 57.50604248046875, 63.40987014770508, 1.986039400100708]",63.40987014770508,0.46805059909820557,0.031453874881616356
552000,0.01679190807044506,0.016224170103669167,"[2.0272672176361084, 11.517908096313477, 75.63377380371094, 47.85783004760742]",75.63377380371094,0.4690793752670288,0.031329128598918954
560000,0.01647268421947956,0.01574329286813736,"[46.248374938964844, 2.0608983039855957, 40.86740493774414, 50.79801940917969]",50.79801940917969,0.4719540774822235,0.030946766892302063
568000,0.015426047146320343,0.014723670668900013,"[59.32170104980469, 19.415132522583008, 1.967503309249878, 66.51031494140625]",66.51031494140625,0.46852579712867737,0.03086410736258434
576000,0.015824276953935623,0.01511130016297102,"[55.54914474487305, 3.991770029067993, 28.558725357055664, 21.566524505615234]",55.54914474487305,0.4536760747432709,0.030557100580280425
584000,0.015857229009270668,0.015008127316832542,"[62.360633850097656, 25.331886291503906, 2.0632474422454834, 28.80927276611328]",62.360633850097656,0.46864891052246094,0.030447123352524842
592000,0.015754634514451027,0.015069987624883652,"[72.93865203857422, 16.53154945373535, 16.37900733947754, 2.118722438812256]",72.93865203857422,0.4728407859802246,0.0303367622450527
600000,0.01570785604417324,0.015044386498630047,"[22.92327880859375, 16.96871566772461, 2.168205738067627, 81.4475326538086]",81.4475326538086,0.4713093638420105,0.03019754058745727
608000,0.01595049723982811,0.015261697582900524,"[2.0973196029663086, 84.4946517944336, 51.19488525390625, 8.996795654296875]",84.4946517944336,0.4688990116119385,0.03002724200339487
616000,0.015559893101453781,0.014917061664164066,"[4.1673970222473145, 20.44563865661621, 27.523420333862305, 64.37489318847656]",64.37489318847656,0.4467441439628601,0.029687808039520643
624000,0.01556447334587574,0.014754368923604488,"[16.6065673828125, 1.966547966003418, 51.02165603637695, 65.03309631347656]",65.03309631347656,0.4677359461784363,0.029557986253867893
632000,0.015760188922286034,0.014898480847477913,"[42.91347885131836, 46.25046157836914, 2.0340566635131836, 34.514835357666016]",46.25046157836914,0.46759504079818726,0.02923934280394643
640000,0.015487357042729855,0.014701802283525467,"[63.704383850097656, 29.042037963867188, 2.0125272274017334, 25.264291763305664]",63.704383850097656,0.4697965979576111,0.02921361404261742
648000,0.015835203230381012,0.015299648977816105,"[30.983985900878906, 58.84745788574219, 14.56015396118164, 10.377382278442383]",58.84745788574219,0.44880035519599915,0.02897590708978449
656000,0.01469446625560522,0.014116723090410233,"[2.055513858795166, 80.07936096191406, 7.806987762451172, 65.31228637695312]",80.07936096191406,0.46977177262306213,0.028982815236886884
664000,0.014749277383089066,0.013961908407509327,"[66.40779113769531, 27.6248836517334, 2.025313138961792, 53.808868408203125]",66.40779113769531,0.4677108824253082,0.028740850297028286
672000,0.014605233445763588,0.01398332417011261,"[56.979103088378906, 18.434772491455078, 2.1974055767059326, 27.252824783325195]",56.979103088378906,0.4726583659648895,0.02852916534824787
680000,0.01588890515267849,0.015035570599138737,"[41.067745208740234, 51.753108978271484, 42.933135986328125, 2.008545160293579]",51.753108978271484,0.46790698170661926,0.02832726983220818
688000,0.01440775953233242,0.013699661940336227,"[30.10783576965332, 2.082425594329834, 16.38868522644043, 82.39269256591797]",82.39269256591797,0.4742782711982727,0.028378916162310308
696000,0.014369121752679348,0.013700585812330246,"[65.62801361083984, 2.0767738819122314, 32.85500717163086, 24.25949478149414]",65.62801361083984,0.4686250686645508,0.028126892237532636
704000,0.014830117113888264,0.01419590413570404,"[31.563581466674805, 32.458553314208984, 2.6197550296783447, 60.89384841918945]",60.89384841918945,0.4656088352203369,0.02794487724139788
712000,0.016317853704094887,0.01585620641708374,"[3.3736255168914795, 62.672725677490234, 3.6771163940429688, 10.276503562927246]",62.672725677490234,0.45903536677360535,0.027801288004314504
720000,0.01474502868950367,0.013885777443647385,"[24.416330337524414, 25.512540817260742, 59.091712951660156, 3.9270105361938477]",59.091712951660156,0.46325066685676575,0.02764357799057695
728000,0.014625615440309048,0.013999140821397305,"[20.66254425048828, 2.1092615127563477, 66.28091430664062, 39.45365905761719]",66.28091430664062,0.47407346963882446,0.027568767961950496
736000,0.015253185294568539,0.014660472981631756,"[24.370088577270508, 26.500699996948242, 2.1209025382995605, 74.75665283203125]",74.75665283203125,0.4493796229362488,0.02743681153188231
744000,0.014292214997112751,0.013716916553676128,"[1.9925897121429443, 13.235721588134766, 49.016571044921875, 90.29949951171875]",90.29949951171875,0.4681897759437561,0.027408167177902926
752000,0.014266815036535263,0.01364100445061922,"[84.96498107910156, 2.062448263168335, 17.514911651611328, 63.36299514770508]",84.96498107910156,0.47042182087898254,0.027254458924385043
760000,0.015366272069513798,0.014606138691306114,"[64.33714294433594, 39.79008483886719, 2.0137252807617188, 20.295738220214844]",64.33714294433594,0.46821531653404236,0.02701114826285084
768000,0.014342491514980793,0.013770954683423042,"[67.34219360351562, 53.84310531616211, 1.9742263555526733, 28.425046920776367]",67.34219360351562,0.4704291522502899,0.026903608482382418
776000,0.014914734289050102,0.014303947798907757,"[10.826247215270996, 52.9795036315918, 82.1034927368164, 2.0834410190582275]",82.1034927368164,0.4723418056964874,0.026855856602171036
784000,0.014359209686517715,0.01378554292023182,"[67.03678894042969, 23.71564292907715, 88.38636016845703, 2.018953561782837]",88.38636016845703,0.4696959853172302,0.026754083518045178
792000,0.014731843955814838,0.014180600643157959,"[2.132875680923462, 91.66339111328125, 21.8113956451416, 10.761823654174805]",91.66339111328125,0.46892914175987244,0.02664274034328323
800000,0.014479079283773899,0.013981767930090427,"[49.75967025756836, 91.11116027832031, 2.0448713302612305, 13.889763832092285]",91.11116027832031,0.47274479269981384,0.026524395984434332
