train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
88000,0.13661079108715057,0.12861742079257965,"[4.848424434661865, 8.513021469116211, 6.186855792999268, 11.016392707824707]",11.016392707824707,0.4894302785396576,0.18526649609497295,1.0918636322021484,"[0.4119813144207001, 0.0001503361709183082, 0.32906827330589294, 0.25880011916160583]","[0.40905383229255676, 0.005145873408764601, 0.3280097544193268, 0.25779053568840027]",0.17908543348312378,0.06098427623510361
96000,0.13871930539608002,0.1270645558834076,"[21.740022659301758, 22.36776351928711, 4.585694789886475, 9.083395004272461]",22.36776351928711,0.4929980933666229,0.18103894005887342,1.0668020248413086,"[0.0024978891015052795, 0.007698276545852423, 0.5499779582023621, 0.43982595205307007]","[0.008835810236632824, 0.012556754983961582, 0.5451579093933105, 0.43344956636428833]",0.1246105432510376,0.04139525443315506
104000,0.144319087266922,0.1342896819114685,"[28.984189987182617, 1.1219143867492676, 4.117262363433838, 11.649067878723145]",28.984189987182617,0.49401232600212097,0.17570847017576396,1.054932713508606,"[0.004861522000283003, 0.0, 0.5744179487228394, 0.42072051763534546]","[0.009989060461521149, 0.0052877203561365604, 0.5698103308677673, 0.4149128794670105]",0.11409322917461395,0.03445528820157051
112000,0.1252550184726715,0.11930429190397263,"[4.766866683959961, 8.189841270446777, 2.4475386142730713, 11.887645721435547]",11.887645721435547,0.4906701445579529,0.16699764884331292,1.0803571939468384,"[0.42624640464782715, 0.327395498752594, 0.0, 0.24635808169841766]","[0.42441919445991516, 0.32653480768203735, 0.0034298119135200977, 0.24561616778373718]",0.16054004430770874,0.05418730899691582
120000,0.12370286136865616,0.11834689229726791,"[12.716313362121582, 9.104471206665039, 1.7280880212783813, 4.564760684967041]",12.716313362121582,0.49046453833580017,0.16223674636753682,1.0823166370391846,"[0.25978565216064453, 0.3298308849334717, 8.157448974088766e-07, 0.4103826582431793]","[0.2590016722679138, 0.3288310170173645, 0.004175666719675064, 0.4079916477203369]",0.16330011188983917,0.054574280977249146
128000,0.12085696309804916,0.1152331531047821,"[1.6145861148834229, 9.029290199279785, 16.85457992553711, 4.734111309051514]",16.85457992553711,0.4908140301704407,0.15859536940487703,1.0794687271118164,"[0.0, 0.33938100934028625, 0.24752038717269897, 0.41309860348701477]","[0.003922451753169298, 0.3381451666355133, 0.24670326709747314, 0.41122913360595703]",0.1564384400844574,0.05254451185464859
136000,0.11201898753643036,0.10404745489358902,"[4.775964736938477, 25.072734832763672, 11.75367546081543, 11.319249153137207]",25.072734832763672,0.4915297329425812,0.1556298410739418,1.0743088722229004,"[0.40694406628608704, 0.0017983295256271958, 0.3068597614765167, 0.28439781069755554]","[0.4057999551296234, 0.006090154871344566, 0.30528688430786133, 0.28282302618026733]",0.14037291705608368,0.048096392303705215
144000,0.1188599169254303,0.11315163224935532,"[15.46999740600586, 10.478703498840332, 4.467169761657715, 1.3572455644607544]",15.46999740600586,0.491260290145874,0.15032391100448708,1.0752222537994385,"[0.25174328684806824, 0.33880946040153503, 0.40944725275039673, 0.0]","[0.25125592947006226, 0.3380398750305176, 0.40753260254859924, 0.003171585500240326]",0.14867109060287476,0.04976532235741615
152000,0.11542558670043945,0.11013743281364441,"[8.789462089538574, 9.405401229858398, 14.45898723602295, 4.6871442794799805]",14.45898723602295,0.4917856752872467,0.14659271504602017,1.0709145069122314,"[5.052495907875709e-05, 0.32979705929756165, 0.2522539496421814, 0.4178984761238098]","[0.0029306169599294662, 0.32921233773231506, 0.25163647532463074, 0.4162205457687378]",0.13754042983055115,0.04626064375042915
160000,0.1278970092535019,0.12007357180118561,"[33.662593841552734, 15.125974655151367, 4.1409101486206055, 1.1643918752670288]",33.662593841552734,0.4952983260154724,0.14568974320277378,1.0430874824523926,"[0.0028679186943918467, 0.40715163946151733, 0.5899804830551147, 0.0]","[0.006990375928580761, 0.40235742926597595, 0.5864157676696777, 0.004236472770571709]",0.09132324159145355,0.02696564979851246
168000,0.10840915143489838,0.10102640837430954,"[26.005807876586914, 10.23217487335205, 5.028569221496582, 16.47170639038086]",26.005807876586914,0.49180009961128235,0.14184096762666992,1.0717142820358276,"[0.0012760055251419544, 0.3378741443157196, 0.39839649200439453, 0.2624534070491791]","[0.00538029195740819, 0.3369314968585968, 0.39705953001976013, 0.26062867045402527]",0.13845448195934296,0.04685895889997482
176000,0.1054845079779625,0.09896494448184967,"[28.540620803833008, 4.855090141296387, 12.195155143737793, 12.756649017333984]",28.540620803833008,0.492153137922287,0.1391924960852323,1.0686761140823364,"[0.0012572311097756028, 0.3980093002319336, 0.26814866065979004, 0.33258485794067383]","[0.00495053781196475, 0.3966643214225769, 0.266977995634079, 0.3314070999622345]",0.13097593188285828,0.04525486379861832
184000,0.10988109558820724,0.10484849661588669,"[8.244662284851074, 19.532506942749023, 4.369123458862305, 10.174675941467285]",19.532506942749023,0.49229711294174194,0.1355047237415868,1.066201090812683,"[1.9071068891207688e-05, 0.25398555397987366, 0.41936570405960083, 0.3266296684741974]","[0.0021214995067566633, 0.2536099851131439, 0.4180414080619812, 0.3262270987033844]",0.1290382444858551,0.043469902127981186
192000,0.10435079038143158,0.0973859652876854,"[27.791545867919922, 5.0266218185424805, 12.438800811767578, 14.538033485412598]",27.791545867919922,0.4924618601799011,0.13385489506583467,1.0657135248184204,"[0.0009505758644081652, 0.38856297731399536, 0.3248046934604645, 0.28568175435066223]","[0.004266408272087574, 0.3875028192996979, 0.32393455505371094, 0.2842962443828583]",0.12726452946662903,0.04309124872088432
200000,0.10614696145057678,0.10152407735586166,"[1.4211872816085815, 21.438871383666992, 15.162013053894043, 4.3047871589660645]",21.438871383666992,0.49249890446662903,0.13081599816043685,1.0647200345993042,"[0.0, 0.23539724946022034, 0.32512709498405457, 0.4394756555557251]","[0.002859032480046153, 0.23482002317905426, 0.324438214302063, 0.4378827214241028]",0.1285305917263031,0.0426705963909626
208000,0.1046186089515686,0.099880650639534,"[2.2059452533721924, 4.431833744049072, 29.237316131591797, 13.089766502380371]",29.237316131591797,0.4924945533275604,0.12929792494426917,1.0648653507232666,"[0.0, 0.438740611076355, 0.2252749651670456, 0.33598437905311584]","[0.0029982246924191713, 0.4373624920845032, 0.2246609777212143, 0.334978312253952]",0.12892134487628937,0.04281255975365639
216000,0.10296844691038132,0.09812716394662857,"[1.972747802734375, 4.386734962463379, 11.451948165893555, 35.9520149230957]",35.9520149230957,0.49269282817840576,0.12762779114980466,1.0631157159805298,"[0.0, 0.43244269490242004, 0.359600692987442, 0.20795658230781555]","[0.0028616220224648714, 0.4312061667442322, 0.3585917055606842, 0.20734050869941711]",0.1261991411447525,0.04231444373726845
224000,0.11728702485561371,0.1111888736486435,"[1.360662579536438, 12.0465669631958, 38.368228912353516, 5.595872402191162]",38.368228912353516,0.4959237277507782,0.1257540901076201,1.0369151830673218,"[0.0, 0.4476150870323181, 0.002570348558947444, 0.5498145818710327]","[0.0032357017043977976, 0.4433901607990265, 0.006077054422348738, 0.5472971200942993]",0.0795903205871582,0.023659657686948776
232000,0.1003735214471817,0.09664885699748993,"[15.811749458312988, 24.004451751708984, 4.038206100463867, 1.1029611825942993]",24.004451751708984,0.49287185072898865,0.12272446785201369,1.0614569187164307,"[0.3158142864704132, 0.23744668066501617, 0.4467390477657318, 0.0]","[0.3152053952217102, 0.23699474334716797, 0.4453333616256714, 0.00246651959605515]",0.12159822881221771,0.040419746190309525
240000,0.09760084003210068,0.0918201133608818,"[13.251124382019043, 16.583152770996094, 4.675390720367432, 31.20335578918457]",31.20335578918457,0.4929511547088623,0.12146420044593004,1.0611250400543213,"[0.32919663190841675, 0.258566677570343, 0.4116978943347931, 0.0005387931014411151]","[0.3283839821815491, 0.2574807107448578, 0.41093897819519043, 0.0031963393557816744]",0.11713375896215439,0.03949907794594765
248000,0.09937683492898941,0.09559519588947296,"[1.7747119665145874, 4.117997169494629, 15.82433032989502, 23.450870513916016]",23.450870513916016,0.49309632182121277,0.11908522359949462,1.059121012687683,"[0.0, 0.4519422650337219, 0.3142796754837036, 0.23377808928489685]","[0.0016635546926409006, 0.4509426951408386, 0.31387972831726074, 0.23351402580738068]",0.1154470294713974,0.03854331374168396
256000,0.11306917667388916,0.10602632164955139,"[10.86036491394043, 30.268875122070312, 31.585798263549805, 6.956933498382568]",31.585798263549805,0.4961487352848053,0.11807124716760879,1.035238265991211,"[0.4622144401073456, 0.0015871913637965918, 0.0010531104635447264, 0.5351452827453613]","[0.4586368799209595, 0.0042741443030536175, 0.0038312948308885098, 0.5332576632499695]",0.07388690859079361,0.022711560130119324
264000,0.09842792898416519,0.09434983134269714,"[23.61928939819336, 1.2332013845443726, 3.8833746910095215, 18.458934783935547]",23.61928939819336,0.4933253228664398,0.11583037984898026,1.0575605630874634,"[0.24141143262386322, 0.0, 0.4488901197910309, 0.3096984624862671]","[0.24093268811702728, 0.002479999326169491, 0.4474632740020752, 0.30912402272224426]",0.112538643181324,0.03753594681620598
272000,0.08135800808668137,0.07573167979717255,"[15.40233039855957, 50.83467102050781, 5.200468063354492, 17.599016189575195]",50.83467102050781,0.4934585392475128,0.11586708386313342,1.0564852952957153,"[0.2942359745502472, 0.020816652104258537, 0.3800751566886902, 0.3048722445964813]","[0.2934415936470032, 0.022274844348430634, 0.3798852860927582, 0.3043982684612274]",0.10494513809680939,0.037235211580991745
280000,0.0928884744644165,0.08808624744415283,"[15.64836597442627, 18.382343292236328, 32.27486801147461, 4.280202388763428]",32.27486801147461,0.49319374561309814,0.11346009336157288,1.0588536262512207,"[0.2547655403614044, 0.30453047156333923, 0.0003203292435500771, 0.4403836727142334]","[0.25402724742889404, 0.303802490234375, 0.002569361822679639, 0.4396008551120758]",0.11116232722997665,0.03736025467514992
288000,0.09480882436037064,0.08948986977338791,"[32.86698532104492, 17.449047088623047, 5.040311813354492, 15.650429725646973]",32.86698532104492,0.49340513348579407,0.11207866028865966,1.057277798652649,"[0.0005874965572729707, 0.3153197169303894, 0.39933061599731445, 0.2847621440887451]","[0.003043300239369273, 0.31446200609207153, 0.39866942167282104, 0.2838252782821655]",0.11054705083370209,0.03750266507267952
296000,0.09451490640640259,0.0894346684217453,"[4.538736343383789, 18.538179397583008, 32.070220947265625, 16.546064376831055]",32.070220947265625,0.493466317653656,0.11066689801664044,1.0563918352127075,"[0.41951289772987366, 0.26006707549095154, 0.0002570882497821003, 0.32016295194625854]","[0.4187764823436737, 0.25930604338645935, 0.002413202775642276, 0.3195042908191681]",0.10908534377813339,0.03666221722960472
304000,0.09372641146183014,0.0903666689991951,"[2.1168224811553955, 31.228864669799805, 16.076570510864258, 4.293717861175537]",31.228864669799805,0.493503212928772,0.10930427264066192,1.0562729835510254,"[0.0, 0.24047285318374634, 0.3241899609565735, 0.4353371858596802]","[0.00273856776766479, 0.23983414471149445, 0.32346633076667786, 0.4339609444141388]",0.11124933511018753,0.03687869757413864
312000,0.09140165895223618,0.08739187568426132,"[18.34926986694336, 20.178293228149414, 33.27596664428711, 4.517411231994629]",33.27596664428711,0.49355459213256836,0.10816276303088936,1.055714726448059,"[0.2735713720321655, 0.31064552068710327, 0.00027491594664752483, 0.4155082106590271]","[0.2728624939918518, 0.30977174639701843, 0.002311951946467161, 0.4150538146495819]",0.1070384681224823,0.03619537502527237
320000,0.09239717572927475,0.08906194567680359,"[1.6149507761001587, 15.105632781982422, 4.157334804534912, 29.055892944335938]",29.055892944335938,0.4933623969554901,0.10668893038248745,1.0572344064712524,"[0.0, 0.27060526609420776, 0.44064050912857056, 0.2887542247772217]","[0.002321339678019285, 0.27009499073028564, 0.43951159715652466, 0.2880720794200897]",0.11338289827108383,0.03786645829677582
328000,0.10851778835058212,0.10268982499837875,"[33.85227966308594, 19.681941986083984, 4.239174842834473, 37.71903610229492]",37.71903610229492,0.49668312072753906,0.10602302113167614,1.029948115348816,"[0.0005314793670549989, 0.3793675899505615, 0.6188660264015198, 0.0012349075404927135]","[0.002488179598003626, 0.37607863545417786, 0.6173394918441772, 0.004093692172318697]",0.06457091867923737,0.0194861963391304
336000,0.08973302692174911,0.08706112205982208,"[1.874180555343628, 27.425670623779297, 4.067322254180908, 17.02741241455078]",27.425670623779297,0.4933895170688629,0.1042799496515356,1.057053565979004,"[0.0, 0.2881408929824829, 0.45350217819213867, 0.25835689902305603]","[0.002570119686424732, 0.28760436177253723, 0.4520816504955292, 0.25774383544921875]",0.11140690743923187,0.03692839294672012
344000,0.07810619473457336,0.07401140034198761,"[43.17751693725586, 16.190500259399414, 4.5292487144470215, 27.342451095581055]",43.17751693725586,0.4923992156982422,0.10399547731753815,1.0650116205215454,"[0.07855488359928131, 0.30082967877388, 0.3825218677520752, 0.2380935549736023]","[0.0801687240600586, 0.2997698485851288, 0.38228797912597656, 0.23777346312999725]",0.12243359535932541,0.04283522814512253
352000,0.09024564176797867,0.08652279525995255,"[19.773759841918945, 19.367197036743164, 4.635860443115234, 32.86145782470703]",32.86145782470703,0.4937485456466675,0.10245512388157577,1.0538721084594727,"[0.25834187865257263, 0.31889766454696655, 0.42254993319511414, 0.00021047457994427532]","[0.2577263414859772, 0.31823065876960754, 0.4219026267528534, 0.00214040232822299]",0.10395218431949615,0.0348794125020504
360000,0.07901395112276077,0.07531814277172089,"[5.2234063148498535, 11.21010971069336, 24.24020767211914, 32.44355010986328]",32.44355010986328,0.4914388358592987,0.10138969680144806,1.0729944705963135,"[0.4181382358074188, 0.279978483915329, 0.13722668588161469, 0.16465657949447632]","[0.41747811436653137, 0.2793591022491455, 0.13826720416545868, 0.16489557921886444]",0.13709639012813568,0.049008965492248535
368000,0.08859125524759293,0.08559517562389374,"[4.215884208679199, 20.844594955444336, 31.85470199584961, 1.5767191648483276]",31.85470199584961,0.4941534101963043,0.10038321915667704,1.050394058227539,"[0.4440028965473175, 0.322880357503891, 0.2331167608499527, 0.0]","[0.44295403361320496, 0.3221770226955414, 0.23272383213043213, 0.0021451120264828205]",0.09964193403720856,0.03325868025422096
376000,0.08745187520980835,0.083413265645504,"[39.05422592163086, 21.94397735595703, 20.20526123046875, 4.42388391494751]",39.05422592163086,0.49392619729042053,0.09976677162491003,1.0524388551712036,"[0.0002475848305039108, 0.29323336482048035, 0.2616936266422272, 0.4448254406452179]","[0.002109265187755227, 0.2926378846168518, 0.2609160542488098, 0.44433680176734924]",0.10096185654401779,0.03393933176994324
384000,0.08784563094377518,0.08344708383083344,"[12.509390830993652, 5.9549241065979, 61.838565826416016, 26.559370040893555]",61.838565826416016,0.4961474537849426,0.09961567578909397,1.0335755348205566,"[0.42577385902404785, 0.5521809458732605, 0.021970292553305626, 7.490033749490976e-05]","[0.42449086904525757, 0.5508577227592468, 0.02294730395078659, 0.001704100170172751]",0.06470223516225815,0.022139882668852806
392000,0.0872146263718605,0.08314212411642075,"[4.650146961212158, 23.854206085205078, 33.19462585449219, 19.434093475341797]",33.19462585449219,0.49396437406539917,0.09764700722595702,1.052247405052185,"[0.41518235206604004, 0.30970266461372375, 0.00032463183742947876, 0.27479037642478943]","[0.414541095495224, 0.3089912235736847, 0.0023686825297772884, 0.2740989923477173]",0.10139288008213043,0.03427867218852043
400000,0.08589375764131546,0.0819297581911087,"[21.131603240966797, 38.69074249267578, 18.90670394897461, 4.715987682342529]",38.69074249267578,0.49416348338127136,0.09702020273480477,1.0504025220870972,"[0.3052583634853363, 0.00023186358157545328, 0.2727236747741699, 0.4217860996723175]","[0.3046240210533142, 0.0018085241317749023, 0.2721811830997467, 0.4213862419128418]",0.09651079028844833,0.03260484337806702
408000,0.1037115827202797,0.09933897852897644,"[45.940940856933594, 4.178918838500977, 22.141746520996094, 1.6891982555389404]",45.940940856933594,0.49669939279556274,0.09645769257527947,1.0295833349227905,"[0.0011684875935316086, 0.6351801753044128, 0.3636513948440552, 0.0]","[0.004254938568919897, 0.6330904960632324, 0.35991498827934265, 0.0027396157383918762]",0.06782403588294983,0.019166216254234314
416000,0.08685655146837234,0.08382578939199448,"[21.043699264526367, 4.274940013885498, 1.1908684968948364, 38.022884368896484]",38.022884368896484,0.49416583776474,0.09529812927536815,1.050074577331543,"[0.31647831201553345, 0.4642408490180969, 0.0, 0.21928082406520844]","[0.31608110666275024, 0.463383287191391, 0.0016114580212160945, 0.2189241647720337]",0.09798440337181091,0.03243112936615944
424000,0.10269703716039658,0.09798567742109299,"[46.919490814208984, 19.392765045166016, 28.90995216369629, 4.886697769165039]",46.919490814208984,0.4968048632144928,0.09483837382461204,1.0290471315383911,"[0.0012833746150135994, 0.39695996046066284, 0.0004896456957794726, 0.6012670397758484]","[0.003878604155033827, 0.3935951590538025, 0.0029493493493646383, 0.5995768904685974]",0.06266141682863235,0.018491119146347046
432000,0.08682308346033096,0.08426621556282043,"[23.39444923400879, 7.3419575691223145, 28.92389678955078, 4.317583084106445]",28.92389678955078,0.4944935441017151,0.09326451505692104,1.0469560623168945,"[0.31667888164520264, 0.0, 0.23812523484230042, 0.44519585371017456]","[0.31649014353752136, 0.0005587820196524262, 0.2380971610546112, 0.44485390186309814]",0.09096319228410721,0.0307735837996006
440000,0.07161474972963333,0.06780403852462769,"[68.36615753173828, 20.69774055480957, 4.917010307312012, 24.355953216552734]",68.36615753173828,0.49443161487579346,0.09384190526151917,1.047974944114685,"[0.020979654043912888, 0.3017520606517792, 0.38135749101638794, 0.2959108054637909]","[0.022300278767943382, 0.30078959465026855, 0.3815839886665344, 0.2953261137008667]",0.08881697058677673,0.03131972253322601
448000,0.08541062474250793,0.08242780715227127,"[2.202096462249756, 38.42863845825195, 23.26683807373047, 4.333781719207764]",38.42863845825195,0.4944855570793152,0.09219523684775786,1.0473191738128662,"[0.0, 0.22359906136989594, 0.3282591700553894, 0.44814175367355347]","[0.0015268620336428285, 0.22322362661361694, 0.32773202657699585, 0.4475175142288208]",0.09351996332406998,0.031124815344810486
456000,0.10266374051570892,0.09827263653278351,"[5.216201305389404, 19.655851364135742, 41.015865325927734, 39.391963958740234]",41.015865325927734,0.4968957006931305,0.09157927453274954,1.0279626846313477,"[0.599373459815979, 0.3992767632007599, 0.0008392881136387587, 0.000510458427015692]","[0.5979673266410828, 0.39610862731933594, 0.003433597506955266, 0.0024904964957386255]",0.060875408351421356,0.01800956018269062
464000,0.0848526731133461,0.08245108276605606,"[1.5368578433990479, 4.3018717765808105, 29.370763778686523, 24.629671096801758]",29.370763778686523,0.4944911301136017,0.09034242783215786,1.047439694404602,"[0.0, 0.4616757929325104, 0.23683585226535797, 0.30148831009864807]","[0.0017831323202699423, 0.46080586314201355, 0.23651278018951416, 0.3008982539176941]",0.09377967566251755,0.031194807961583138
472000,0.08403327316045761,0.08115917444229126,"[4.302947998046875, 35.4662971496582, 22.100679397583008, 28.68431854248047]",35.4662971496582,0.49439704418182373,0.0899353365640408,1.0480974912643433,"[0.44272592663764954, 5.58903775527142e-05, 0.2547357380390167, 0.30248239636421204]","[0.4421467185020447, 0.0012707331916317344, 0.25460192561149597, 0.301980584859848]",0.09226442128419876,0.03099152073264122
480000,0.08369362354278564,0.08105801045894623,"[2.2044179439544678, 23.698625564575195, 4.45198917388916, 40.54277420043945]",40.54277420043945,0.4945870339870453,0.08945883156346482,1.0465291738510132,"[0.0, 0.3249243497848511, 0.44381484389305115, 0.23126082122325897]","[0.0014959740219637752, 0.3245842754840851, 0.44301462173461914, 0.23090511560440063]",0.09184697270393372,0.030544046312570572
488000,0.09992058575153351,0.09645828604698181,"[20.783103942871094, 1.3823025226593018, 4.670286178588867, 53.88051986694336]",53.88051986694336,0.496987521648407,0.08922911005762692,1.026637315750122,"[0.3930768072605133, 0.0, 0.6057601571083069, 0.0011630590306594968]","[0.3898482024669647, 0.0016905163647606969, 0.604148268699646, 0.004313004668802023]",0.06054908037185669,0.01734398491680622
496000,0.08379087597131729,0.08123039454221725,"[21.78483772277832, 2.183361768722534, 37.27958679199219, 4.4619340896606445]",37.27958679199219,0.49475499987602234,0.0880263105073817,1.0448951721191406,"[0.3289918005466461, 0.0, 0.23235473036766052, 0.43865346908569336]","[0.32873985171318054, 0.0011467220028862357, 0.2320847511291504, 0.4380287230014801]",0.08882579952478409,0.029550420120358467
504000,0.08302514255046844,0.07967396825551987,"[4.4549713134765625, 35.55961227416992, 26.072769165039062, 24.90233039855957]",35.55961227416992,0.4946763813495636,0.08732554562247513,1.0456130504608154,"[0.43768882751464844, 2.0364675947348587e-05, 0.3111354112625122, 0.2511553466320038]","[0.4372096061706543, 0.0010067337425425649, 0.3108426034450531, 0.25094103813171387]",0.08864151686429977,0.029809048399329185
512000,0.09922726452350616,0.09541796147823334,"[23.76625633239746, 54.32307052612305, 1.2582677602767944, 4.335397243499756]",54.32307052612305,0.49710848927497864,0.08733153331752962,1.025570273399353,"[0.36098986864089966, 0.0008903634734451771, 0.0, 0.6381197571754456]","[0.3578181266784668, 0.0037575203459709883, 0.0018847222672775388, 0.63653963804245]",0.059423983097076416,0.016884269192814827
520000,0.08291421085596085,0.08063390105962753,"[29.57376480102539, 33.83418273925781, 23.270551681518555, 4.352493762969971]",33.83418273925781,0.49474015831947327,0.08603494219055859,1.044880747795105,"[0.2845330536365509, 0.0, 0.26851987838745117, 0.4469470679759979]","[0.2844029366970062, 0.0005140102002769709, 0.2687428593635559, 0.4463402032852173]",0.0862739235162735,0.02903955616056919
528000,0.08274577558040619,0.08001960813999176,"[24.919015884399414, 1.4100213050842285, 41.28011703491211, 4.067741870880127]",41.28011703491211,0.49483537673950195,0.08572792403782195,1.0444337129592896,"[0.3175804316997528, 0.0, 0.22886906564235687, 0.4535505175590515]","[0.31714215874671936, 0.0015285140834748745, 0.22850562632083893, 0.4528236985206604]",0.08757353574037552,0.029232289642095566
536000,0.10044941306114197,0.09675344824790955,"[23.806394577026367, 50.009517669677734, 4.301572799682617, 1.6894971132278442]",50.009517669677734,0.4970334768295288,0.08543001390723498,1.0260932445526123,"[0.36666008830070496, 0.0006451904191635549, 0.6326947212219238, 0.0]","[0.36352983117103577, 0.003650643862783909, 0.6310996413230896, 0.0017198807327076793]",0.06115862727165222,0.017230750992894173
544000,0.09806223213672638,0.09425215423107147,"[5.438314914703369, 49.762306213378906, 18.98577308654785, 32.555458068847656]",49.762306213378906,0.49700185656547546,0.08485411763697279,1.0273603200912476,"[0.5978577136993408, 0.0009158856119029224, 0.40058186650276184, 0.0006445316248573363]","[0.5963681936264038, 0.0028640679083764553, 0.3975786864757538, 0.0031890973914414644]",0.057986464351415634,0.017355717718601227
552000,0.08193030208349228,0.07914143800735474,"[23.197168350219727, 27.924020767211914, 4.49093770980835, 36.09874725341797]",36.09874725341797,0.4947211742401123,0.08384186401610305,1.0454384088516235,"[0.2563067078590393, 0.2963649332523346, 0.4472464323043823, 8.189144136849791e-05]","[0.2559008002281189, 0.29589009284973145, 0.44690561294555664, 0.0013035174924880266]",0.08717881143093109,0.029397619888186455
560000,0.08194536715745926,0.07962633669376373,"[16.19833755493164, 1.945639967918396, 5.2134857177734375, 65.26802062988281]",65.26802062988281,0.49503254890441895,0.08411041308170988,1.0426785945892334,"[0.3982188403606415, 0.0, 0.4816332757472992, 0.12014783173799515]","[0.39740851521492004, 0.0013078961055725813, 0.48119038343429565, 0.1200932040810585]",0.0839790552854538,0.02837674506008625
568000,0.09638900309801102,0.092984639108181,"[6.3193535804748535, 15.768776893615723, 48.63686752319336, 31.309864044189453]",48.63686752319336,0.49699878692626953,0.0831866303490895,1.0276267528533936,"[0.5744642019271851, 0.423699289560318, 0.001059200381860137, 0.0007772496319375932]","[0.5730352401733398, 0.420688658952713, 0.0031471240799874067, 0.003128914861008525]",0.05731078237295151,0.017563385888934135
