train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
88000,0.12220820039510727,0.11993478238582611,"[29.488798141479492, 4.799874305725098, 16.01586151123047, 12.607601165771484]",29.488798141479492,0.47286736965179443,0.20381313567885567,1.2371704578399658,"[0.11831177771091461, 0.6152284741401672, 0.11016447097063065, 0.1562952697277069]","[0.11589673906564713, 0.6053217649459839, 0.11482341587543488, 0.1639581024646759]",0.36419448256492615,0.1511775255203247
96000,0.12918107211589813,0.12709204852581024,"[23.849853515625, 5.0959343910217285, 16.071928024291992, 15.503129959106445]",23.849853515625,0.48069044947624207,0.196331956321656,1.1765937805175781,"[0.02093927189707756, 0.7109460234642029, 0.013826215639710426, 0.2542884647846222]","[0.03224468231201172, 0.6991662383079529, 0.025575818493962288, 0.24301330745220184]",0.28314992785453796,0.10975068062543869
104000,0.11936141550540924,0.11712823063135147,"[30.94259262084961, 4.824361324310303, 11.386240005493164, 24.027854919433594]",30.94259262084961,0.47699281573295593,0.19012274403069382,1.19786536693573,"[0.03691278025507927, 0.6340875029563904, 0.15885645151138306, 0.170143261551857]","[0.04177507385611534, 0.6269777417182922, 0.16522248089313507, 0.16602468490600586]",0.2984115481376648,0.12883055210113525
112000,0.119715616106987,0.11708824336528778,"[5.057147979736328, 23.551494598388672, 19.062301635742188, 19.848665237426758]",23.551494598388672,0.4789961874485016,0.18387243401857065,1.1873303651809692,"[0.6891773343086243, 0.046291787177324295, 0.15048259496688843, 0.1140483021736145]","[0.6781209111213684, 0.05203404650092125, 0.1495419442653656, 0.12030308693647385]",0.294348806142807,0.11767785996198654
120000,0.12326571345329285,0.12176710367202759,"[20.789430618286133, 2.902156352996826, 5.059450626373291, 32.1557731628418]",32.1557731628418,0.48025277256965637,0.17906300424851632,1.1771249771118164,"[0.19297651946544647, 1.584881260896509e-06, 0.7336593866348267, 0.0733625590801239]","[0.18782629072666168, 0.017184840515255928, 0.720205545425415, 0.07478334754705429]",0.30129748582839966,0.11071215569972992
128000,0.11307212710380554,0.11085145175457001,"[12.706622123718262, 29.54490852355957, 23.227493286132812, 5.0741190910339355]",29.54490852355957,0.48113712668418884,0.17411211630726736,1.16685152053833,"[0.3007645308971405, 0.012345950119197369, 0.045675039291381836, 0.6412144899368286]","[0.29443344473838806, 0.020851943641901016, 0.05232054367661476, 0.632394015789032]",0.2719925343990326,0.10737479478120804
136000,0.12410272657871246,0.12243575602769852,"[21.262130737304688, 18.100582122802734, 22.277339935302734, 5.217482566833496]",22.277339935302734,0.4861565828323364,0.16939527851648556,1.1255440711975098,"[0.22425082325935364, 0.006312784273177385, 0.0018025260651484132, 0.7676339149475098]","[0.2145155817270279, 0.01564762555062771, 0.011401662603020668, 0.7584351301193237]",0.23371434211730957,0.07819542288780212
144000,0.11732112616300583,0.1152513325214386,"[24.148794174194336, 5.109590530395508, 30.591796875, 15.166095733642578]",30.591796875,0.4862762987613678,0.16574401035174258,1.1192638874053955,"[0.004019168205559254, 0.6856703162193298, 0.007341444026678801, 0.3029690980911255]","[0.011963384225964546, 0.6802169680595398, 0.012921039015054703, 0.29489865899086]",0.21384195983409882,0.07683242112398148
152000,0.11954241991043091,0.11812736839056015,"[2.828267812728882, 5.183994293212891, 18.05443000793457, 28.563268661499023]",28.563268661499023,0.4873024821281433,0.161889868181697,1.1115525960922241,"[2.0643869902414735e-06, 0.7340143918991089, 0.26101362705230713, 0.004969937726855278]","[0.01133814174681902, 0.7270849943161011, 0.25067338347435, 0.01090354286134243]",0.22083216905593872,0.07173161953687668
160000,0.1111326515674591,0.10933300107717514,"[32.4435920715332, 23.296321868896484, 5.137889385223389, 13.985244750976562]",32.4435920715332,0.48320192098617554,0.15845024458703041,1.1459187269210815,"[0.012747611850500107, 0.011821811087429523, 0.6774150133132935, 0.2980155944824219]","[0.019819334149360657, 0.019697515293955803, 0.6711568832397461, 0.2893262207508087]",0.23720771074295044,0.09385272115468979
168000,0.11672718077898026,0.11499014496803284,"[28.285409927368164, 16.189910888671875, 28.555856704711914, 5.129825115203857]",28.555856704711914,0.4878339469432831,0.15510855704192647,1.1053868532180786,"[0.004279404412955046, 0.28665828704833984, 0.003305869409814477, 0.705756425857544]","[0.009446059353649616, 0.27965691685676575, 0.008181114681065083, 0.7027159333229065]",0.19088567793369293,0.06815764307975769
176000,0.1138661727309227,0.11192119121551514,"[5.139220714569092, 32.87940216064453, 15.978693008422852, 22.606740951538086]",32.87940216064453,0.4869976043701172,0.15219596426521026,1.113909125328064,"[0.7073519825935364, 0.00641896715387702, 0.2829521894454956, 0.0032769013196229935]","[0.7029642462730408, 0.010822190903127193, 0.2749270796775818, 0.011286496184766293]",0.20301523804664612,0.07279598712921143
184000,0.1148083359003067,0.1135621890425682,"[17.159412384033203, 28.40375518798828, 5.192598819732666, 23.39075469970703]",28.40375518798828,0.4887406826019287,0.14918008413053452,1.0980706214904785,"[0.26014941930770874, 0.0017871307209134102, 0.7358872890472412, 0.0021762540563941]","[0.25281891226768494, 0.005638642702251673, 0.7337496876716614, 0.007792745251208544]",0.18833443522453308,0.06388123333454132
192000,0.11595789343118668,0.11458737403154373,"[30.94683265686035, 3.8865115642547607, 19.980844497680664, 5.168722152709961]",30.94683265686035,0.488709419965744,0.14657254108337406,1.0977760553359985,"[0.003013282548636198, 0.0, 0.24160543084144592, 0.7553812265396118]","[0.0066980584524571896, 0.007175253238528967, 0.23362816870212555, 0.7524985074996948]",0.1921519935131073,0.063113272190094
200000,0.10326696932315826,0.10144009441137314,"[13.325600624084473, 34.206382751464844, 21.883275985717773, 5.073524475097656]",34.206382751464844,0.48398420214653015,0.14404481795959614,1.1386200189590454,"[0.2981807291507721, 0.018195470795035362, 0.009674175642430782, 0.6739495992660522]","[0.2869744896888733, 0.02424437552690506, 0.01630837842822075, 0.6724727153778076]",0.23135054111480713,0.08973996341228485
208000,0.11102547496557236,0.10939241945743561,"[33.76294708251953, 5.19068717956543, 25.09471893310547, 15.641858100891113]",33.76294708251953,0.48823070526123047,0.1416932405335222,1.1019423007965088,"[0.004368909168988466, 0.7114506959915161, 0.0024877446703612804, 0.28169265389442444]","[0.007877600379288197, 0.7095754146575928, 0.008418380282819271, 0.27412861585617065]",0.18814311921596527,0.06628041714429855
216000,0.10474072396755219,0.10308565944433212,"[31.154233932495117, 5.186062335968018, 13.651471138000488, 28.03814125061035]",31.154233932495117,0.4845890402793884,0.13925677973503525,1.1334675550460815,"[0.10638848692178726, 0.7045104503631592, 0.18651320040225983, 0.002587824361398816]","[0.10407261550426483, 0.7005284428596497, 0.18834370374679565, 0.007055248599499464]",0.21792852878570557,0.0867815688252449
224000,0.10491571575403214,0.10308169573545456,"[5.128554821014404, 14.31348991394043, 32.6468505859375, 30.846454620361328]",32.6468505859375,0.48573026061058044,0.13715730928797729,1.1237545013427734,"[0.6786492466926575, 0.2822328507900238, 0.03515417128801346, 0.003963705617934465]","[0.6739340424537659, 0.27857357263565063, 0.03841233253479004, 0.009080017916858196]",0.2117312252521515,0.08005136996507645
232000,0.10333690792322159,0.10191013664007187,"[26.19158363342285, 30.657800674438477, 5.110241413116455, 12.84142017364502]",30.657800674438477,0.4853731691837311,0.13502441502727663,1.1260517835617065,"[0.0019394219852983952, 0.0585477240383625, 0.6680288910865784, 0.2714839577674866]","[0.006114769261330366, 0.06079767271876335, 0.6645738482475281, 0.2685137391090393]",0.21453239023685455,0.08215316385030746
240000,0.10425765067338943,0.10261139273643494,"[5.114006519317627, 28.223678588867188, 12.8903169631958, 35.59006118774414]",35.59006118774414,0.48677098751068115,0.1332334518290089,1.114050030708313,"[0.6716484427452087, 0.002472540596500039, 0.304503858089447, 0.02137523517012596]","[0.6681306958198547, 0.007486386690288782, 0.2997428774833679, 0.024640031158924103]",0.19883117079734802,0.07396454364061356
248000,0.11155782639980316,0.1104913279414177,"[3.3391711711883545, 5.233089923858643, 33.15555953979492, 17.588815689086914]",33.15555953979492,0.48879823088645935,0.13132016840610017,1.0967620611190796,"[7.504814334424736e-07, 0.7605174779891968, 0.0024392239283770323, 0.23704257607460022]","[0.0070127942599356174, 0.7586736679077148, 0.005386334378272295, 0.22892716526985168]",0.1918446123600006,0.06356704980134964
256000,0.11048239469528198,0.10934756696224213,"[17.813814163208008, 36.9122428894043, 5.208785533905029, 2.7253453731536865]",36.9122428894043,0.4892858862876892,0.1296392799891005,1.0921640396118164,"[0.24906164407730103, 0.0026598854456096888, 0.7482784390449524, 0.0]","[0.2420790046453476, 0.004948049318045378, 0.7476637363433838, 0.005309238098561764]",0.18036949634552002,0.060443468391895294
264000,0.1016068086028099,0.10018669813871384,"[37.93770217895508, 5.115682125091553, 15.560344696044922, 19.814241409301758]",37.93770217895508,0.4840146005153656,0.12786646790925651,1.1380075216293335,"[0.09999784827232361, 0.7152389287948608, 0.18471099436283112, 5.219738159212284e-05]","[0.09700756520032883, 0.7138456106185913, 0.1822751760482788, 0.006871645338833332]",0.2293461263179779,0.089238241314888
272000,0.10212864726781845,0.10066471993923187,"[13.156950950622559, 5.189207077026367, 41.06369400024414, 28.199188232421875]",41.06369400024414,0.48693472146987915,0.1263413111169102,1.1126213073730469,"[0.29883918166160583, 0.6864047646522522, 0.008852224797010422, 0.005903803743422031]","[0.29115909337997437, 0.6851596832275391, 0.013207891955971718, 0.010473324917256832]",0.19463568925857544,0.07314318418502808
280000,0.1020781397819519,0.10076288133859634,"[29.98616600036621, 14.053861618041992, 24.09401512145996, 5.130737781524658]",29.98616600036621,0.486963152885437,0.12447467303865771,1.1124213933944702,"[0.0370296835899353, 0.27895888686180115, 0.00031024988857097924, 0.6837011575698853]","[0.038589637726545334, 0.2757066488265991, 0.005083815194666386, 0.6806198954582214]",0.2010767012834549,0.07319743186235428
288000,0.09755353629589081,0.09612109512090683,"[12.043144226074219, 35.56693649291992, 5.0870256423950195, 28.999122619628906]",35.56693649291992,0.4847742021083832,0.12308459809167437,1.1315902471542358,"[0.30226945877075195, 0.007037273142486811, 0.6581510901451111, 0.032542139291763306]","[0.2966081202030182, 0.011782514862716198, 0.6557639241218567, 0.03584544360637665]",0.21974006295204163,0.08503767848014832
296000,0.10186608135700226,0.10048320889472961,"[35.089988708496094, 5.138941764831543, 13.515077590942383, 28.21288299560547]",35.089988708496094,0.4867627024650574,0.12164638218982061,1.1149088144302368,"[0.034366678446531296, 0.6756768822669983, 0.2874681353569031, 0.0024883144069463015]","[0.03617572784423828, 0.6717983484268188, 0.28414660692214966, 0.007879339158535004]",0.20189015567302704,0.07443904876708984
304000,0.10085994005203247,0.09967084228992462,"[37.311859130859375, 14.527012825012207, 31.214933395385742, 5.147974491119385]",37.311859130859375,0.4868921637535095,0.12030098887122524,1.1130164861679077,"[0.024613849818706512, 0.28010571002960205, 0.002692268928512931, 0.6925881505012512]","[0.027057314291596413, 0.2760944664478302, 0.00693247327581048, 0.6899157762527466]",0.19473984837532043,0.07382754236459732
312000,0.10533780604600906,0.10405569523572922,"[15.193997383117676, 31.878219604492188, 5.203161239624023, 34.9719352722168]",34.9719352722168,0.4895198941230774,0.11893168145399206,1.0897563695907593,"[0.27354198694229126, 0.0017188058700412512, 0.7231453657150269, 0.001593822962604463]","[0.2677607536315918, 0.004024237859994173, 0.7240151762962341, 0.004199869930744171]",0.17015109956264496,0.05919947102665901
320000,0.10168673098087311,0.10038498044013977,"[33.48994064331055, 5.1974077224731445, 13.83508586883545, 35.15666198730469]",35.15666198730469,0.48800036311149597,0.11761282927395875,1.1031280755996704,"[0.004637351259589195, 0.699516236782074, 0.2911352813243866, 0.004711122252047062]","[0.008627466857433319, 0.699199378490448, 0.28408509492874146, 0.008088039234280586]",0.18469609320163727,0.0671522244811058
328000,0.10321760177612305,0.10200505703687668,"[5.20708703994751, 30.61764144897461, 34.874691009521484, 15.177877426147461]",34.874691009521484,0.48911502957344055,0.11636470941137249,1.0932164192199707,"[0.7249240875244141, 0.0019207790028303862, 0.00235350732691586, 0.27080169320106506]","[0.7257998585700989, 0.004600483924150467, 0.004920815117657185, 0.264678955078125]",0.1750689446926117,0.06148326024413109
336000,0.09917160868644714,0.09793540835380554,"[5.17244815826416, 31.43851089477539, 13.606823921203613, 35.404441833496094]",35.404441833496094,0.4867318570613861,0.11513073351123682,1.1144344806671143,"[0.6873335838317871, 0.00170758122112602, 0.27782267332077026, 0.03313608467578888]","[0.6851975917816162, 0.006055659614503384, 0.2741873562335968, 0.0345594622194767]",0.19988925755023956,0.07464271783828735
344000,0.09612280875444412,0.09475526958703995,"[29.51789665222168, 31.223051071166992, 5.1749162673950195, 12.03220272064209]",31.223051071166992,0.4851190149784088,0.11383279564392255,1.1284215450286865,"[0.0766771212220192, 0.004284875001758337, 0.6691256761550903, 0.249912291765213]","[0.07770894467830658, 0.008102865889668465, 0.6665589213371277, 0.24762935936450958]",0.21408306062221527,0.08353966474533081
352000,0.09356693178415298,0.09240490943193436,"[34.428829193115234, 5.1116623878479, 28.66775894165039, 12.590188980102539]",34.428829193115234,0.48366689682006836,0.11275831122704028,1.140633463859558,"[0.07278522849082947, 0.6740267276763916, 0.00559725658968091, 0.24759076535701752]","[0.07438608258962631, 0.6741949915885925, 0.009437100030481815, 0.24198183417320251]",0.2282259315252304,0.09170960634946823
360000,0.09454356133937836,0.09323491901159286,"[27.949798583984375, 13.61479663848877, 40.14881134033203, 5.109066963195801]",40.14881134033203,0.4828944504261017,0.11177164790935079,1.1471943855285645,"[0.004169778898358345, 0.2117685228586197, 0.0852675512433052, 0.6987942457199097]","[0.008849597536027431, 0.20695674419403076, 0.08459509909152985, 0.6995986104011536]",0.2387842833995819,0.09587918221950531
368000,0.09598316252231598,0.09469667822122574,"[5.222070217132568, 30.168123245239258, 13.83954906463623, 31.4527587890625]",31.4527587890625,0.48662564158439636,0.11056208163159331,1.115592360496521,"[0.683167576789856, 0.0024371114559471607, 0.22986875474452972, 0.08452656120061874]","[0.6817365884780884, 0.006274085491895676, 0.22630327939987183, 0.08568605780601501]",0.19688403606414795,0.0750945433974266
376000,0.09479062259197235,0.09358765929937363,"[11.689724922180176, 5.217863082885742, 21.493457794189453, 35.387699127197266]",35.387699127197266,0.4837764799594879,0.10958514123475285,1.1396862268447876,"[0.22107334434986115, 0.6717963814735413, 0.10457202792167664, 0.002558223670348525]","[0.2214657962322235, 0.668357789516449, 0.10466662049293518, 0.00550974253565073]",0.22623124718666077,0.09092196077108383
384000,0.08784930408000946,0.08662711083889008,"[22.710351943969727, 38.65913772583008, 4.949720859527588, 7.272463798522949]",38.65913772583008,0.4787749946117401,0.10858719067901197,1.1803151369094849,"[0.15137283504009247, 0.0891493633389473, 0.5972200632095337, 0.16225771605968475]","[0.14830972254276276, 0.0896296352148056, 0.5948709845542908, 0.16718964278697968]",0.28398045897483826,0.11768821626901627
392000,0.09181344509124756,0.09051519632339478,"[11.985357284545898, 5.215971946716309, 39.44368362426758, 27.95573616027832]",39.44368362426758,0.4838281273841858,0.10769323334866987,1.1399565935134888,"[0.22289082407951355, 0.6673597693443298, 0.012140467762947083, 0.09760890901088715]","[0.2195236086845398, 0.6657423973083496, 0.016022978350520134, 0.09871101379394531]",0.22376297414302826,0.09119705855846405
400000,0.1030987873673439,0.10212977975606918,"[44.60239791870117, 22.98578453063965, 14.9728422164917, 5.286251068115234]",44.60239791870117,0.4887516498565674,0.10689992344185405,1.0959750413894653,"[0.0021488983184099197, 0.00010165341518586501, 0.2600027024745941, 0.7377467155456543]","[0.004007285926491022, 0.0032200536224991083, 0.25093165040016174, 0.7418410181999207]",0.18558816611766815,0.06294093281030655
408000,0.09228862076997757,0.09102237224578857,"[11.301467895507812, 5.203945159912109, 32.193702697753906, 28.21154022216797]",32.193702697753906,0.48484402894973755,0.10568948168641559,1.1306029558181763,"[0.25385621190071106, 0.6682151556015015, 0.005168613977730274, 0.07276001572608948]","[0.24832220375537872, 0.6676201820373535, 0.009061331860721111, 0.07499632984399796]",0.21702028810977936,0.08501634746789932
416000,0.08987554907798767,0.08880782127380371,"[5.0690741539001465, 42.05098342895508, 31.439329147338867, 12.164668083190918]",42.05098342895508,0.4826054871082306,0.104965417057049,1.1483005285263062,"[0.6708078980445862, 0.059219688177108765, 0.02278698980808258, 0.24718545377254486]","[0.6727271676063538, 0.05824284628033638, 0.028715038672089577, 0.24031490087509155]",0.24246367812156677,0.09709175676107407
424000,0.10125590860843658,0.10016297549009323,"[36.942935943603516, 34.197265625, 5.209667205810547, 14.701749801635742]",36.942935943603516,0.48841917514801025,0.10407038498172506,1.0992217063903809,"[0.0028865491040050983, 0.0030654720030725002, 0.7219409346580505, 0.2721070945262909]","[0.005541650578379631, 0.0057540577836334705, 0.723703145980835, 0.26500117778778076]",0.1824805736541748,0.06512875854969025
432000,0.0924193263053894,0.09142012149095535,"[33.9140510559082, 26.96603012084961, 5.111725807189941, 11.910933494567871]",33.9140510559082,0.4848826825618744,0.10311990232557312,1.1305972337722778,"[0.007338117808103561, 0.028341548517346382, 0.6738205552101135, 0.2904997766017914]","[0.011958102695643902, 0.03123454563319683, 0.6734070181846619, 0.283400297164917]",0.22070759534835815,0.08496560901403427
440000,0.09486784040927887,0.09369716793298721,"[39.16783905029297, 12.845295906066895, 35.35222625732422, 5.176484107971191]",39.16783905029297,0.4866102635860443,0.10241817484836561,1.1149272918701172,"[0.030308380722999573, 0.27558016777038574, 0.00277140736579895, 0.6913400292396545]","[0.03204428032040596, 0.2700723111629486, 0.005869347136467695, 0.6920140385627747]",0.20070508122444153,0.07538995891809464
448000,0.09920377284288406,0.0982588455080986,"[5.246190547943115, 13.970870018005371, 35.29482650756836, 38.41336441040039]",38.41336441040039,0.4888480305671692,0.10162579368953456,1.0953102111816406,"[0.7235302925109863, 0.2722296416759491, 0.0019278591498732567, 0.0023122127167880535]","[0.725844144821167, 0.26520007848739624, 0.004301643464714289, 0.004654139745980501]",0.17877726256847382,0.06287103146314621
456000,0.09324677288532257,0.09214198589324951,"[5.103609561920166, 35.67279815673828, 12.356363296508789, 26.853729248046875]",35.67279815673828,0.4854956567287445,0.10075145184156248,1.1254737377166748,"[0.6664080619812012, 0.004010542295873165, 0.2792322039604187, 0.050349216908216476]","[0.664455771446228, 0.008314231410622597, 0.27524927258491516, 0.05198070779442787]",0.21510107815265656,0.08190590143203735
464000,0.09660394489765167,0.09564033150672913,"[2.6607866287231445, 35.675628662109375, 5.271719455718994, 15.12918472290039]",35.675628662109375,0.48620375990867615,0.09999524600632045,1.11978018283844,"[0.0, 0.08325273543596268, 0.71540766954422, 0.20133957266807556]","[0.006517949979752302, 0.08320716768503189, 0.7154773473739624, 0.1947975754737854]",0.21084386110305786,0.07749653607606888
472000,0.10281673818826675,0.10203703492879868,"[3.0581371784210205, 5.289535045623779, 16.422210693359375, 45.79711151123047]",45.79711151123047,0.48892444372177124,0.09945025253248467,1.094523310661316,"[0.0, 0.752762496471405, 0.2459476888179779, 0.0012897724518552423]","[0.004395106341689825, 0.7547249794006348, 0.2381584644317627, 0.0027214931324124336]",0.18309488892555237,0.062419913709163666
480000,0.10081858932971954,0.10006320476531982,"[42.121612548828125, 5.248773574829102, 14.562021255493164, 37.63279724121094]",42.121612548828125,0.48903489112854004,0.09866492951717754,1.0935062170028687,"[0.0008937047095969319, 0.7437821626663208, 0.2543637156486511, 0.0009604432852938771]","[0.00234859436750412, 0.7468635439872742, 0.24713259935379028, 0.0036552792880684137]",0.17862552404403687,0.06154975667595863
488000,0.10073060542345047,0.09984318912029266,"[35.10598373413086, 51.37632751464844, 14.5335111618042, 5.279235363006592]",51.37632751464844,0.48886552453041077,0.09808351846135581,1.095506191253662,"[0.0006579957553185523, 0.0019639472011476755, 0.2611871361732483, 0.736190915107727]","[0.004268165677785873, 0.0036995282862335443, 0.2526220381259918, 0.7394103407859802]",0.18240253627300262,0.06275172531604767
496000,0.08956170082092285,0.08848457783460617,"[5.180031776428223, 29.578710556030273, 11.353728294372559, 41.81779098510742]",41.81779098510742,0.4842909574508667,0.09719992565441983,1.1353245973587036,"[0.6654282808303833, 0.07060250639915466, 0.2557743489742279, 0.008194896392524242]","[0.6650131940841675, 0.07303918153047562, 0.25014838576316833, 0.011799219995737076]",0.21915887296199799,0.08768358081579208
504000,0.10240625590085983,0.10159331560134888,"[37.68721008300781, 16.292001724243164, 5.2984466552734375, 38.911808013916016]",38.911808013916016,0.4892333447933197,0.09652624048468902,1.0915833711624146,"[0.0008493179338984191, 0.25097015500068665, 0.7471834421157837, 0.0009971096878871322]","[0.002693688729777932, 0.24327634274959564, 0.7512973546981812, 0.002732614055275917]",0.17537721991539001,0.0604436919093132
512000,0.08894646167755127,0.0879785344004631,"[5.077674865722656, 33.54631805419922, 9.499165534973145, 16.72760772705078]",33.54631805419922,0.4828793406486511,0.09569655099303018,1.1485663652420044,"[0.6422718167304993, 0.041292499750852585, 0.12262942641973495, 0.19380629062652588]","[0.6368510127067566, 0.04227551817893982, 0.13096585869789124, 0.18990759551525116]",0.23665887117385864,0.09566551446914673
520000,0.0913476049900055,0.09034067392349243,"[12.76319694519043, 33.08354568481445, 5.247892379760742, 32.810142517089844]",33.08354568481445,0.48546338081359863,0.0950666046575634,1.125467300415039,"[0.2286563664674759, 0.08919521421194077, 0.6777864098548889, 0.004361992701888084]","[0.22310230135917664, 0.09065426141023636, 0.6784629821777344, 0.0077804215252399445]",0.2083483189344406,0.08175257593393326
528000,0.0858326107263565,0.08477988839149475,"[46.80522155761719, 5.105113983154297, 10.773530006408691, 30.821361541748047]",46.80522155761719,0.48095303773880005,0.09460647304678005,1.1622613668441772,"[0.020672187209129333, 0.6726840734481812, 0.1789519339799881, 0.1276918202638626]","[0.02144300378859043, 0.6717972755432129, 0.18205812573432922, 0.1247016042470932]",0.252206414937973,0.10651548951864243
536000,0.09223274141550064,0.09115151315927505,"[12.722241401672363, 35.38880157470703, 29.910993576049805, 5.237438201904297]",35.38880157470703,0.4859048128128052,0.09385817220917106,1.1217201948165894,"[0.21709181368350983, 0.0032773150596767664, 0.09435595571994781, 0.6852748990058899]","[0.21317988634109497, 0.006397329270839691, 0.09506107121706009, 0.6853617429733276]",0.2033798098564148,0.07922155410051346
544000,0.10109011828899384,0.10010384023189545,"[5.264953136444092, 38.995853424072266, 43.3697624206543, 15.324618339538574]",43.3697624206543,0.4889952540397644,0.09340977636859565,1.093500018119812,"[0.7481150031089783, 0.0005141266738064587, 0.0009410130442120135, 0.2504298686981201]","[0.7511730194091797, 0.0027719305362552404, 0.002293855883181095, 0.24376116693019867]",0.17698468267917633,0.06155470758676529
552000,0.09174521267414093,0.09070537239313126,"[12.139520645141602, 5.278616905212402, 28.333194732666016, 37.196815490722656]",37.196815490722656,0.4856342375278473,0.09268206978794548,1.1241992712020874,"[0.22949092090129852, 0.6754636168479919, 0.09057347476482391, 0.004472040571272373]","[0.22436800599098206, 0.6756072044372559, 0.09202056378126144, 0.008004211820662022]",0.20767228305339813,0.08045367151498795
560000,0.09420723468065262,0.0932929590344429,"[39.42196273803711, 12.938575744628906, 5.233739376068115, 40.746219635009766]",40.746219635009766,0.4874432682991028,0.09217303055438153,1.1078357696533203,"[0.004839473403990269, 0.2889670431613922, 0.7011110782623291, 0.005082358606159687]","[0.008403468877077103, 0.27978986501693726, 0.7038148641586304, 0.007991887629032135]",0.1942063421010971,0.07062207907438278
