train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
488000,0.03631477802991867,0.03582514449954033,"[33.172149658203125, 3.037876605987549, 43.75490951538086, 2.250328302383423]",43.75490951538086,0.495758056640625,0.03453660357390054,1.0361864566802979,"[0.1708316206932068, 0.7962247133255005, 0.032943736761808395, 0.0]","[0.17025814950466156, 0.7952276468276978, 0.03382349759340286, 0.0006906936760060489]",0.07119289040565491,0.023597627878189087
496000,0.03167499229311943,0.031103534623980522,"[41.598140716552734, 23.39112663269043, 17.226743698120117, 6.445165157318115]",41.598140716552734,0.4955049753189087,0.034255637656323806,1.0388871431350708,"[0.011438244953751564, 0.12726522982120514, 0.07212968915700912, 0.7891668081283569]","[0.012399162165820599, 0.1272103488445282, 0.07321158051490784, 0.7871789336204529]",0.07311610132455826,0.02575877495110035
504000,0.040939413011074066,0.040031205862760544,"[35.665653228759766, 2.5841856002807617, 7.66649055480957, 3.6407907009124756]",35.665653228759766,0.49516376852989197,0.03393255029926804,1.0415456295013428,"[0.09362619370222092, 0.0, 0.349226713180542, 0.5571470856666565]","[0.09412278980016708, 0.0013952776789665222, 0.34852609038352966, 0.5559558868408203]",0.08302205801010132,0.027542544528841972
512000,0.03713301941752434,0.036811139434576035,"[33.94004440307617, 38.15053176879883, 2.9155519008636475, 2.323517084121704]",38.15053176879883,0.4950160086154938,0.03371927572987331,1.0427050590515137,"[0.18028785288333893, 0.06681320071220398, 0.7528989315032959, 0.0]","[0.1789580136537552, 0.06793995946645737, 0.7518110871315002, 0.0012909939978271723]",0.08461707085371017,0.027733244001865387
520000,0.04158267378807068,0.0406402125954628,"[2.787328004837036, 33.48037338256836, 5.037156581878662, 7.422183990478516]",33.48037338256836,0.4951520562171936,0.03342046707722223,1.041450023651123,"[0.0, 0.1147654801607132, 0.6740107536315918, 0.21122369170188904]","[0.000857568986248225, 0.11505605280399323, 0.6729047894477844, 0.2111816257238388]",0.08133967220783234,0.02737761288881302
528000,0.03151555359363556,0.03067215345799923,"[35.09694290161133, 46.161781311035156, 2.6285252571105957, 36.70281219482422]",46.161781311035156,0.4961954653263092,0.03333546338689509,1.0326155424118042,"[0.008571138605475426, 0.017558937892317772, 0.8381025195121765, 0.13576747477054596]","[0.00963345356285572, 0.018176520243287086, 0.8367457985877991, 0.1354442983865738]",0.061418578028678894,0.02126125432550907
536000,0.029763055965304375,0.02896103449165821,"[33.89058303833008, 25.450632095336914, 2.5233185291290283, 43.04230880737305]",43.04230880737305,0.49622905254364014,0.03307460282228713,1.032287359237671,"[0.13758264482021332, 0.02424462139606476, 0.8239313960075378, 0.014241345226764679]","[0.1371382474899292, 0.02576618827879429, 0.8222156763076782, 0.014879907481372356]",0.061630070209503174,0.020994819700717926
544000,0.032800570130348206,0.03197396546602249,"[22.54559326171875, 22.68305206298828, 45.237464904785156, 2.9030466079711914]",45.237464904785156,0.4953072667121887,0.032871005452776846,1.0405808687210083,"[0.11222945153713226, 0.019125565886497498, 0.025415973737835884, 0.8432290554046631]","[0.11264842003583908, 0.02035651169717312, 0.025988265872001648, 0.841006875038147]",0.0726836696267128,0.026392266154289246
552000,0.029343832284212112,0.02790473960340023,"[17.106094360351562, 47.81770324707031, 36.59725570678711, 2.726297616958618]",47.81770324707031,0.4958542287349701,0.03267697680709722,1.0353442430496216,"[0.04301908612251282, 0.012128186412155628, 0.1473838835954666, 0.797468900680542]","[0.0445699617266655, 0.012722553685307503, 0.14717592298984528, 0.7955315709114075]",0.06832732260227203,0.0233629047870636
560000,0.02942751906812191,0.028442317619919777,"[27.754796981811523, 2.6230368614196777, 45.80988693237305, 32.0161018371582]",45.80988693237305,0.49622443318367004,0.03244350646853189,1.0323946475982666,"[0.018634513020515442, 0.8226385116577148, 0.015139189548790455, 0.14358779788017273]","[0.02023603580892086, 0.8208314776420593, 0.0158012006431818, 0.14313125610351562]",0.061757892370224,0.021186811849474907
568000,0.028428131714463234,0.027670346200466156,"[40.17094802856445, 51.67742156982422, 2.5623185634613037, 23.637638092041016]",51.67742156982422,0.4961225390434265,0.03228526159648044,1.0332517623901367,"[0.1543314903974533, 0.01378138642758131, 0.8160728216171265, 0.01581432856619358]","[0.15404140949249268, 0.014388605952262878, 0.8141868710517883, 0.017383160069584846]",0.06336480379104614,0.021790165454149246
576000,0.028713054955005646,0.027430424466729164,"[36.83518600463867, 3.0664632320404053, 13.420106887817383, 48.55218505859375]",48.55218505859375,0.495690256357193,0.03205067025043414,1.0367655754089355,"[0.1363859921693802, 0.7971787452697754, 0.05370336025953293, 0.012731834314763546]","[0.13615535199642181, 0.7953670024871826, 0.0552537776529789, 0.013223772868514061]",0.07022733241319656,0.02385026402771473
584000,0.02877098321914673,0.0281332116574049,"[50.111083984375, 48.925453186035156, 7.336807727813721, 5.4232072830200195]",50.111083984375,0.49484506249427795,0.03186031438469312,1.0438458919525146,"[0.1285470873117447, 0.011200032196938992, 0.32994210720062256, 0.5303108096122742]","[0.1290370225906372, 0.01166332047432661, 0.32877394556999207, 0.5305256843566895]",0.08453945070505142,0.02938847616314888
592000,0.029128408059477806,0.02791581302881241,"[16.55602264404297, 36.4057502746582, 47.3817024230957, 3.1262290477752686]",47.3817024230957,0.495635986328125,0.031639186940048525,1.037170648574829,"[0.05696781352162361, 0.137780100107193, 0.012472284026443958, 0.7927798628807068]","[0.058532342314720154, 0.13754862546920776, 0.01300491951406002, 0.7909141182899475]",0.07111401110887527,0.024415062740445137
600000,0.03232169151306152,0.031908441334962845,"[47.36453628540039, 0.946884036064148, 2.9317727088928223, 31.580045700073242]",47.36453628540039,0.4964853525161743,0.03144592934111245,1.0304533243179321,"[0.021058231592178345, 7.367332273133798e-07, 0.8544557690620422, 0.12448522448539734]","[0.021701015532016754, 0.0016329748323187232, 0.8531337380409241, 0.12353228777647018]",0.060794420540332794,0.019684435799717903
608000,0.029116736724972725,0.02821270003914833,"[2.6220531463623047, 29.002460479736328, 32.37052917480469, 49.349395751953125]",49.349395751953125,0.4964979588985443,0.0312723944682096,1.0299835205078125,"[0.829562783241272, 0.017210399731993675, 0.13975295424461365, 0.013473769649863243]","[0.8279754519462585, 0.018537379801273346, 0.13946029543876648, 0.014026913791894913]",0.05715252831578255,0.019445333629846573
616000,0.02835427224636078,0.027808422222733498,"[13.77270793914795, 29.20687484741211, 4.227579593658447, 55.150367736816406]",55.150367736816406,0.4940377175807953,0.03112730460561713,1.0508571863174438,"[0.23399797081947327, 0.0643368661403656, 0.6442480683326721, 0.05741708353161812]","[0.23286792635917664, 0.06497658044099808, 0.6444499492645264, 0.057705555111169815]",0.09498277306556702,0.03359152376651764
624000,0.03462165966629982,0.03425978496670723,"[23.38086700439453, 2.684927463531494, 32.180118560791016, 1.719602346420288]",32.180118560791016,0.4959852993488312,0.030722440021293762,1.0353621244430542,"[0.09418539702892303, 0.862267792224884, 0.043546777218580246, 0.0]","[0.09508759528398514, 0.8593890070915222, 0.04305494204163551, 0.0024684984236955643]",0.06996793299913406,0.022868281230330467
632000,0.03278936818242073,0.032292842864990234,"[58.877933502197266, 38.81977081298828, 2.847954034805298, 2.8584043979644775]",58.877933502197266,0.4964240789413452,0.030793295211762554,1.0303939580917358,"[0.013442294672131538, 0.16253186762332916, 0.0, 0.8240258097648621]","[0.013910822570323944, 0.16242167353630066, 0.0003634149907156825, 0.8233040571212769]",0.058873262256383896,0.01988600566983223
640000,0.027693292126059532,0.026785923168063164,"[35.16756057739258, 12.91703987121582, 3.029661178588867, 52.91147994995117]",52.91147994995117,0.49439388513565063,0.03056863668009871,1.0475952625274658,"[0.13988253474235535, 0.171983003616333, 0.6772351264953613, 0.010899253189563751]","[0.1394565850496292, 0.1729680448770523, 0.6761894822120667, 0.011385920457541943]",0.08836998045444489,0.03089682199060917
648000,0.028241373598575592,0.02766432799398899,"[25.857954025268555, 50.16351318359375, 4.116460800170898, 13.134650230407715]",50.16351318359375,0.4944585859775543,0.030372932567312824,1.0473703145980835,"[0.08794336020946503, 0.031704772263765335, 0.6380698680877686, 0.24228203296661377]","[0.08850489556789398, 0.03213893249630928, 0.6379292607307434, 0.24142692983150482]",0.08814297616481781,0.03076997585594654
656000,0.034714799374341965,0.03404635563492775,"[2.7201709747314453, 39.61198806762695, 21.51860237121582, 2.0591721534729004]",39.61198806762695,0.4963392913341522,0.030109598854813558,1.0318262577056885,"[0.8656354546546936, 0.027348268777132034, 0.10701625794172287, 0.0]","[0.8631452918052673, 0.027569903060793877, 0.10775140672922134, 0.0015334183117374778]",0.062364425510168076,0.020525144413113594
664000,0.029002711176872253,0.027960503473877907,"[41.207618713378906, 27.448650360107422, 3.196612596511841, 13.462776184082031]",41.207618713378906,0.4948057532310486,0.029955699077817498,1.044385552406311,"[0.07913030683994293, 0.05414460971951485, 0.8011060953140259, 0.06561903655529022]","[0.0792185366153717, 0.05477362126111984, 0.799064040184021, 0.06694381684064865]",0.083526112139225,0.029342684894800186
672000,0.03685804829001427,0.03586025908589363,"[4.011192798614502, 30.083404541015625, 13.465041160583496, 2.003247022628784]",30.083404541015625,0.4958072304725647,0.029666838593632432,1.0361219644546509,"[0.7705242037773132, 0.10807465016841888, 0.12140113115310669, 0.0]","[0.7690168619155884, 0.10808465629816055, 0.1216181218624115, 0.0012803631834685802]",0.0705450028181076,0.02339118719100952
680000,0.03275420144200325,0.03211642801761627,"[58.877159118652344, 2.676304578781128, 2.853085994720459, 32.543052673339844]",58.877159118652344,0.49660274386405945,0.029773768329430357,1.0290441513061523,"[0.01596957817673683, 0.0, 0.8378474712371826, 0.14618296921253204]","[0.016616441309452057, 0.0007552598835900426, 0.8368400931358337, 0.14578814804553986]",0.05776480585336685,0.01871977187693119
688000,0.034072283655405045,0.033410053700208664,"[2.5902645587921143, 3.0391414165496826, 41.278324127197266, 36.72200393676758]",41.278324127197266,0.49553611874580383,0.02947247692522807,1.0383154153823853,"[0.0, 0.7688239216804504, 0.05806509777903557, 0.1731109321117401]","[0.0014961224514991045, 0.7678257822990417, 0.05906243994832039, 0.1716156303882599]",0.07741568982601166,0.02518514357507229
696000,0.03778168931603432,0.03677233308553696,"[6.587428569793701, 1.5030969381332397, 9.886155128479004, 36.92397689819336]",36.92397689819336,0.4956711530685425,0.029272680577501133,1.037034511566162,"[0.45114949345588684, 0.0, 0.44546109437942505, 0.10338940471410751]","[0.4506959319114685, 0.0008307403768412769, 0.44468554854393005, 0.10378777980804443]",0.0733511820435524,0.024335626512765884
704000,0.027194470167160034,0.026952829211950302,"[34.73457717895508, 4.500131607055664, 10.908082962036133, 55.021240234375]",55.021240234375,0.4944760799407959,0.029272630688803234,1.047152042388916,"[0.05689376965165138, 0.6096335053443909, 0.27387571334838867, 0.059596993029117584]","[0.05742727592587471, 0.6095601320266724, 0.27314114570617676, 0.05987141653895378]",0.08759254962205887,0.030764751136302948
712000,0.02976674772799015,0.029300035908818245,"[18.28020477294922, 49.40714645385742, 3.8599870204925537, 29.167619705200195]",49.40714645385742,0.49403876066207886,0.02907855643523811,1.050734519958496,"[0.2528664469718933, 0.018250837922096252, 0.6396599411964417, 0.08922278136014938]","[0.25323784351348877, 0.018518494442105293, 0.6384751796722412, 0.08976849913597107]",0.09427009522914886,0.03278626874089241
720000,0.02783116325736046,0.026701992377638817,"[17.407238006591797, 56.42858123779297, 37.073333740234375, 2.6539618968963623]",56.42858123779297,0.49609336256980896,0.028983608284150357,1.0333514213562012,"[0.03629938140511513, 0.012148161418735981, 0.13745273649692535, 0.8140997886657715]","[0.037759989500045776, 0.01255716197192669, 0.13742180168628693, 0.8122611045837402]",0.06384525448083878,0.02176261879503727
728000,0.02714630216360092,0.026194389909505844,"[62.313350677490234, 2.5226597785949707, 21.931068420410156, 35.1740837097168]",62.313350677490234,0.4962257444858551,0.028874534488348414,1.032364010810852,"[0.012668904848396778, 0.8194950222969055, 0.02070765197277069, 0.1471284180879593]","[0.013096332550048828, 0.817603588104248, 0.02241603098809719, 0.1468840092420578]",0.061779145151376724,0.021190445870161057
736000,0.03693588078022003,0.036210186779499054,"[29.668413162231445, 14.279666900634766, 1.1707581281661987, 4.056741237640381]",29.668413162231445,0.49571165442466736,0.028446645001477183,1.0370122194290161,"[0.12073876708745956, 0.14458341896533966, 0.0, 0.734677791595459]","[0.12052730470895767, 0.14467810094356537, 0.0014910483732819557, 0.7333036065101624]",0.07250199466943741,0.02471470646560192
744000,0.029205601662397385,0.028676480054855347,"[2.7748613357543945, 17.78968620300293, 39.435462951660156, 38.14557647705078]",39.435462951660156,0.49540796875953674,0.02841305311215077,1.039754033088684,"[0.8275129795074463, 0.10937574505805969, 0.03704764321446419, 0.02606360800564289]","[0.8256250023841858, 0.10933499783277512, 0.03842978924512863, 0.02661016583442688]",0.07178853452205658,0.02576836198568344
752000,0.027257751673460007,0.026384104043245316,"[23.4010009765625, 2.5455691814422607, 58.252811431884766, 34.0050048828125]",58.252811431884766,0.49631068110466003,0.028421365031757413,1.031619668006897,"[0.02041107416152954, 0.8162927627563477, 0.013399631716310978, 0.1498965471982956]","[0.0219033882021904, 0.8144835233688354, 0.013903023675084114, 0.14971010386943817]",0.06072361394762993,0.020897718146443367
760000,0.027430737391114235,0.026335200294852257,"[36.8773307800293, 19.987089157104492, 2.6019933223724365, 58.28856658935547]",58.28856658935547,0.49627482891082764,0.028283375438813936,1.0318894386291504,"[0.14632514119148254, 0.027160244062542915, 0.814751386642456, 0.011763211339712143]","[0.14619766175746918, 0.028525004163384438, 0.8130618929862976, 0.012215405702590942]",0.06040670722723007,0.020641794428229332
768000,0.02775675617158413,0.02673196978867054,"[30.973472595214844, 24.900028228759766, 2.6883203983306885, 62.72323989868164]",62.72323989868164,0.4964407682418823,0.028174678936769608,1.0305559635162354,"[0.14717121422290802, 0.018143830820918083, 0.8224008083343506, 0.012284180149435997]","[0.1467997133731842, 0.019910652190446854, 0.8205322623252869, 0.01275735441595316]",0.05843038484454155,0.020080098882317543
776000,0.027317488566040993,0.026280563324689865,"[65.42784881591797, 35.12532424926758, 30.501523971557617, 2.5943164825439453]",65.42784881591797,0.4963971674442291,0.02805595669790526,1.0309162139892578,"[0.012282104231417179, 0.14247705042362213, 0.012064374051988125, 0.8331764936447144]","[0.012789729982614517, 0.14213146269321442, 0.013708054088056087, 0.8313707709312439]",0.05954105034470558,0.020157724618911743
784000,0.02695588394999504,0.02604462392628193,"[35.393943786621094, 61.431602478027344, 26.040067672729492, 2.625197649002075]",61.431602478027344,0.49642184376716614,0.02790068962006581,1.0306798219680786,"[0.15561804175376892, 0.012920395471155643, 0.014790406450629234, 0.8166711926460266]","[0.15521226823329926, 0.013415816240012646, 0.016277505084872246, 0.8150943517684937]",0.059002071619033813,0.020413165912032127
792000,0.02692803367972374,0.025693118572235107,"[2.6351687908172607, 25.156347274780273, 29.793468475341797, 60.90019989013672]",60.90019989013672,0.49639415740966797,0.027767298987305414,1.0309571027755737,"[0.8223071694374084, 0.017561383545398712, 0.14741362631320953, 0.012717881239950657]","[0.8205167055130005, 0.01915358193218708, 0.14713872969150543, 0.013191018253564835]",0.05905064567923546,0.02025330811738968
800000,0.027334509417414665,0.02619064971804619,"[25.89701271057129, 34.15219497680664, 2.6470446586608887, 57.98506164550781]",57.98506164550781,0.4964771270751953,0.027621392954603856,1.0301986932754517,"[0.013904808089137077, 0.15646326541900635, 0.8178755640983582, 0.011756394058465958]","[0.015490728430449963, 0.15613709390163422, 0.8161501288414001, 0.01222204603254795]",0.05766706168651581,0.019898079335689545
