train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
88000,0.08217290043830872,0.08116400241851807,"[8.24666690826416, 18.247827529907227, 25.90958023071289, 13.837480545043945]",25.90958023071289,0.49081119894981384,0.15198576577885187,1.0833864212036133,"[0.539178729057312, 0.0008091327617876232, 0.0016866348451003432, 0.45832550525665283]","[0.5324835777282715, 0.008885685354471207, 0.00793052464723587, 0.45070016384124756]",0.17258618772029877,0.05198763683438301
96000,0.07715160399675369,0.07603399455547333,"[21.350379943847656, 13.708540916442871, 8.639830589294434, 24.28716468811035]",24.28716468811035,0.4900645315647125,0.14632197231896893,1.0915833711624146,"[0.004784244578331709, 0.46519598364830017, 0.5272655487060547, 0.002754255896434188]","[0.013007842935621738, 0.45644718408584595, 0.5207046270370483, 0.009840397164225578]",0.17735359072685242,0.05640725418925285
104000,0.07694120705127716,0.07593655586242676,"[7.855491638183594, 28.744197845458984, 14.783332824707031, 16.07050895690918]",28.744197845458984,0.49089333415031433,0.1415656947842842,1.0833557844161987,"[0.5496901273727417, 0.003205255139619112, 0.4458397626876831, 0.0012648360570892692]","[0.5424644351005554, 0.009715646505355835, 0.43844786286354065, 0.00937208253890276]",0.16987034678459167,0.05225880444049835
112000,0.07620078325271606,0.0752456858754158,"[3.2705225944519043, 29.812711715698242, 14.967062950134277, 7.974182605743408]",29.812711715698242,0.49101895093917847,0.1371529562029437,1.0811071395874023,"[0.0, 0.002464102581143379, 0.45782801508903503, 0.5397078990936279]","[0.01002032496035099, 0.007791845127940178, 0.4494042992591858, 0.532783567905426]",0.1726192831993103,0.05075330659747124
120000,0.0660230815410614,0.06500411033630371,"[12.81943130493164, 14.142763137817383, 17.18045997619629, 9.167988777160645]",17.18045997619629,0.4852442145347595,0.13247731594688247,1.1322250366210938,"[0.0029432866722345352, 0.4098425805568695, 0.13566970825195312, 0.45154446363449097]","[0.010683129541575909, 0.4038328230381012, 0.1401413232088089, 0.4453427195549011]",0.22950021922588348,0.08354360610246658
128000,0.07225243002176285,0.07140321284532547,"[15.221186637878418, 7.938642501831055, 3.554696559906006, 28.75387954711914]",28.75387954711914,0.4910719096660614,0.1294263787226532,1.0805312395095825,"[0.460980087518692, 0.5365682244300842, 6.905253826516855e-07, 0.0024510121438652277]","[0.45167937874794006, 0.5299404859542847, 0.010474082082509995, 0.007906070910394192]",0.17333871126174927,0.05041243135929108
136000,0.07288944721221924,0.07219021767377853,"[7.814302921295166, 2.3658933639526367, 31.214160919189453, 14.568021774291992]",31.214160919189453,0.4914770722389221,0.12615496403534807,1.07600736618042,"[0.5352997183799744, 0.0, 0.0016515454044565558, 0.4630487561225891]","[0.5291290879249573, 0.009672798216342926, 0.006506078410893679, 0.4546920359134674]",0.16690632700920105,0.048128291964530945
144000,0.06281058490276337,0.062083035707473755,"[15.160680770874023, 31.28400230407715, 8.550171852111816, 16.482397079467773]",31.28400230407715,0.48685863614082336,0.12299972663496661,1.1148542165756226,"[0.40430206060409546, 0.00131903775036335, 0.464235782623291, 0.1301431506872177]","[0.3993549942970276, 0.006555323489010334, 0.46002188324928284, 0.1340678185224533]",0.20267221331596375,0.07479754835367203
152000,0.07126152515411377,0.07048319280147552,"[3.2369327545166016, 7.597506523132324, 16.141071319580078, 34.70005416870117]",34.70005416870117,0.49185726046562195,0.1203085110913311,1.0722500085830688,"[0.0, 0.5467069745063782, 0.4517586827278137, 0.001534375362098217]","[0.007945376448333263, 0.5410317182540894, 0.44464775919914246, 0.0063751148991286755]",0.1575196236371994,0.04578005522489548
160000,0.06203335523605347,0.06140969693660736,"[8.505460739135742, 18.528085708618164, 15.084425926208496, 19.617124557495117]",19.617124557495117,0.48688992857933044,0.1171001726995883,1.1180062294006348,"[0.49543729424476624, 0.0025726757012307644, 0.4036327302455902, 0.09835728257894516]","[0.4889289140701294, 0.009498820640146732, 0.3975401818752289, 0.10403210669755936]",0.20739351212978363,0.07466127723455429
168000,0.06852899491786957,0.0677887573838234,"[24.647663116455078, 15.89653205871582, 7.667608737945557, 36.05230712890625]",36.05230712890625,0.4918997287750244,0.11521559599763403,1.0730297565460205,"[0.002347363857552409, 0.4542907774448395, 0.5419245958328247, 0.001437310827895999]","[0.007412934675812721, 0.44753238558769226, 0.5377545952796936, 0.007300072815269232]",0.148562952876091,0.0461820587515831
176000,0.05864797160029411,0.05781355872750282,"[14.997676849365234, 8.489066123962402, 18.771696090698242, 21.41925621032715]",21.41925621032715,0.4856531322002411,0.11240153984091401,1.1283693313598633,"[0.39667725563049316, 0.47584304213523865, 0.12080919742584229, 0.006670457776635885]","[0.39147505164146423, 0.46988576650619507, 0.12563063204288483, 0.013008588925004005]",0.22115902602672577,0.08225508034229279
184000,0.05877363309264183,0.05802972987294197,"[9.049477577209473, 20.599689483642578, 14.240772247314453, 20.092937469482422]",20.599689483642578,0.4864799380302429,0.1102268360837998,1.1213587522506714,"[0.47703781723976135, 0.004866709467023611, 0.40557152032852173, 0.11252398788928986]","[0.4710339903831482, 0.011316606774926186, 0.40054190158843994, 0.11710750311613083]",0.21112191677093506,0.07717946171760559
192000,0.059332747012376785,0.05860351771116257,"[8.66316032409668, 19.399744033813477, 21.268020629882812, 13.935972213745117]",21.268020629882812,0.4872259795665741,0.10823544367841499,1.1133489608764648,"[0.4798424541950226, 0.11574427038431168, 0.0027517774142324924, 0.4016614854335785]","[0.47491198778152466, 0.12085280567407608, 0.007541411090642214, 0.39669379591941833]",0.19998472929000854,0.0730041116476059
200000,0.05791167542338371,0.05726451054215431,"[15.43981647491455, 8.147579193115234, 20.772817611694336, 18.507572174072266]",20.772817611694336,0.4865008592605591,0.10629874227672007,1.120224952697754,"[0.3871265649795532, 0.48554524779319763, 0.12245956063270569, 0.004868657328188419]","[0.38347774744033813, 0.4794811010360718, 0.12573160231113434, 0.011309576220810413]",0.21054470539093018,0.07741210609674454
208000,0.0644216388463974,0.06377160549163818,"[7.831958293914795, 14.14830493927002, 34.34699249267578, 24.492938995361328]",34.34699249267578,0.4908968210220337,0.10491697030817244,1.0823845863342285,"[0.5342974662780762, 0.4568846821784973, 0.0018982066540047526, 0.006919654551893473]","[0.5293693542480469, 0.4504247307777405, 0.0066391052678227425, 0.013566787354648113]",0.15577581524848938,0.0518198162317276
216000,0.06700704246759415,0.06638395041227341,"[16.406478881835938, 3.363076686859131, 39.70508575439453, 7.109238147735596]",39.70508575439453,0.4931372404098511,0.10332993932967405,1.0600231885910034,"[0.44853538274765015, 1.4218103387975134e-06, 0.0007850030669942498, 0.5506781935691833]","[0.4429500699043274, 0.0060580638237297535, 0.0045443009585142136, 0.5464475750923157]",0.1350778192281723,0.039248500019311905
224000,0.0578710101544857,0.057209406048059464,"[2.450137138366699, 21.00284767150879, 8.237884521484375, 12.404128074645996]",21.00284767150879,0.4867291748523712,0.10117602465489345,1.1196696758270264,"[0.0, 0.09960909932851791, 0.47794345021247864, 0.42244747281074524]","[0.011774975806474686, 0.10133372992277145, 0.4709005355834961, 0.4159907102584839]",0.21916943788528442,0.07530295103788376
232000,0.05677922070026398,0.05612801015377045,"[8.412162780761719, 18.74593162536621, 14.283543586730957, 2.505911111831665]",18.74593162536621,0.4863278865814209,0.09955186342476761,1.1234655380249023,"[0.4751608967781067, 0.10752328485250473, 0.41731587052345276, 0.0]","[0.46835634112358093, 0.10883746296167374, 0.41006141901016235, 0.012744792737066746]",0.22584912180900574,0.07721393555402756
240000,0.06554662436246872,0.06505493819713593,"[7.174771308898926, 42.59184265136719, 35.26584243774414, 17.01005744934082]",42.59184265136719,0.49322056770324707,0.09871848541777634,1.0592291355133057,"[0.5447556376457214, 0.0007859222241677344, 0.0007812341791577637, 0.453677237033844]","[0.5419938564300537, 0.004088717047125101, 0.004007834941148758, 0.44990959763526917]",0.12257479131221771,0.038656849414110184
248000,0.06473183631896973,0.06425928324460983,"[37.0463752746582, 36.472801208496094, 7.186167240142822, 16.90004539489746]",37.0463752746582,0.4934125542640686,0.09721859293594978,1.057822585105896,"[0.0008941631531342864, 0.0007761548040434718, 0.5524328351020813, 0.44589683413505554]","[0.004482618533074856, 0.0034427042119205, 0.5492960214614868, 0.44277870655059814]",0.11888159811496735,0.03794397786259651
256000,0.05469701811671257,0.05408823490142822,"[7.754745006561279, 18.79470443725586, 26.318498611450195, 15.656145095825195]",26.318498611450195,0.4872637391090393,0.09558523272807647,1.1136640310287476,"[0.4770568609237671, 0.1237649917602539, 0.0033697793260216713, 0.3958083689212799]","[0.4725273549556732, 0.127427339553833, 0.00866799894720316, 0.3913773000240326]",0.19842316210269928,0.0725964903831482
264000,0.06372514367103577,0.06310855597257614,"[15.463489532470703, 36.5189323425293, 6.88814640045166, 38.64364242553711]",38.64364242553711,0.4933429956436157,0.09461407537687315,1.0586856603622437,"[0.45089903473854065, 0.00107281852979213, 0.5470165014266968, 0.0010116304038092494]","[0.4472491443157196, 0.004801006987690926, 0.5439151525497437, 0.004034674260765314]",0.11913404613733292,0.03793295472860336
272000,0.05292249470949173,0.05226348340511322,"[8.236883163452148, 19.514253616333008, 14.58480167388916, 14.700519561767578]",19.514253616333008,0.48642176389694214,0.09287876520938512,1.1222352981567383,"[0.48425182700157166, 0.1259165108203888, 0.374229371547699, 0.01560227945446968]","[0.4772191345691681, 0.12653550505638123, 0.371992826461792, 0.02425251714885235]",0.20409753918647766,0.07790397852659225
280000,0.06368900835514069,0.06310469657182693,"[42.711875915527344, 18.665029525756836, 40.2101936340332, 7.228942394256592]",42.711875915527344,0.49343836307525635,0.09226282176171875,1.056732177734375,"[0.000388883549021557, 0.451846182346344, 0.0004367261135485023, 0.5473282337188721]","[0.0030033509247004986, 0.4489907920360565, 0.003353184089064598, 0.5446527004241943]",0.12006878107786179,0.03742718696594238
288000,0.05380969122052193,0.05323652923107147,"[18.928911209106445, 24.39552879333496, 8.14311695098877, 15.236702919006348]",24.39552879333496,0.4869508147239685,0.09072016163563686,1.1168714761734009,"[0.12768474221229553, 0.003677492728456855, 0.47996461391448975, 0.3886731266975403]","[0.13034272193908691, 0.009279660880565643, 0.47561854124069214, 0.3847590684890747]",0.20251791179180145,0.07473453879356384
296000,0.06408780068159103,0.06352059543132782,"[45.147674560546875, 21.235822677612305, 40.78656005859375, 6.729831218719482]",45.147674560546875,0.49387964606285095,0.09007293686794837,1.0527061223983765,"[0.00029896257910877466, 0.4409688711166382, 0.00040098908357322216, 0.5583311915397644]","[0.0024436896201223135, 0.4388463795185089, 0.0028062653727829456, 0.5559036731719971]",0.11010129004716873,0.03472459316253662
304000,0.05360870435833931,0.05294252187013626,"[18.457839965820312, 13.880577087402344, 28.38505744934082, 7.976459980010986]",28.38505744934082,0.4879922866821289,0.08869016996098714,1.1066513061523438,"[0.12333140522241592, 0.4033432900905609, 0.0014946829760447145, 0.4718305766582489]","[0.12636464834213257, 0.39962151646614075, 0.00614976929500699, 0.467864066362381]",0.1877472996711731,0.06801579892635345
312000,0.06216258928179741,0.06166568398475647,"[41.21025085449219, 41.19584655761719, 18.73651123046875, 6.723918914794922]",41.21025085449219,0.4936365783214569,0.08795400470767752,1.0553333759307861,"[0.0005708853714168072, 0.000520259200129658, 0.4455605447292328, 0.5533483028411865]","[0.0026801470667123795, 0.0034871234092861414, 0.44299980998039246, 0.5508328676223755]",0.11351800709962845,0.03632160648703575
320000,0.05081731826066971,0.05032164603471756,"[14.97839641571045, 7.716362476348877, 34.43924331665039, 14.831109046936035]",34.43924331665039,0.4858320951461792,0.086802056830576,1.1263344287872314,"[0.13187046349048615, 0.46063756942749023, 0.008844130672514439, 0.39864781498908997]","[0.1354222446680069, 0.45658257603645325, 0.012861823663115501, 0.3951333463191986]",0.2089766412973404,0.08060853183269501
328000,0.06251049786806107,0.0619763620197773,"[46.25368881225586, 20.942155838012695, 6.996790409088135, 35.051727294921875]",46.25368881225586,0.49409541487693787,0.08610717838966989,1.0503933429718018,"[0.00021627319802064449, 0.4413262903690338, 0.5584403276443481, 1.7097358067985624e-05]","[0.0023700702004134655, 0.43946391344070435, 0.5566427111625671, 0.0015233004232868552]",0.10773021727800369,0.0337681770324707
336000,0.052804965525865555,0.052273254841566086,"[20.38823699951172, 7.4769392013549805, 25.77698516845703, 13.055267333984375]",25.77698516845703,0.4859183132648468,0.08479487131186488,1.1262619495391846,"[0.11322873085737228, 0.4820621609687805, 0.006189607083797455, 0.3985195457935333]","[0.11548679322004318, 0.47731682658195496, 0.011913369409739971, 0.39528295397758484]",0.21372659504413605,0.08031346648931503
344000,0.05404750630259514,0.05352272093296051,"[19.422136306762695, 15.073186874389648, 16.245515823364258, 7.710827350616455]",19.422136306762695,0.4889025092124939,0.0837906991431666,1.0960232019424438,"[0.12523113191127777, 0.39750438928604126, 1.564229023642838e-06, 0.477262943983078]","[0.12778644263744354, 0.3959353268146515, 0.0023036417551338673, 0.4739746153354645]",0.17534078657627106,0.06323421746492386
352000,0.06145794689655304,0.061048950999975204,"[45.223751068115234, 18.771289825439453, 7.091890811920166, 45.91815948486328]",45.91815948486328,0.4935387372970581,0.08345784588602903,1.0558182001113892,"[0.0007573246257379651, 0.4513295292854309, 0.547534704208374, 0.00037836472620256245]","[0.0028561425860971212, 0.44925758242607117, 0.5450312495231628, 0.0028550238348543644]",0.11256024241447449,0.03656644746661186
360000,0.05266636982560158,0.052070435136556625,"[13.8709077835083, 8.021444320678711, 21.86318588256836, 26.885990142822266]",26.885990142822266,0.4879610240459442,0.08229670239092361,1.1077889204025269,"[0.4016413390636444, 0.4790214002132416, 0.11658462136983871, 0.0027526854537427425]","[0.3992724120616913, 0.47436851263046265, 0.11840373277664185, 0.007955366745591164]",0.1887417584657669,0.06826143711805344
368000,0.06174303963780403,0.061393264681100845,"[46.53369903564453, 2.0302212238311768, 18.037242889404297, 6.776075839996338]",46.53369903564453,0.4936316907405853,0.08184408346341875,1.0548641681671143,"[0.00018958702275995165, 0.0, 0.4395456612110138, 0.5602647662162781]","[0.0018883660668507218, 0.005152783822268248, 0.4364717900753021, 0.5564870238304138]",0.12107978761196136,0.036104705184698105
376000,0.06144623085856438,0.06103435158729553,"[43.41678237915039, 42.687374114990234, 17.5931396484375, 6.6520094871521]",43.41678237915039,0.4941132962703705,0.08103807742474875,1.051218032836914,"[0.0006004257593303919, 0.0006553230341523886, 0.43966221809387207, 0.55908203125]","[0.0032725317869335413, 0.00247893831692636, 0.4376372694969177, 0.5566112995147705]",0.10394208878278732,0.03350921720266342
384000,0.06148664653301239,0.06103387475013733,"[44.87132263183594, 6.916803359985352, 20.768884658813477, 48.48331832885742]",48.48331832885742,0.4940319359302521,0.08034445865768683,1.051421880722046,"[0.00034708683961071074, 0.5544652342796326, 0.44484788179397583, 0.00033982947934418917]","[0.0023942594416439533, 0.5524497032165527, 0.4428938627243042, 0.002262223744764924]",0.10616250336170197,0.03408316150307655
392000,0.06012410297989845,0.05964748188853264,"[6.882224082946777, 46.055782318115234, 40.23006820678711, 17.93236541748047]",46.055782318115234,0.4937964379787445,0.0795872911443189,1.0538698434829712,"[0.5533570647239685, 0.0007474948070012033, 0.0010820588795468211, 0.44481340050697327]","[0.5507511496543884, 0.0033425050787627697, 0.002975527895614505, 0.44293078780174255]",0.10684018582105637,0.03517473489046097
400000,0.060837484896183014,0.06049501150846481,"[46.94454574584961, 17.388742446899414, 46.89684295654297, 6.740653038024902]",46.94454574584961,0.493872731924057,0.07888997461470451,1.052994966506958,"[0.00035829743137583137, 0.4447188675403595, 0.0006376755191013217, 0.5542851686477661]","[0.0027452020440250635, 0.44361045956611633, 0.002253495855256915, 0.5513908863067627]",0.10741080343723297,0.03495394438505173
408000,0.06076813489198685,0.06032397225499153,"[2.6785759925842285, 6.599699974060059, 22.418100357055664, 49.25746154785156]",49.25746154785156,0.4938550591468811,0.07822610886755613,1.0528309345245361,"[0.0, 0.5647175312042236, 0.4350549876689911, 0.0002274349535582587]","[0.004160512704402208, 0.5614842772483826, 0.43227437138557434, 0.0020808542612940073]",0.11604873090982437,0.03488912060856819
416000,0.06055210903286934,0.060113564133644104,"[52.449737548828125, 6.957178115844727, 2.612804889678955, 18.147335052490234]",52.449737548828125,0.4935227334499359,0.07758546376734164,1.0558292865753174,"[0.00026072966284118593, 0.5586643218994141, 0.0, 0.4410749077796936]","[0.002219259971752763, 0.5547950267791748, 0.004895961377769709, 0.4380897581577301]",0.12277217954397202,0.03674086928367615
424000,0.061711594462394714,0.06131839007139206,"[48.573997497558594, 6.4351606369018555, 44.257686614990234, 18.48125457763672]",48.573997497558594,0.49356281757354736,0.0768968291720317,1.0557358264923096,"[0.0004307425697334111, 0.5498225688934326, 0.0006060624727979302, 0.44914063811302185]","[0.002804467221722007, 0.54751056432724, 0.002796957967802882, 0.4468880593776703]",0.11271286010742188,0.036435503512620926
432000,0.05962066352367401,0.05924893170595169,"[49.41912841796875, 18.850637435913086, 45.05203628540039, 6.567610263824463]",49.41912841796875,0.4937297999858856,0.0762729287794691,1.0540648698806763,"[0.00035344756906852126, 0.4392056167125702, 0.000542173336725682, 0.5598987936973572]","[0.002393122063949704, 0.4380018711090088, 0.002263846108689904, 0.5573411583900452]",0.10926876962184906,0.035875555127859116
440000,0.0515189990401268,0.051064178347587585,"[7.103492736816406, 15.575675964355469, 18.564903259277344, 50.406227111816406]",50.406227111816406,0.4886040687561035,0.07562514614732878,1.0981613397598267,"[0.4814709722995758, 0.3913591504096985, 0.12706871330738068, 0.0001011433414532803]","[0.47954675555229187, 0.39111292362213135, 0.12828513979911804, 0.0010551527375355363]",0.173344686627388,0.06409677118062973
448000,0.05577321723103523,0.05541762709617615,"[6.69087028503418, 38.213035583496094, 30.694503784179688, 14.324431419372559]",38.213035583496094,0.490856796503067,0.07490971499283659,1.0809085369110107,"[0.535465657711029, 0.001230091555044055, 0.011059792712330818, 0.45224446058273315]","[0.5302727222442627, 0.004112675786018372, 0.015077161602675915, 0.45053741335868835]",0.14534161984920502,0.052073653787374496
456000,0.05059635266661644,0.05012168362736702,"[7.390684127807617, 14.282068252563477, 32.262451171875, 18.740249633789062]",32.262451171875,0.48715394735336304,0.07421635570131338,1.114635944366455,"[0.47294291853904724, 0.39720258116722107, 0.0031492416746914387, 0.12670525908470154]","[0.4685632288455963, 0.3959929645061493, 0.007358945440500975, 0.12808482348918915]",0.19631026685237885,0.07270517200231552
464000,0.060316313058137894,0.0599907711148262,"[6.55706262588501, 18.100149154663086, 58.29459762573242, 12.357806205749512]",58.29459762573242,0.49408259987831116,0.07397626481028687,1.050571084022522,"[0.556611180305481, 0.44298237562179565, 0.00040646010893397033, 0.0]","[0.5542411208152771, 0.4414759874343872, 0.0023238821886479855, 0.0019590649753808975]",0.10584200918674469,0.033482879400253296
472000,0.05986931174993515,0.05950189754366875,"[6.647865295410156, 44.50516128540039, 19.18156623840332, 47.5484733581543]",47.5484733581543,0.4940909743309021,0.07332366057656574,1.050764799118042,"[0.5610049962997437, 0.00012817858078051358, 0.43831920623779297, 0.0005476174410432577]","[0.5591040849685669, 0.002090081572532654, 0.43643078207969666, 0.002375054871663451]",0.10503926873207092,0.033340323716402054
480000,0.05969494208693504,0.059356704354286194,"[7.252734184265137, 6.645153999328613, 21.07274627685547, 56.686100006103516]",56.686100006103516,0.4937826991081238,0.07285755447837407,1.053206205368042,"[0.0, 0.5604544281959534, 0.4393306374549866, 0.00021489318169187754]","[0.003047099569812417, 0.5574731826782227, 0.4378891885280609, 0.001590580097399652]",0.1123889833688736,0.03542917221784592
488000,0.05779107287526131,0.05748537555336952,"[50.94200134277344, 16.513015747070312, 45.039791107177734, 6.830469608306885]",50.94200134277344,0.49355316162109375,0.07227522596910424,1.0558443069458008,"[0.0008736258605495095, 0.4463670253753662, 0.0010082212975248694, 0.5517510771751404]","[0.003450940828770399, 0.4452723562717438, 0.002694038674235344, 0.5485826730728149]",0.11016585677862167,0.0367952436208725
496000,0.050922416150569916,0.05047089233994484,"[7.470101356506348, 19.07358169555664, 31.561311721801758, 15.209419250488281]",31.561311721801758,0.48772692680358887,0.07149741306601112,1.1089051961898804,"[0.4690006375312805, 0.12042640894651413, 0.0019155318150296807, 0.4086574614048004]","[0.46473416686058044, 0.12142611294984818, 0.005883905105292797, 0.4079558253288269]",0.19005683064460754,0.06936074048280716
504000,0.05141556262969971,0.051092226058244705,"[17.738636016845703, 14.648972511291504, 7.824948310852051, 52.89121627807617]",52.89121627807617,0.48902031779289246,0.07123207605556767,1.0945793390274048,"[0.12546661496162415, 0.39898183941841125, 0.47545719146728516, 9.4335395260714e-05]","[0.12697994709014893, 0.39927688241004944, 0.4727196991443634, 0.0010235009249299765]",0.16843730211257935,0.061964794993400574
512000,0.047492917627096176,0.04704418033361435,"[37.31051254272461, 15.943990707397461, 8.034953117370605, 13.247872352600098]",37.31051254272461,0.4859597682952881,0.07055945358589588,1.1251094341278076,"[0.008411096408963203, 0.1363109052181244, 0.4636675715446472, 0.39161038398742676]","[0.011744214221835136, 0.13821262121200562, 0.45905929803848267, 0.3909838795661926]",0.2073291838169098,0.07935762405395508
520000,0.05894576385617256,0.058561138808727264,"[6.476360321044922, 2.466339349746704, 21.715484619140625, 53.853118896484375]",53.853118896484375,0.49344760179519653,0.0702904013224256,1.0561846494674683,"[0.5656054019927979, 0.0, 0.4342242181301117, 0.00017030116578098387]","[0.5622414946556091, 0.004446429666131735, 0.4315459430217743, 0.0017660942394286394]",0.12294161319732666,0.03740967810153961
528000,0.04781324788928032,0.047396909445524216,"[45.42115020751953, 13.71672534942627, 15.224388122558594, 7.516513347625732]",45.42115020751953,0.48669397830963135,0.06969366266122218,1.117687463760376,"[0.00803698692470789, 0.3892775774002075, 0.13137580454349518, 0.4713096022605896]","[0.009910316206514835, 0.3893885612487793, 0.1336068958044052, 0.46709421277046204]",0.19551397860050201,0.07486407458782196
536000,0.05054978281259537,0.050244200974702835,"[18.403125762939453, 14.769980430603027, 7.532622337341309, 44.165653228759766]",44.165653228759766,0.48919355869293213,0.06923557067669434,1.0931679010391235,"[0.13077504932880402, 0.396272748708725, 0.4729521870613098, 0.0]","[0.1314905434846878, 0.39731496572494507, 0.4705504775047302, 0.000644020561594516]",0.1668909341096878,0.06120545417070389
544000,0.05868082866072655,0.058428991585969925,"[47.697750091552734, 22.016342163085938, 6.621339321136475, 56.49679946899414]",56.49679946899414,0.49433737993240356,0.06892257101012926,1.0484282970428467,"[8.234730921685696e-05, 0.4403429329395294, 0.5592043995857239, 0.00037031693500466645]","[0.0013992611784487963, 0.4396114945411682, 0.5572489500045776, 0.0017403275705873966]",0.09847014397382736,0.03216038644313812
552000,0.059582214802503586,0.059260930866003036,"[6.810152053833008, 59.56610107421875, 20.800065994262695, 3.2007715702056885]",59.56610107421875,0.4938347339630127,0.06849589292818646,1.0528550148010254,"[0.5658540725708008, 0.00024634270812384784, 0.4338996112346649, 0.0]","[0.5628085136413574, 0.0017663140315562487, 0.4318940341472626, 0.0035311144310981035]",0.11346416175365448,0.0348830483853817
560000,0.04624177888035774,0.045863810926675797,"[7.19645881652832, 13.996185302734375, 34.80535125732422, 13.3159761428833]",34.80535125732422,0.48490002751350403,0.06777177014873652,1.1343178749084473,"[0.45718562602996826, 0.14465205371379852, 0.012701272033154964, 0.38546106219291687]","[0.45307040214538574, 0.14678971469402313, 0.015399305149912834, 0.38474056124687195]",0.2195044457912445,0.08544594049453735
