train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
8000,0.15401077270507812,0.1534758061170578,"[11.06835651397705, 5.458077430725098, 10.159876823425293, 5.3862104415893555]",11.06835651397705,0.4605090916156769,0.3060099016117444,1.3562500476837158,"[0.03262314572930336, 0.5704373717308044, 0.20434033870697021, 0.19259914755821228]","[0.053524065762758255, 0.5424233078956604, 0.2016916573047638, 0.20236094295978546]",0.534104585647583,0.2203933596611023
16000,0.12075748294591904,0.12032119184732437,"[9.131646156311035, 5.813112258911133, 10.341238975524902, 3.6655173301696777]",10.341238975524902,0.47041764855384827,0.23056823394648654,1.2681875228881836,"[0.21181298792362213, 0.4039933681488037, 0.38419362902641296, 0.0]","[0.20851987600326538, 0.39241495728492737, 0.3653818666934967, 0.033683255314826965]",0.47221633791923523,0.16527417302131653
24000,0.08722768723964691,0.08657021820545197,"[9.329500198364258, 14.152570724487305, 5.668826580047607, 13.745312690734863]",14.152570724487305,0.47506213188171387,0.19528312874724485,1.2260416746139526,"[0.15314236283302307, 0.024905625730752945, 0.7117205262184143, 0.11023146659135818]","[0.15550334751605988, 0.03552140295505524, 0.693001389503479, 0.1159738078713417]",0.3502246141433716,0.14271146059036255
32000,0.08019642531871796,0.07932743430137634,"[13.799880027770996, 5.6242265701293945, 15.34407901763916, 12.233976364135742]",15.34407901763916,0.47672533988952637,0.17306239039959498,1.2109999656677246,"[0.02638942375779152, 0.7041541337966919, 0.07959538698196411, 0.18986107409000397]","[0.036922622472047806, 0.6884961128234863, 0.0858747661113739, 0.18870648741722107]",0.32796597480773926,0.13493134081363678
40000,0.06984233856201172,0.0689697191119194,"[5.647466659545898, 16.825754165649414, 17.9266357421875, 11.049182891845703]",17.9266357421875,0.4773519039154053,0.1575760634548085,1.204224944114685,"[0.6755154728889465, 0.03357661888003349, 0.2097754329442978, 0.0811324417591095]","[0.6578056216239929, 0.045710839331150055, 0.20428799092769623, 0.09219556301832199]",0.33351460099220276,0.12931546568870544
48000,0.0589577741920948,0.05794686824083328,"[5.6107892990112305, 10.595561981201172, 10.988734245300293, 24.358747482299805]",24.358747482299805,0.4769688844680786,0.1460783068381246,1.2029374837875366,"[0.5867645740509033, 0.1127438172698021, 0.13083085417747498, 0.1696607619524002]","[0.5796805620193481, 0.11881708353757858, 0.13438546657562256, 0.1671169102191925]",0.325210303068161,0.1310943216085434
56000,0.055919017642736435,0.05525263026356697,"[19.021867752075195, 5.651767730712891, 12.497220993041992, 15.19131088256836]",19.021867752075195,0.4822539985179901,0.13653343600996812,1.159196376800537,"[0.20899644494056702, 0.675707995891571, 0.02237582579255104, 0.09291976690292358]","[0.20397882163524628, 0.6615099906921387, 0.034580301493406296, 0.09993086010217667]",0.27370479702949524,0.1027832105755806
64000,0.05042228102684021,0.04978394880890846,"[11.78891658782959, 17.479177474975586, 15.553583145141602, 5.991998195648193]",17.479177474975586,0.4800054728984833,0.12876785615681763,1.1777812242507935,"[0.11927258968353271, 0.16581301391124725, 0.05236557126045227, 0.662548840045929]","[0.12427456676959991, 0.16404478251934052, 0.06053242087364197, 0.6511482000350952]",0.2901727259159088,0.11447783559560776
72000,0.04950053244829178,0.04864935576915741,"[5.9219231605529785, 15.873780250549316, 16.70241928100586, 17.71981430053711]",17.71981430053711,0.4824889302253723,0.12241972187474655,1.156749963760376,"[0.7148346900939941, 0.17032977938652039, 0.08390583842992783, 0.030929673463106155]","[0.7045131325721741, 0.1696154922246933, 0.08864174038171768, 0.03722967207431793]",0.2550641894340515,0.10001236200332642
80000,0.04419577494263649,0.0434761568903923,"[8.768997192382812, 5.610438346862793, 15.287190437316895, 16.203399658203125]",16.203399658203125,0.4785305857658386,0.11681825784214615,1.1874500513076782,"[0.30076494812965393, 0.45003917813301086, 0.19024144113063812, 0.0589543879032135]","[0.2952823340892792, 0.44989562034606934, 0.19026105105876923, 0.06456099450588226]",0.3215683698654175,0.12153734266757965
88000,0.04193415865302086,0.04147964343428612,"[14.273457527160645, 19.415987014770508, 5.710079669952393, 8.227874755859375]",19.415987014770508,0.48124411702156067,0.11226302753012359,1.1618295907974243,"[0.18616749346256256, 0.012670312076807022, 0.4965868890285492, 0.30457526445388794]","[0.18666981160640717, 0.01864452473819256, 0.49526289105415344, 0.2994227707386017]",0.27337050437927246,0.10405180603265762
96000,0.04125567898154259,0.04070728272199631,"[5.597078800201416, 17.011459350585938, 14.970793724060059, 9.3514986038208]",17.011459350585938,0.48328232765197754,0.10801321988854806,1.1470937728881836,"[0.5661804676055908, 0.17458803951740265, 0.013174227438867092, 0.24605727195739746]","[0.5622556805610657, 0.1753314584493637, 0.018262701109051704, 0.24415011703968048]",0.24801960587501526,0.094631627202034
104000,0.03946245089173317,0.039067745208740234,"[16.90988540649414, 15.966331481933594, 5.814345359802246, 19.082286834716797]",19.082286834716797,0.48348650336265564,0.10439552806047699,1.1468461751937866,"[0.0422503724694252, 0.19819530844688416, 0.6857311129570007, 0.07382325828075409]","[0.047686416655778885, 0.19718679785728455, 0.6781985759735107, 0.07692821323871613]",0.24123726785182953,0.0937691181898117
112000,0.044799841940402985,0.04437937214970589,"[16.695491790771484, 16.778709411621094, 5.737781524658203, 2.164034605026245]",16.778709411621094,0.4883476197719574,0.10103615020476296,1.1093214750289917,"[0.19695907831192017, 0.011679651215672493, 0.7913612723350525, 0.0]","[0.1910306215286255, 0.01609359122812748, 0.7776299715042114, 0.015245719812810421]",0.20215925574302673,0.06672430038452148
120000,0.03829691559076309,0.03793969377875328,"[5.880709171295166, 13.599967002868652, 15.804885864257812, 17.783994674682617]",17.783994674682617,0.4847007989883423,0.09803216064093344,1.1357500553131104,"[0.6546964645385742, 0.1510225087404251, 0.02007853426039219, 0.17420248687267303]","[0.648950457572937, 0.15234309434890747, 0.0249146930873394, 0.17379170656204224]",0.22836358845233917,0.08612845093011856
128000,0.034057967364788055,0.03377198800444603,"[8.930807113647461, 6.068729400634766, 18.17616844177246, 12.909096717834473]",18.17616844177246,0.48265039920806885,0.09529298855070462,1.1504921913146973,"[0.21857033669948578, 0.5606560111045837, 0.07434190064668655, 0.14643174409866333]","[0.21730424463748932, 0.5585913062095642, 0.07718248665332794, 0.14692190289497375]",0.25010228157043457,0.0974133089184761
136000,0.040585946291685104,0.04033353552222252,"[6.02824068069458, 20.432130813598633, 19.22662925720215, 14.673849105834961]",20.432130813598633,0.49008938670158386,0.09294591093167873,1.089750051498413,"[0.7981105446815491, 0.011746645905077457, 0.0044598705135285854, 0.18568292260169983]","[0.7915627360343933, 0.015324672684073448, 0.008056859485805035, 0.1850557178258896]",0.1513242870569229,0.05686311423778534
144000,0.04066111892461777,0.04040092974901199,"[3.3205268383026123, 21.413820266723633, 6.114161014556885, 11.390301704406738]",21.413820266723633,0.489955335855484,0.09067045035534778,1.0928194522857666,"[0.0, 0.00583309680223465, 0.7617974877357483, 0.23236937820911407]","[0.010393159464001656, 0.008627627044916153, 0.7515488862991333, 0.22943027317523956]",0.17276865243911743,0.05686619132757187
152000,0.03375830873847008,0.03360462933778763,"[12.697359085083008, 12.80283260345459, 21.537864685058594, 5.776660919189453]",21.537864685058594,0.48480281233787537,0.08849500736145201,1.1353092193603516,"[0.06809817254543304, 0.20971328020095825, 0.01576262153685093, 0.7064259648323059]","[0.07217251509428024, 0.20869195461273193, 0.018600935116410255, 0.7005347013473511]",0.21943457424640656,0.08694883435964584
160000,0.03267369419336319,0.03244122490286827,"[5.731962203979492, 11.11251163482666, 18.805822372436523, 12.350741386413574]",18.805822372436523,0.482831746339798,0.0864241759002262,1.1515874862670898,"[0.6725000143051147, 0.21072976291179657, 0.025730570778250694, 0.09103965014219284]","[0.6665589213371277, 0.21007558703422546, 0.029294628649950027, 0.0940709188580513]",0.24290640652179718,0.09773572534322739
168000,0.03086441196501255,0.030636141076683998,"[13.728591918945312, 13.500117301940918, 11.671239852905273, 5.758858680725098]",13.728591918945312,0.48233622312545776,0.08440694674352621,1.1542261838912964,"[0.07329012453556061, 0.17923195660114288, 0.1442732810974121, 0.603204607963562]","[0.08004769682884216, 0.17822961509227753, 0.14342735707759857, 0.5982953310012817]",0.2555314600467682,0.09955113381147385
176000,0.028493136167526245,0.02828213945031166,"[5.4801926612854, 20.513803482055664, 12.38344669342041, 8.08217716217041]",20.513803482055664,0.4837891459465027,0.08293039374074278,1.1402840614318848,"[0.5212377905845642, 0.05864096060395241, 0.18690425157546997, 0.23321697115898132]","[0.5185942649841309, 0.05935334786772728, 0.18666526675224304, 0.2353871464729309]",0.23817011713981628,0.09154480695724487
184000,0.029882866889238358,0.02965073473751545,"[6.136733531951904, 13.285481452941895, 25.755285263061523, 7.059026718139648]",25.755285263061523,0.48574697971343994,0.0814605103839741,1.1229239702224731,"[0.35716524720191956, 0.2042967528104782, 0.011468924582004547, 0.4270690977573395]","[0.3576738238334656, 0.2039896845817566, 0.014862426556646824, 0.4234740138053894]",0.21476632356643677,0.08022485673427582
