train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entorpy_test,avg_effective_entropy_test
368000,0.06884655356407166,0.06785568594932556,"[10.048494338989258, 3.8823342323303223, 37.05537796020508, 42.763301849365234]",42.763301849365234,0.4901227355003357,0.06503763071580451,1.0850896835327148,"[0.218483567237854, 0.6692357063293457, 0.0076578049920499325, 0.10462289303541183]","[0.22012801468372345, 0.6665529012680054, 0.009399261325597763, 0.1039198562502861]",0.14363853633403778,0.055647168308496475
376000,0.0682263895869255,0.06730841845273972,"[11.918437957763672, 46.87763977050781, 18.619964599609375, 4.018224716186523]",46.87763977050781,0.4889618158340454,0.06446749467383957,1.0957393646240234,"[0.20904898643493652, 0.09293563663959503, 0.02362586185336113, 0.6743895411491394]","[0.21087729930877686, 0.09147775173187256, 0.026412704959511757, 0.6712321639060974]",0.16067597270011902,0.06254082173109055
384000,0.07366073876619339,0.0730428695678711,"[32.46510314941406, 1.3275200128555298, 22.590682983398438, 3.8911826610565186]",32.46510314941406,0.4894137382507324,0.06362341502047589,1.0956822633743286,"[0.16020360589027405, 0.0, 0.07776793092489243, 0.7620284557342529]","[0.15599535405635834, 0.009419525973498821, 0.07772020250558853, 0.7568648457527161]",0.1749040186405182,0.06063859537243843
392000,0.0737086683511734,0.07308894395828247,"[3.8684451580047607, 20.482973098754883, 30.171815872192383, 2.1394829750061035]",30.171815872192383,0.48943328857421875,0.06299029141976553,1.0922499895095825,"[0.7558901309967041, 0.08125721663236618, 0.16285264492034912, 0.0]","[0.7532371878623962, 0.08139700442552567, 0.16142848134040833, 0.0039373100735247135]",0.16789796948432922,0.059397898614406586
400000,0.062079302966594696,0.06133608520030975,"[49.15752029418945, 3.7804107666015625, 9.171751022338867, 18.56877326965332]",49.15752029418945,0.4857184886932373,0.06271454395119312,1.1232675313949585,"[0.057249218225479126, 0.6487222909927368, 0.12584388256072998, 0.16818460822105408]","[0.05659722536802292, 0.6460727453231812, 0.12827257812023163, 0.16905739903450012]",0.21131117641925812,0.0797494500875473
408000,0.06358495354652405,0.0628167912364006,"[4.028537273406982, 14.29578971862793, 42.32893371582031, 9.149992942810059]",42.32893371582031,0.4869101345539093,0.06207091510329281,1.1142206192016602,"[0.5865671634674072, 0.10592097789049149, 0.11337853223085403, 0.19413332641124725]","[0.5827177166938782, 0.10763285309076309, 0.11160300672054291, 0.19804637134075165]",0.20325815677642822,0.07438347488641739
416000,0.07153136283159256,0.07108819484710693,"[34.765953063964844, 17.216632843017578, 3.8368775844573975, 20.949296951293945]",34.765953063964844,0.49062448740005493,0.0614277792804539,1.0804855823516846,"[1.1089277904829942e-06, 0.20270568132400513, 0.711272656917572, 0.08602050691843033]","[0.0008018474327400327, 0.2038222998380661, 0.7096323370933533, 0.08574355393648148]",0.14538078010082245,0.052920155227184296
424000,0.072453573346138,0.07179437577724457,"[28.700151443481445, 40.36750411987305, 15.23969554901123, 3.871581792831421]",40.36750411987305,0.48957309126853943,0.06099173053226612,1.0895259380340576,"[0.1580737978219986, 0.0, 0.09487799555063248, 0.7470481991767883]","[0.15618954598903656, 0.0002450147003401071, 0.09697789698839188, 0.7465875148773193]",0.15798591077327728,0.058487530797719955
432000,0.06232422590255737,0.061464156955480576,"[16.148208618164062, 8.930373191833496, 42.98729705810547, 3.6775624752044678]",42.98729705810547,0.4872729182243347,0.06050857664333187,1.1105393171310425,"[0.08152008801698685, 0.19358573853969574, 0.08446162194013596, 0.640432596206665]","[0.08102264255285263, 0.19895699620246887, 0.08289944380521774, 0.6371209621429443]",0.1884404420852661,0.07113250344991684
440000,0.06776391714811325,0.06725447624921799,"[34.222618103027344, 16.12646484375, 26.14891242980957, 3.935044765472412]",34.222618103027344,0.4898635447025299,0.05988614879944391,1.088974952697754,"[0.035845205187797546, 0.21203051507472992, 0.023148108273744583, 0.7289761900901794]","[0.035857174545526505, 0.21314069628715515, 0.02436584234237671, 0.7266362309455872]",0.15212611854076385,0.05756504833698273
448000,0.06056247651576996,0.05989880487322807,"[9.946074485778809, 53.00485610961914, 15.329758644104004, 3.8003339767456055]",53.00485610961914,0.4864385426044464,0.05964888205138994,1.1172432899475098,"[0.12764385342597961, 0.08339639753103256, 0.17468659579753876, 0.614273190498352]","[0.12904901802539825, 0.0820734053850174, 0.17696833610534668, 0.6119092106819153]",0.20581068098545074,0.07610376179218292
456000,0.07088130712509155,0.07001302391290665,"[11.690472602844238, 3.8466532230377197, 49.3121452331543, 41.8018684387207]",49.3121452331543,0.4909473955631256,0.059154889309907865,1.0776491165161133,"[0.11075810343027115, 0.7302742004394531, 8.697742305230349e-05, 0.15888071060180664]","[0.11434339731931686, 0.7280933856964111, 0.0008540151757188141, 0.15670929849147797]",0.13823549449443817,0.05028184503316879
464000,0.07138599455356598,0.07072625309228897,"[3.87616229057312, 52.960960388183594, 27.067296981811523, 13.5199556350708]",52.960960388183594,0.4901331961154938,0.05873185259854934,1.0848275423049927,"[0.7451223731040955, 2.6997657187166624e-05, 0.16174528002738953, 0.09310533106327057]","[0.7446532845497131, 0.0004531382001005113, 0.15944330394268036, 0.09545031189918518]",0.15038231015205383,0.05525367334485054
472000,0.0650918036699295,0.06456173211336136,"[22.02605438232422, 18.618165969848633, 15.007831573486328, 3.8222289085388184]",22.02605438232422,0.48759105801582336,0.057756992419397274,1.1085296869277954,"[0.17547644674777985, 0.07621944695711136, 0.04417310655117035, 0.704131007194519]","[0.1744745522737503, 0.07670518755912781, 0.04765649512410164, 0.7011637687683105]",0.18513517081737518,0.07096179574728012
480000,0.06990167498588562,0.06944174319505692,"[20.2603702545166, 18.99932861328125, 3.841639518737793, 44.447120666503906]",44.447120666503906,0.49048304557800293,0.057743022323086764,1.0816271305084229,"[0.09471923112869263, 0.19533789157867432, 0.7099428176879883, 0.0]","[0.09420248121023178, 0.1962563693523407, 0.7088289260864258, 0.0007123019895516336]",0.14806179702281952,0.053727488964796066
488000,0.07124291360378265,0.07090890407562256,"[24.9789981842041, 3.8867948055267334, 26.715518951416016, 2.251038074493408]",26.715518951416016,0.49018043279647827,0.05702169372933593,1.0866864919662476,"[0.0649280846118927, 0.7508327960968018, 0.18423910439014435, 0.0]","[0.06366071105003357, 0.7484490871429443, 0.18200565874576569, 0.005884568672627211]",0.1616692990064621,0.055704571306705475
496000,0.06669867038726807,0.06623166054487228,"[49.31184768676758, 11.210530281066895, 3.8485097885131836, 27.797332763671875]",49.31184768676758,0.48945605754852295,0.05695118374072866,1.0912842750549316,"[0.0020814058370888233, 0.10999610275030136, 0.7186920046806335, 0.1692304164171219]","[0.0035940674133598804, 0.11255549639463425, 0.7177184224128723, 0.16613201797008514]",0.16153782606124878,0.059540316462516785
504000,0.0630088672041893,0.062089793384075165,"[6.804617404937744, 17.99307632446289, 3.9412810802459717, 38.591217041015625]",38.591217041015625,0.487753689289093,0.0563966699894699,1.106906771659851,"[0.20570576190948486, 0.08251240104436874, 0.5940460562705994, 0.11773580312728882]","[0.21155402064323425, 0.08274345844984055, 0.5894063115119934, 0.1162962093949318]",0.1857936680316925,0.06951908022165298
512000,0.06969447433948517,0.06919709593057632,"[17.41105079650879, 22.405139923095703, 47.27256393432617, 3.8676412105560303]",47.27256393432617,0.4908219873905182,0.05612538145958036,1.078792929649353,"[0.203709214925766, 0.07318568974733353, 8.714569412404671e-05, 0.7230179905891418]","[0.2041396051645279, 0.07274375855922699, 0.0009429943165741861, 0.7221735715866089]",0.1412612795829773,0.051664337515830994
520000,0.060069069266319275,0.0593559630215168,"[46.19366455078125, 3.7609939575195312, 13.135340690612793, 13.383586883544922]",46.19366455078125,0.48692020773887634,0.05570440867937295,1.1141711473464966,"[0.08969070017337799, 0.6311842799186707, 0.09095175564289093, 0.18817320466041565]","[0.08811525255441666, 0.6256692409515381, 0.09251165390014648, 0.19370390474796295]",0.20116886496543884,0.07347871363162994
528000,0.06548064202070236,0.06505218148231506,"[17.990970611572266, 19.40601348876953, 3.823296308517456, 26.656320571899414]",26.656320571899414,0.48837408423423767,0.05502720554417375,1.1016666889190674,"[0.19701187312602997, 0.06434186547994614, 0.7103909254074097, 0.028255365788936615]","[0.19760866463184357, 0.06475810706615448, 0.7085211873054504, 0.029112057760357857]",0.17366473376750946,0.06562298536300659
536000,0.0714884027838707,0.07110130786895752,"[3.94844651222229, 31.715625762939453, 18.97269630432129, 1.750710368156433]",31.715625762939453,0.4916456639766693,0.0547654805701478,1.072593331336975,"[0.7645506262779236, 0.0396706685423851, 0.1957787126302719, 0.0]","[0.7628413438796997, 0.03951699659228325, 0.19486355781555176, 0.0027781566604971886]",0.13178673386573792,0.04707520827651024
544000,0.06202523782849312,0.0613476037979126,"[42.47593307495117, 3.748711585998535, 8.852913856506348, 17.859895706176758]",42.47593307495117,0.4874453544616699,0.054540569079370306,1.1090937852859497,"[0.08655153959989548, 0.6220740079879761, 0.21055954694747925, 0.0808149203658104]","[0.085074782371521, 0.6185370087623596, 0.21605081856250763, 0.08033733069896698]",0.1871957778930664,0.07034748047590256
552000,0.06266607344150543,0.06217693164944649,"[52.887577056884766, 9.984908103942871, 17.87921905517578, 3.803727149963379]",52.887577056884766,0.48541128635406494,0.05429119059213443,1.126076102256775,"[0.03210451826453209, 0.12274066358804703, 0.17237479984760284, 0.6727799773216248]","[0.033363308757543564, 0.12460185587406158, 0.17042399942874908, 0.6716107726097107]",0.21487826108932495,0.08194252848625183
560000,0.059547554701566696,0.058916233479976654,"[12.672781944274902, 50.41600799560547, 3.8484723567962646, 12.6699800491333]",50.41600799560547,0.4867544174194336,0.05392062281951143,1.1151642799377441,"[0.18922874331474304, 0.08198865503072739, 0.622627317905426, 0.10615525394678116]","[0.19405315816402435, 0.08066052943468094, 0.6183138489723206, 0.10697247833013535]",0.20408014953136444,0.07443089038133621
