train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entropy_test,avg_effective_entropy_test
376000,0.0792601527079599,0.07736286831320043,"[29.681549072265625, 4.528220176696777, 7.702556610107422, 7.36948823928833]",29.681549072265625,0.9645853638648987,0.12261387059654753,1.1541223404255319,"[0.09659571945667267, 0.38980260491371155, 0.31379324197769165, 0.19980841875076294]","[0.09658724814653397, 0.3868493437767029, 0.31114453077316284, 0.20541895925998688]",0.26803518600463866,0.09965215980529785
384000,0.0791303776002897,0.07721255753979828,"[35.98320007324219, 4.8904619216918945, 9.662233352661133, 6.855499267578125]",35.98320007324219,0.9713609218597412,0.12177662799193761,1.1245833333333333,"[0.049059297889471054, 0.42099305987358093, 0.1829385608434677, 0.34700915217399597]","[0.05223090201616287, 0.41967782378196716, 0.18331395089626312, 0.34477731585502625]",0.21791219268798828,0.08147655784606933
392000,0.08389013687648286,0.08243040446378731,"[2.4786081314086914, 4.426800727844238, 25.0118465423584, 7.490115165710449]",25.0118465423584,0.976050615310669,0.12020024190825078,1.1050663265306122,"[9.912354244079324e-07, 0.5159022212028503, 0.13113625347614288, 0.3529606759548187]","[0.00694897910580039, 0.5119253993034363, 0.13047172129154205, 0.35065391659736633]",0.20015920806884765,0.06820094673156739
400000,0.07879763912183683,0.0771118011054295,"[4.168462753295898, 8.886910438537598, 17.886674880981445, 14.770668983459473]",17.886674880981445,0.9654746651649475,0.11861796456518901,1.1499675,"[0.40395039319992065, 0.30413198471069336, 0.13942639529705048, 0.15249143540859222]","[0.4036661982536316, 0.3022262752056122, 0.13896946609020233, 0.1551380306482315]",0.2611326821899414,0.09738364799499512
408000,0.08518200017089478,0.08369535151771461,"[8.957748413085938, 4.187122821807861, 31.476287841796875, 8.6327543258667]",31.476287841796875,0.978046178817749,0.1184016189069058,1.094860294117647,"[9.163213690044358e-07, 0.5568257570266724, 0.0983685776591301, 0.3448047339916229]","[0.0035086260177195072, 0.553462028503418, 0.09888569265604019, 0.34414350986480713]",0.18030499229431152,0.062176736373901365
416000,0.07777394785155568,0.07618934769155314,"[25.9317626953125, 4.323726654052734, 7.164159774780273, 14.503215789794922]",25.9317626953125,0.968105137348175,0.11707701830667328,1.1396370192307692,"[0.09723347425460815, 0.49446362257003784, 0.3022688329219818, 0.10603411495685577]","[0.0974138006567955, 0.49178844690322876, 0.3012360632419586, 0.10956175625324249]",0.2400688818359375,0.08971505386352539
424000,0.08521423194135784,0.08391421658658149,"[28.25762367248535, 4.397768974304199, 2.173088788986206, 7.171682834625244]",28.25762367248535,0.9762886762619019,0.11624651474133757,1.1037948113207547,"[0.1083734780550003, 0.5425192713737488, 7.267395290000422e-07, 0.3491065204143524]","[0.10785462707281113, 0.5389230847358704, 0.006694299168884754, 0.3465278446674347]",0.19868139541625976,0.06752224822998047
432000,0.07688412948610752,0.07531229362969552,"[6.867504119873047, 24.215620040893555, 4.331312656402588, 15.500030517578125]",24.215620040893555,0.9678111672401428,0.11504183823862317,1.1411319444444445,"[0.31780803203582764, 0.10672248154878616, 0.4840996563434601, 0.09136981517076492]","[0.3160112798213959, 0.10692392289638519, 0.48183363676071167, 0.09523118287324905]",0.24094888702392578,0.08988865539550782
440000,0.08353101035161148,0.08209744871906532,"[36.51496505737305, 2.105030059814453, 7.4963483810424805, 4.1984076499938965]",36.51496505737305,0.9779869914054871,0.11468364750939185,1.09665,"[0.0683070570230484, 0.0, 0.36120909452438354, 0.5704838633537292]","[0.06776046007871628, 0.0065550715662539005, 0.35906413197517395, 0.566620409488678]",0.18356143692016602,0.0626840580368042
448000,0.07642803878433051,0.07482171823440315,"[15.477331161499023, 26.60465431213379, 7.371890068054199, 4.354980945587158]",26.60465431213379,0.9686870574951172,0.11332179566554507,1.1373839285714287,"[0.09088223427534103, 0.09009958803653717, 0.31051895022392273, 0.508499264717102]","[0.09458029270172119, 0.09061669558286667, 0.3095877468585968, 0.5052152872085571]",0.23505689804077148,0.08863101104736328
456000,0.08295558268918779,0.08161873477782915,"[7.526293754577637, 4.321139335632324, 2.1520049571990967, 27.83406639099121]",27.83406639099121,0.9765909910202026,0.11253079794332141,1.1020745614035088,"[0.3547791838645935, 0.5261222124099731, 0.0, 0.11909855157136917]","[0.35300734639167786, 0.5225898623466492, 0.005907418206334114, 0.11849548667669296]",0.19593133544921876,0.06685308654785156
464000,0.07672070269614882,0.07506371370574319,"[8.993521690368652, 7.4671149253845215, 33.359039306640625, 4.527236461639404]",33.359039306640625,0.9674811363220215,0.11184116729653962,1.142321120689655,"[0.16858996450901031, 0.31761834025382996, 0.06668075174093246, 0.44711074233055115]","[0.17391054332256317, 0.3152918815612793, 0.06704318523406982, 0.4437544047832489]",0.24532287887573243,0.09195652725219726
472000,0.07549555616374398,0.07388203092206287,"[4.481178283691406, 31.243091583251953, 12.837653160095215, 6.927911758422852]",31.243091583251953,0.9673703908920288,0.11091313207166474,1.1433347457627119,"[0.4598811864852905, 0.07958462089300156, 0.13360580801963806, 0.3269283175468445]","[0.45767244696617126, 0.07956106960773468, 0.13843488693237305, 0.32433152198791504]",0.24570306930541994,0.09219523368835449
480000,0.08223979313255705,0.08127569055323534,"[4.571521759033203, 2.535346746444702, 22.63460922241211, 6.45944356918335]",22.63460922241211,0.9724228382110596,0.10972104944945306,1.1197270833333333,"[0.43736594915390015, 0.0, 0.23626600205898285, 0.32636815309524536]","[0.4372134506702423, 0.006058198865503073, 0.23329401016235352, 0.3234342336654663]",0.22552047897338867,0.07740078666687011
488000,0.07551115590847227,0.07410297462439593,"[30.466798782348633, 6.947274684906006, 7.38628625869751, 4.753113746643066]",30.466798782348633,0.9687667489051819,0.10925667667487829,1.136579918032787,"[0.052557412534952164, 0.3234312832355499, 0.19459785521030426, 0.42941364645957947]","[0.05416323244571686, 0.32150644063949585, 0.19966046512126923, 0.42466995120048523]",0.2348818830871582,0.08857246757507324
496000,0.07637291878269857,0.07482447708230089,"[6.614058971405029, 5.410799980163574, 8.238751411437988, 21.162036895751953]",21.162036895751953,0.9678139686584473,0.10802966389989371,1.1401270161290322,"[0.21196013689041138, 0.33491286635398865, 0.30932721495628357, 0.14379967749118805]","[0.21565033495426178, 0.33357468247413635, 0.3072810471057892, 0.1434939056634903]",0.24692875061035155,0.09007653350830078
504000,0.08119576771657262,0.07958725731573889,"[7.255998134613037, 27.165311813354492, 4.14558219909668, 27.84630584716797]",27.84630584716797,0.9778620600700378,0.10763682637390537,1.0954761904761905,"[0.34891408681869507, 0.00024375805514864624, 0.5403006076812744, 0.11054155975580215]","[0.34946659207344055, 0.0023838472552597523, 0.5377734899520874, 0.11037586629390717]",0.17791485748291017,0.06262169227600098
512000,0.07575419070671814,0.07436708968985949,"[5.161645889282227, 6.756075859069824, 7.498679161071777, 22.19363021850586]",22.19363021850586,0.9664244055747986,0.10656385974550715,1.1461484375,"[0.24388402700424194, 0.30331742763519287, 0.3125973343849182, 0.14020128548145294]","[0.24685105681419373, 0.30312156677246094, 0.3101741075515747, 0.13985323905944824]",0.2569612712097168,0.09464134468078614
520000,0.07879663170620561,0.07710398528746816,"[28.763227462768555, 4.185770034790039, 23.032346725463867, 7.892199516296387]",28.763227462768555,0.9750390648841858,0.10617342677560587,1.1093557692307692,"[0.0016982202650979161, 0.5315108895301819, 0.1223837211728096, 0.34440720081329346]","[0.0057321954518556595, 0.5284907817840576, 0.12222050130367279, 0.343556672334671]",0.19853075820922853,0.07100582088470458
528000,0.07981962223880223,0.07826744082846696,"[7.064068794250488, 21.206737518310547, 33.86593246459961, 4.528626918792725]",33.86593246459961,0.9761340618133545,0.1056464943248252,1.1029261363636365,"[0.3727774918079376, 0.14223286509513855, 0.00030552601674571633, 0.4846842288970947]","[0.3716745972633362, 0.14193277060985565, 0.002667084103450179, 0.48372554779052734]",0.189717216796875,0.06745512916564941
536000,0.08057295635068705,0.07908127839031945,"[5.989797592163086, 4.3703413009643555, 38.307674407958984, 25.127750396728516]",38.307674407958984,0.9797452688217163,0.10509762402506242,1.088054104477612,"[0.38352063298225403, 0.5607579946517944, 0.05481187626719475, 0.0009094836423173547]","[0.38189443945884705, 0.557744026184082, 0.05638481304049492, 0.003976983483880758]",0.16142109848022462,0.0571111905670166
544000,0.07533318687385343,0.07374149676637903,"[4.90282678604126, 8.354414939880371, 16.363969802856445, 7.5842695236206055]",16.363969802856445,0.9663012623786926,0.10337972817595702,1.1468805147058823,"[0.2517443299293518, 0.2996571660041809, 0.16215114295482635, 0.28644731640815735]","[0.25409021973609924, 0.2973306179046631, 0.16164430975914001, 0.2869347035884857]",0.2577988746643066,0.09485798740386962
552000,0.0744604066568275,0.0731429945311046,"[5.5262250900268555, 9.096541404724121, 5.887147903442383, 35.819053649902344]",35.819053649902344,0.9690788984298706,0.10360369125338072,1.135822463768116,"[0.2616807818412781, 0.32892730832099915, 0.36705172061920166, 0.042340219020843506]","[0.26090100407600403, 0.3313109278678894, 0.3639791011810303, 0.0438091978430748]",0.23139513275146484,0.08742533588409424
560000,0.07382993725363886,0.07246574035168345,"[26.350629806518555, 4.276451587677002, 14.965126037597656, 7.6118364334106445]",26.350629806518555,0.9661409258842468,0.10258599066592514,1.1475767857142858,"[0.09404926747083664, 0.5119690895080566, 0.1463792324066162, 0.2476024478673935]","[0.09399253875017166, 0.5090141296386719, 0.14966510236263275, 0.24732841551303864]",0.25309481170654297,0.09569647827148438
568000,0.07919380851733207,0.07802369417028931,"[2.6434872150421143, 7.22814416885376, 4.237881183624268, 26.664342880249023]",26.664342880249023,0.9766383171081543,0.10200025836347902,1.102242957746479,"[0.0, 0.34781238436698914, 0.5291187763214111, 0.12306887656450272]","[0.005951927974820137, 0.34621065855026245, 0.5256445407867432, 0.12219291180372238]",0.1945071405029297,0.0662923942565918
