train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.13723452389240265,0.13050712645053864,"[5.051522254943848, 8.590622901916504, 4.736727714538574, 12.005826950073242]",12.005826950073242,0.40511009097099304,0.41232899871534473
16000,0.11139488220214844,0.10909485816955566,"[11.148709297180176, 6.107132911682129, 11.46766471862793, 7.559910774230957]",11.46766471862793,0.41323384642601013,0.3125863174148827
24000,0.09713973104953766,0.09525775164365768,"[15.95438289642334, 7.832217693328857, 13.596020698547363, 7.602766513824463]",15.95438289642334,0.4283825755119324,0.26613909972152006
32000,0.09365060180425644,0.09223821014165878,"[11.100841522216797, 19.460052490234375, 15.741543769836426, 7.2187676429748535]",19.460052490234375,0.43741080164909363,0.23680610899043697
40000,0.08208835870027542,0.08026576787233353,"[7.237534523010254, 13.240543365478516, 12.206198692321777, 8.72128677368164]",13.240543365478516,0.43337950110435486,0.2147114769707178
48000,0.07652308791875839,0.0754757672548294,"[8.412625312805176, 17.07318687438965, 15.737302780151367, 7.381119728088379]",17.07318687438965,0.4350907802581787,0.1992534731439622
56000,0.0705137550830841,0.06944742798805237,"[6.817495822906494, 9.319101333618164, 15.47585678100586, 13.825953483581543]",15.47585678100586,0.4402655065059662,0.18660368099406952
64000,0.06753850728273392,0.06661856174468994,"[12.5267333984375, 6.431685924530029, 9.634222984313965, 15.714895248413086]",15.714895248413086,0.434329628944397,0.17613226672337645
72000,0.06699508428573608,0.06602427363395691,"[7.246748924255371, 17.903623580932617, 17.81378746032715, 9.0101900100708]",17.903623580932617,0.4398875832557678,0.1677793733089951
80000,0.061090435832738876,0.06038490682840347,"[19.265546798706055, 6.392232418060303, 13.642629623413086, 9.350790977478027]",19.265546798706055,0.44811928272247314,0.16063274588767876
88000,0.0632724016904831,0.062368281185626984,"[18.531904220581055, 7.465662479400635, 13.243855476379395, 19.45171356201172]",19.45171356201172,0.43751510977745056,0.15395751522997522
96000,0.05954108387231827,0.058695681393146515,"[16.790119171142578, 10.055895805358887, 8.055489540100098, 18.402198791503906]",18.402198791503906,0.4447799623012543,0.1483716115667047
104000,0.059059325605630875,0.05849526822566986,"[19.449424743652344, 13.51970100402832, 20.100353240966797, 7.561699867248535]",20.100353240966797,0.4552980661392212,0.14362133736037286
112000,0.05469681695103645,0.05385288968682289,"[6.43255615234375, 18.473756790161133, 10.543256759643555, 12.487417221069336]",18.473756790161133,0.4399143159389496,0.13871414050660472
120000,0.05315811187028885,0.05259961262345314,"[18.68984603881836, 10.272315979003906, 6.442160606384277, 12.287237167358398]",18.68984603881836,0.4394957721233368,0.13463094718913565
128000,0.05512239411473274,0.054456569254398346,"[21.447113037109375, 8.377494812011719, 11.246737480163574, 18.2168025970459]",21.447113037109375,0.4497777223587036,0.13121933397555494
136000,0.05330612510442734,0.052519019693136215,"[16.053495407104492, 10.955357551574707, 6.978909015655518, 24.942960739135742]",24.942960739135742,0.44950157403945923,0.12793910720336632
144000,0.05206592381000519,0.051272306591272354,"[11.82347583770752, 19.281709671020508, 16.37464141845703, 6.915863037109375]",19.281709671020508,0.44329050183296204,0.12446458051499125
152000,0.05088188499212265,0.05006517469882965,"[7.1697258949279785, 16.089813232421875, 10.674924850463867, 18.610095977783203]",18.610095977783203,0.4490903317928314,0.12162633480603517
160000,0.049577340483665466,0.048604801297187805,"[8.281414985656738, 16.330156326293945, 12.031418800354004, 15.368029594421387]",16.330156326293945,0.43116921186447144,0.1185510410551311
168000,0.046096011996269226,0.04549672454595566,"[6.502066135406494, 19.754329681396484, 13.441070556640625, 9.59959888458252]",19.754329681396484,0.4440647065639496,0.11640403751485744
176000,0.04765608534216881,0.04695151373744011,"[17.692190170288086, 18.323238372802734, 7.642866134643555, 9.866579055786133]",18.323238372802734,0.4536704123020172,0.11413839905203453
184000,0.048792764544487,0.048034604638814926,"[17.05203628540039, 7.10203742980957, 13.31683349609375, 21.476993560791016]",21.476993560791016,0.4491546154022217,0.11200194525715156
192000,0.046506285667419434,0.04594997689127922,"[14.417082786560059, 12.335285186767578, 20.787416458129883, 6.552911758422852]",20.787416458129883,0.4442027509212494,0.10984247731838663
200000,0.04514000937342644,0.044614825397729874,"[23.819623947143555, 21.57188606262207, 10.76671028137207, 5.501468658447266]",23.819623947143555,0.44285720586776733,0.1079788935497542
208000,0.04644857347011566,0.04599665105342865,"[6.560631275177002, 23.47816276550293, 9.688014030456543, 21.253068923950195]",23.47816276550293,0.4459131956100464,0.1061675539520145
216000,0.04238937422633171,0.04191412404179573,"[26.394533157348633, 10.849421501159668, 5.203670978546143, 21.97698211669922]",26.394533157348633,0.445774108171463,0.10450541380993966
224000,0.04617661237716675,0.04556707292795181,"[17.554166793823242, 7.500765323638916, 17.16823387145996, 11.078042030334473]",17.554166793823242,0.4419621229171753,0.10251833509400894
232000,0.04624224454164505,0.04560719057917595,"[19.909019470214844, 18.680368423461914, 13.47958755493164, 6.832602500915527]",19.909019470214844,0.4513108432292938,0.10115145613059874
240000,0.044232077896595,0.0437718965113163,"[14.196704864501953, 22.54375457763672, 6.65870475769043, 10.639497756958008]",22.54375457763672,0.44806256890296936,0.0997001072505726
248000,0.04289430379867554,0.04242263734340668,"[13.82219409942627, 28.100595474243164, 4.65038537979126, 35.380706787109375]",35.380706787109375,0.4446805715560913,0.09852855421973265
256000,0.04237385839223862,0.04189974069595337,"[6.150383949279785, 19.656679153442383, 23.36111068725586, 9.257262229919434]",23.36111068725586,0.4428882896900177,0.09687258009821681
264000,0.04415145888924599,0.043566856533288956,"[12.19542121887207, 6.319881916046143, 15.01794147491455, 23.12577247619629]",23.12577247619629,0.4430423974990845,0.09556465513348716
272000,0.04483214393258095,0.044261131435632706,"[15.538504600524902, 8.088384628295898, 30.19496726989746, 5.069863796234131]",30.19496726989746,0.43781667947769165,0.09442361373020776
280000,0.04093833267688751,0.04032234847545624,"[8.718843460083008, 15.45254135131836, 14.321393966674805, 8.094460487365723]",15.45254135131836,0.4417321979999542,0.0928572940937276
288000,0.04365774616599083,0.04320012405514717,"[19.31106948852539, 17.385473251342773, 7.19738245010376, 11.95828914642334]",19.31106948852539,0.4461430311203003,0.09189523232597933
296000,0.044156018644571304,0.04366816580295563,"[12.656291007995605, 20.04036521911621, 17.227367401123047, 6.777721405029297]",20.04036521911621,0.44721123576164246,0.09082528275854669
304000,0.04030231386423111,0.03985966742038727,"[10.332691192626953, 26.66183853149414, 21.56842041015625, 5.976614475250244]",26.66183853149414,0.4475495219230652,0.08993386112461849
312000,0.04377247020602226,0.04336004704236984,"[6.223747253417969, 10.667535781860352, 38.14788055419922, 15.380732536315918]",38.14788055419922,0.4472029507160187,0.08911114522508079
320000,0.04318572208285332,0.042571522295475006,"[6.347255229949951, 15.193623542785645, 28.055681228637695, 10.902849197387695]",28.055681228637695,0.4490828514099121,0.08796414224243007
328000,0.0421171635389328,0.04161860793828964,"[5.020428657531738, 7.653972148895264, 15.337868690490723, 31.13368797302246]",31.13368797302246,0.43570676445961,0.08693217570560878
336000,0.04171348363161087,0.041281163692474365,"[16.225666046142578, 6.826302528381348, 15.602104187011719, 11.371565818786621]",16.225666046142578,0.4436313211917877,0.08572975788401413
344000,0.042857639491558075,0.042449381202459335,"[6.928460121154785, 11.071198463439941, 23.091394424438477, 17.277040481567383]",23.091394424438477,0.4521541893482208,0.0851196612427789
352000,0.0445600263774395,0.04433338716626167,"[32.25021743774414, 10.339372634887695, 15.146592140197754, 5.784627437591553]",32.25021743774414,0.4469991624355316,0.08438915433554625
