train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound
8000,0.20887881517410278,0.19053100049495697,"[7.624995231628418, 9.602428436279297, 3.510654926300049, 4.256947040557861]",9.602428436279297,0.4221128225326538,0.45086599304092295
16000,0.1742473542690277,0.16068214178085327,"[5.5856757164001465, 11.03315258026123, 3.7491374015808105, 11.163117408752441]",11.163117408752441,0.4360189437866211,0.3415025934581934
24000,0.15197205543518066,0.14182473719120026,"[17.443214416503906, 3.8144752979278564, 12.212395668029785, 5.2663116455078125]",17.443214416503906,0.4392355680465698,0.2905583913805466
32000,0.1447976976633072,0.1388792246580124,"[5.206557273864746, 13.856846809387207, 13.985676765441895, 4.91693115234375]",13.985676765441895,0.4485093057155609,0.2567494290274697
40000,0.13386307656764984,0.1274474710226059,"[4.822151184082031, 19.5543155670166, 13.446187019348145, 5.348681926727295]",19.5543155670166,0.44751498103141785,0.2346133399004544
48000,0.1302800178527832,0.12498940527439117,"[4.124388217926025, 5.670241832733154, 13.430216789245605, 10.028782844543457]",13.430216789245605,0.43202945590019226,0.21539789845027316
56000,0.11673743277788162,0.11233159154653549,"[4.618443965911865, 4.825008392333984, 21.342859268188477, 15.385422706604004]",21.342859268188477,0.4461562931537628,0.20328686746634603
64000,0.11515035480260849,0.11119641363620758,"[16.973623275756836, 5.405566692352295, 5.778013706207275, 21.358306884765625]",21.358306884765625,0.45588651299476624,0.19213155773625842
72000,0.11043550819158554,0.10598765313625336,"[5.48331356048584, 22.536949157714844, 5.337808132171631, 16.700984954833984]",22.536949157714844,0.45603853464126587,0.18271653745285424
80000,0.10630764812231064,0.10173291712999344,"[22.61296844482422, 5.432262420654297, 4.78751802444458, 32.22043228149414]",32.22043228149414,0.4530888795852661,0.17530953403219376
88000,0.10520414263010025,0.10136491060256958,"[23.09917640686035, 4.8120808601379395, 18.080429077148438, 6.316493988037109]",23.09917640686035,0.458217591047287,0.16756124824632165
96000,0.10056043416261673,0.09671299904584885,"[22.07573890686035, 5.57230806350708, 4.795093059539795, 22.312267303466797]",22.312267303466797,0.4580535888671875,0.16125451109754163
104000,0.1036345437169075,0.10027569532394409,"[23.410865783691406, 19.571125030517578, 5.7209343910217285, 6.696069240570068]",23.410865783691406,0.4611857831478119,0.15586989112827954
112000,0.0987665206193924,0.0954136997461319,"[24.646581649780273, 6.239622116088867, 22.65967559814453, 4.478970050811768]",24.646581649780273,0.4619860351085663,0.151013670011738
120000,0.09537963569164276,0.09263605624437332,"[6.449603080749512, 4.711633682250977, 27.80562400817871, 9.053319931030273]",27.80562400817871,0.43463778495788574,0.1462973278269334
128000,0.09163063019514084,0.0892583355307579,"[31.45315170288086, 5.2656378746032715, 19.813573837280273, 5.249197483062744]",31.45315170288086,0.4580782353878021,0.14280496169504403
136000,0.09094762057065964,0.08829701691865921,"[5.79742431640625, 27.542804718017578, 5.067525386810303, 22.293975830078125]",27.542804718017578,0.4574054777622223,0.13882024007359636
144000,0.09272360801696777,0.0901031568646431,"[5.154092788696289, 31.511507034301758, 5.941047191619873, 21.835920333862305]",31.511507034301758,0.4622519910335541,0.13566881847887124
152000,0.08707945793867111,0.08411519229412079,"[31.37601089477539, 6.823310375213623, 24.163068771362305, 4.1190032958984375]",31.37601089477539,0.45164793729782104,0.13232617090731524
160000,0.08521165698766708,0.08222012966871262,"[20.741466522216797, 19.82176971435547, 3.0667576789855957, 36.32688903808594]",36.32688903808594,0.43817517161369324,0.12941190988858373
168000,0.08846712857484818,0.08592259883880615,"[4.972624778747559, 5.5717949867248535, 30.883678436279297, 20.233760833740234]",30.883678436279297,0.45717763900756836,0.12667173853417804
176000,0.08379767835140228,0.08136729151010513,"[23.69301414489746, 3.8149685859680176, 35.977752685546875, 7.328930854797363]",35.977752685546875,0.4495745003223419,0.12422593897788746
184000,0.09030313044786453,0.08755914121866226,"[32.58240509033203, 6.456189155578613, 21.53559684753418, 4.865420818328857]",32.58240509033203,0.46044865250587463,0.12180806040912115
192000,0.08309366554021835,0.0810314193367958,"[26.92753028869629, 32.675235748291016, 5.506877899169922, 4.785427570343018]",32.675235748291016,0.45617398619651794,0.11949239191714206
200000,0.08180208504199982,0.07968907803297043,"[36.17561721801758, 5.752800464630127, 24.645320892333984, 4.869362831115723]",36.17561721801758,0.4555447995662689,0.11748790865662705
208000,0.08376295864582062,0.08160289376974106,"[5.272000789642334, 19.201751708984375, 31.61944580078125, 6.098822116851807]",31.61944580078125,0.4590839743614197,0.11532975996118948
216000,0.08125732094049454,0.07934872806072235,"[35.67813491821289, 25.61640167236328, 5.399774551391602, 5.590176582336426]",35.67813491821289,0.4562080204486847,0.1135454607433489
224000,0.08155346661806107,0.07940704375505447,"[7.582347869873047, 3.6731669902801514, 30.656326293945312, 34.20351791381836]",34.20351791381836,0.4513719081878662,0.11162363930671652
232000,0.08090882748365402,0.07879858464002609,"[35.160194396972656, 23.67047691345215, 8.16046142578125, 3.8425729274749756]",35.160194396972656,0.4457815885543823,0.10987468930501708
240000,0.08544621616601944,0.08310702443122864,"[13.988049507141113, 35.13310241699219, 4.090278148651123, 9.535022735595703]",35.13310241699219,0.43646278977394104,0.10813183878081795
248000,0.08076383173465729,0.0791083350777626,"[21.366676330566406, 35.052635192871094, 4.763173580169678, 6.154685020446777]",35.052635192871094,0.4564237594604492,0.10678574862929087
256000,0.0765354335308075,0.07490471005439758,"[3.3801703453063965, 12.204256057739258, 30.478269577026367, 31.36311149597168]",31.36311149597168,0.4365040957927704,0.10494809951537207
264000,0.07874005287885666,0.077217236161232,"[4.003020763397217, 36.59645080566406, 30.933462142944336, 7.371410369873047]",36.59645080566406,0.45157045125961304,0.10386509440972137
272000,0.07421128451824188,0.07239364832639694,"[14.485067367553711, 59.1771240234375, 3.2421135902404785, 23.695884704589844]",59.1771240234375,0.4412185251712799,0.10294191415350641
280000,0.07673738896846771,0.07509385794401169,"[4.384424686431885, 37.8634147644043, 21.591190338134766, 6.638512134552002]",37.8634147644043,0.45489993691444397,0.10125830839438481
288000,0.07730009406805038,0.07590113580226898,"[38.56071090698242, 5.468393325805664, 26.273225784301758, 5.51185417175293]",38.56071090698242,0.4575434625148773,0.10004468727032106
296000,0.08029356598854065,0.0787350982427597,"[38.39924240112305, 8.615692138671875, 11.501110076904297, 4.453752040863037]",38.39924240112305,0.43270647525787354,0.09858433311357494
304000,0.07361316680908203,0.07242996990680695,"[14.938887596130371, 4.9081244468688965, 5.619958400726318, 45.86980438232422]",45.86980438232422,0.44625914096832275,0.0977475249603482
312000,0.07531262189149857,0.07393957674503326,"[4.998816013336182, 39.336631774902344, 23.905101776123047, 5.879527568817139]",39.336631774902344,0.4551084041595459,0.09654441613448742
320000,0.07463458180427551,0.07313095778226852,"[8.526530265808105, 3.4320404529571533, 49.34941482543945, 28.06216812133789]",49.34941482543945,0.43832284212112427,0.09554272078443504
328000,0.07612596452236176,0.07472839206457138,"[3.751399278640747, 7.853524684906006, 29.423255920410156, 47.07478332519531]",47.07478332519531,0.44654563069343567,0.09452595522425998
336000,0.07429179549217224,0.07322261482477188,"[30.051774978637695, 43.742218017578125, 6.207460880279541, 4.371148586273193]",43.742218017578125,0.4527657628059387,0.09349822801714623
344000,0.08016358315944672,0.07855521887540817,"[4.229135513305664, 6.183050632476807, 27.768295288085938, 35.497230529785156]",35.497230529785156,0.4580122232437134,0.09235920790630524
352000,0.07753203809261322,0.07581032067537308,"[8.428436279296875, 38.32704162597656, 3.423942804336548, 27.72939682006836]",38.32704162597656,0.43379688262939453,0.09127811738498283
360000,0.07423820346593857,0.07268697023391724,"[30.11285400390625, 3.520533800125122, 7.434504985809326, 37.13232421875]",37.13232421875,0.44556182622909546,0.09044291585947456
368000,0.07669512182474136,0.07510580867528915,"[40.38371276855469, 3.8528053760528564, 33.17965316772461, 6.924483299255371]",40.38371276855469,0.4528321623802185,0.08970544180542078
376000,0.07151182740926743,0.07014273852109909,"[32.02128219604492, 3.4534261226654053, 28.39388656616211, 10.052303314208984]",32.02128219604492,0.437221884727478,0.08849167617135359
